,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
33,IRISNATION SINGAPORE PTE. LTD.,19 CHINA STREET 049561,Full Time,Advertising / Media ,"Roles & ResponsibilitiesIs this you? We’re looking for a strong data analyst, capable of turning a wealth of data into insights that can be used to increase the business impact of CRM, both through retention of existing customers and acquisition from competitors. The right candidate will be a self-motivated individual, capable of both working independently and leading workstreams, as well as collaborating as part of a team. You’ll be working as part of a cross-agency team (data, strategy, creative, production, operations) which is pioneering data-driven marketing for one of the biggest electronics brands in the world. For this role, ideally, you’d have:  An understanding of the broader context of analytics as one pillar of data-driven marketing Experience working on CRM focussed projects Experience working with Qlik to build automated dashboards  What you’ll do  Work as part of a 10-person core team operating our client’s regional data-driven marketing program (1 x program lead, 4 x analysts, 5 x execution specialists) Lead the delivery of regular insight deliverables (with the support and guidance of a Senior Data Scientist), producing exploratory analysis which informs business / marketing strategy and campaigns Measure the effectiveness and business impact of marketing activities, and provide recommendations as to how activities should be optimised Be responsible for consistently and proactively producing interesting and unexpected insights to our clients, positioning Iris Concise as a leader in data-driven marketing Likely be 80% - 100% focussed on a single client for the first 6 months of your role ","RequirementsWhat we’re looking for… For this role you must have:  Strong, hands-on experience in advanced analytics using SQL or similar Experience in designing, developing, and applying advanced analytics solutions to commercial and marketing challenges Experience owning the design and development of analytical projects The ability to describe analytics and its outputs in a manner which is clearly understood by those without a working knowledge of data Be capable of presenting data outputs to senior clients A Bachelors / Masters degree (likely to be in the Economics, Mathematics, or other numerate fields) with 3-5 years of work experience   ",Manager (Concise),"$5,000to$7,500",Monthly,Manager,https://www.mycareersfuture.sg/job/manager-irisnation-singapore-bccaca78292b3cb32a086afcb54abb03
34,Company Undisclosed,Unknown,Permanent,Information Technology,"Roles & Responsibilities Develop AI Algorithm, Deep Learning/Neural Network models Fast research and learn business scenarios and apply relevant methodology to solve business needs Fast learner to understand existing risk models of sister company in China and conduct customization to fit into local markets Good understanding of banking and finance businesses Liaise with Risk Data Architecture manager for acquiring relevant data for modeling purpose, including searching for external data sources, data crawling, etc.  Collaborate with application development team (in-house or outsource) for planning and the implementation of the models into the products Gathering feedbacks and plan for model improvements and better customer experience on a regular basis. Lead a team and coordinate resources to achieve short-term，mid-term and long-term objectives ","Requirements More than 5 years (10 years for Senior Manager) data analytics Knowledge of the latest development of about Artificial Intelligence(AI), big data analytics, Knowledge Graph and other technologies Experienced in the development distributed data storage, computing, Hadoop, Spark, cloud computing and relevant big data technologies Experienced in Natural Language Processing (NLP), especially English and Chinese. Other ASEAN languages are a plus Experienced in at least two of: R. Python, SQL Experience with deep learning frameworks, e.g. Theano, TensorFlow, Caffe, Keras is a plus Have clear and comprehensive understanding of AI technology development, and implement into business scenarios Experienced in team management, strong communication skills and organizational coordination ability Equipped with good professional integrity, highly responsible for work, ability to undertake work pressure and challenges English and Mandarin fluency is a must, Indonesian or Vietnamese language is a plus ",Data Analyst,"$5,000to$10,000",Monthly,Executive,https://www.mycareersfuture.sg/job/data-analyst-c8b0753af586c555f0888fdc0d6279c6
35,GRABTAXI HOLDINGS PTE. LTD.,"OUE DOWNTOWN, 6 SHENTON WAY 068809",Full Time,Others,"Roles & ResponsibilitiesGet to know our Team: Our Data Analytics team directs itself by following 3 core philosophies.  We focus on humanizing big data, being a bridge between the technical and operational (market) side of business and to use data in order to align with strategic goals. If you like a good challenge and love to find news ways of interpreting data then you’re a perfect fit.   Get to know the Role:  Be our expert in using data to measure and analyse business performance in each our markets and lines of business. Explore business issues/opportunities, uncover insights and/or identify targeted areas for business growth. Partner with management and operational teams to deep dive on core issues and use our data to find answers. Collaborate with various expert teams to rollout effective products/services and to expand Grab’s universe of data for building richer insights. Lead new data analytics capability rollouts and/or data-led initiatives throughout Grab.   ","RequirementsThe day-to-day activities:  Monitor key metrics and alert the business on potential issues. Analyse operational efficiency and build business models to guide decision-making.  Design market/business intelligence reports and performance measurement dashboards.  The must haves:  A Bachelor's degree in any field. Above 5 years work experience with team management (experience) for Manager. Experience in business, strategy and/or tech consulting would be an advantage Strong foundation in data query/manipulation using SQL and data visualisation using tools like Tableau.  Experience using R, Python or other tools for statistical analysis is a plus. Effective communicator to both technical and business audiences Passionate about solving problems – possesses a relentless need for investigation and data exploration. Results and detail-oriented, with strong intuitions on how to solve problems creatively and quickly. ",Regional Data Analyst,"$8,500to$12,000",Monthly,Executive,https://www.mycareersfuture.sg/job/regional-data-analyst-grabtaxi-holdings-e5cb88da60f41c0088a75c217e098045
36,SIMONE STUDIOS PTE. LTD.,Unknown,"Part Time, Permanent, Temporary, Freelance, Full Time, Internship",Others,"Roles & Responsibilitieswww.gigco.work www.simonestudios.com Gigco.work is a portal for talent, services & on-demand job requirements. This is where creatives (photographers, videographers, narrators, models), service providers (movers, plumbers, electricians, cleaners, handymen, painters) make their expertise available to job posters needing their help to fix a home’s electrical connections, produce content (photos, videos, text) for a new website, organise major events. The possibilities are endless. Our platform facilitates the interchange of ideas, services and payments to do this. But this is just the beginning. Our future means more services, deploying our platform in other countries, an ever-growing number of people getting jobs, making people’s dreams come true, giving birth to more companies. Test your limits. Expand your capabilities. Join GIGCO and run with us into the future!   Job Description Data analyst responsibilities include conducting full lifecycle analysis to include requirements, activities and design. Data analysts will develop analysis and reporting capabilities. They will also monitor performance and quality control plans to identify improvements.","RequirementsResponsibilities  Interpret data, analyze results using statistical techniques and provide ongoing reports Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality Acquire data from primary or secondary data sources and maintain databases/data systems Identify, analyze, and interpret trends or patterns in complex data sets Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems Work with management to prioritize business and information needs Locate and define new process improvement opportunities    Requirements  Proven working experience as a data analyst or business data analyst Technical expertise regarding data models, database design development, data mining and segmentation techniques Strong knowledge of and experience with reporting packages (Business Objects etc), databases (SQL etc), programming (XML, Javascript, or ETL frameworks) Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS etc) Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy Adept at queries, report writing and presenting findings Diploma/Degree in Economics, Computer Science, Information Management or Statistics Fresh graduates are welcome ",Data Analyst,Salary undisclosed,Unknown,Executive,https://www.mycareersfuture.sg/job/data-analyst-simone-studios-dbcf0dd514f443228721d49f3ed58207
37,NATIONAL UNIVERSITY OF SINGAPORE,21 LOWER KENT RIDGE ROAD 119077,"Permanent, Full Time","Education and Training, Sciences / Laboratory / R&D","Roles & ResponsibilitiesTo assist the Director with the collection, analysis, visualisation of research and education data and presentation of analytical results for regular and ad-hoc reporting purposes to meet multiple information requirements of the various stakeholders of the university. Duties & Responsibilities  Research, collect, analyse and report on key indicators, for both regular and ad-hoc reporting purposes. Program and develop depositories and system for accessing regular reports by key stakeholders. Develop visualizations and presentations for dissemination of analytical results and derivation of actionable insight. Create detailed reports on data sources, methodology, analytical techniques, analytical results and insights for stakeholders. ","Requirements PhD in operations research, applied statistics, data mining or a related quantitative discipline. Strong analytical skills, highly proficient in statistical and predictive modelling concepts, clustering and classification techniques, and optimization algorithms. Experience in query databases from different sources and perform quantitative modelling and statistical analysis. Experience in developing or programming databases. Some understanding of the higher education sector and the needs of related key stakeholders in the university. Ability to work autonomously. At least 5 years of similar experience. ",Data Analyst / Scientist,"$6,000to$7,000",Monthly,Executive,https://www.mycareersfuture.sg/job/data-analyst-scientist-national-university-singapore-e114a62058771f09d8d884288e305a91
38,Company Undisclosed,Unknown,Permanent,Information Technology,"Roles & Responsibilities Translating, analysing and simplifying business requirements Design, Implement and support Business Applications/solutions to meet the requirements for various business groups within the Organisation. Understanding the needs of multiple stakeholders and facilitate the negotiation of requirements amongst multiple stakeholders. Identifying the current and future-state business processes, helping the business stakeholders envision the future and how their work will need to change to support the future.    In a technology-focused role, you have the following responsibilities:  Ensure that solution designed is in-line with the Business Process Blueprint To perform all stages of SDLC activities (Developing programming Codes, testing & Deployment) To Create necessary Stored Procedures & SQL Queries Work with Cross-functional  ERP & non-ERP team, business Users on Project requirements and Post implementation Support Evaluate and propose improvements to continuously enhance functionality, performance, reliability and usability ","Requirements Bachelor’s Degree in Software Development, Computer Engineering, Project Management or related field Minimum 5 years of programming & business applications development experience Experience in analysing data to draw business-relevant conclusions and in data visualization techniques and tools Solid experience in writing SQL queries and stored-procedures Experience in Developing Web Application & Desktop application using modern technologies ( MVC4, .Net,  C#, Java, NodeJS), Web Services, API/REST, Git Experience in  JavaScript/HTML/CSS/XML, Angular JS, NodeJS, Crystal Report Experience in SAP ERP and other tools like SSRS, SSIS,K2, Java will be an added advantage Ability to communicate and interact effectively with people (internally and externally) at all levels   ",Business Data Analyst,"$6,000to$7,000",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/business-data-analyst-7b3cbbc4b72d216604cbd94e2177ca6b
39,WEGO PTE. LTD.,"SHAW TOWERS, 100 BEACH ROAD 189702",Full Time,Information Technology,"Roles & ResponsibilitiesAs part of the Data Science and Analytics team, the Data Analyst will play an important role in creating and maintaining a consistent, holistic source of truth for all decision makers in the company, perform analysis to uncover business value in data, as well as assist in reporting to both internal and external stakeholders. Responsibilities   Maintaining and improving one consistent source of data to be used across Wego   Identifying opportunities for in depth analysis to derive business value   Conduct ad hoc statistical analysis and make recommendations   Troubleshoot potential tracking/ business related problems   Enabling smarter and faster decision making using data across Wego through visualization/analysis   Assisting internal and external stakeholders with data needs through identifying right reports to deliver at right time   Making data resources more complete, reliable and accessible  ","Requirements  Experience with statistical analysis   Knowledge of SQL and scripting language such as Python   Deep interest in deriving insights from data   Passionate about helping everyone make better decisions with data   Self driven, independent, clear communication skills   Tools we use (not absolutely necessary to have experience but familiarity with them a plus)   Airflow   Chartio   Github   Google Bigquery   Google Compute Engine   Python   Tableau   What we offer   An open and collaborative environment with relatively flat hierarchy and a wide range of backgrounds   A key role in making the organization ever more data driven   Lots of data related to the travel and tourism industry to work on and experiment with   An exciting opportunity to make an impact on the travel and tourism industry   Getting to experience some of the latest in cloud computing technologies and frameworks  ",Data Analyst,"$4,500to$7,500",Monthly,"Fresh/entry level, Executive, Non-executive, Junior Executive",https://www.mycareersfuture.sg/job/data-analyst-wego-2afed1e76359cded45ded4ad9087ddb3
40,SMARTKARMA INNOVATIONS PTE. LTD.,"THE SIGNATURE, 51 CHANGI BUSINESS PARK CENTRAL 2 486066","Full Time, Internship",Information Technology,"Roles & ResponsibilitiesImportant: Please complete the Smartkarma Data Analyst Job Application Form: https://goo.gl/forms/6UdYhA9RuOgkq7TJ2  Smartkarma is a Sequoia-backed global fintech headquartered out of Singapore with global offices and a top-notch clientbase. This is your chance to join a world class team, and take on our challenge to  reinvent the world of investment research.   About the Role We are looking for someone who can prove themselves on a full-time internship for 3 months, and then scale into a full-time role.  You will work closely with the CEO, as well as Senior members of the Technology, Sales and Finance teams and be involved in:   Coalescing data from various internal and external sources    Building real-time dashboards   Drawing insights from data   Crafting reports and presentations  ","Requirements Demonstrable ability and passion to work with data  Writing SQL queries   Python or similar language   Javascript or similar scripting language   Google Data Studios, Tableau or equivalent visualisation tools   Handling APIs   Interest in financial services and technology   Entrepreneurial spirit & an eagerness to work with the best, and be the best     Overall   Detail-oriented, with strong organizational skills    Strong technical grounding   Ability to communicate concisely and clearly 	    What You Will Get in Return This is a very exciting role as it allows you the ability to learn from every aspect of a high-growth fintech company and be involved in shaping executive decision making.  Working with a fun-crew, who’re tackling a multi-billion dollar industry head-on.  Infinite leave policy, flexible work hours, and an excellent exposure to both the finance and technology sectors. ",Data Analyst,"$24,000to$45,000",Annually,Junior Executive,https://www.mycareersfuture.sg/job/data-analyst-smartkarma-innovations-abe6266d54a1124bca0a423febf49c4f
41,"JPMORGAN CHASE BANK, N.A.",Unknown,"Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesJPMorgan Chase & Co. (NYSE: JPM) is a leading global financial services firm with assets of $2.5 trillion and operations worldwide. The firm is a leader in investment banking, financial services for consumers and small business, commercial banking, financial transaction processing, and asset management. A component of the Dow Jones Industrial Average, JPMorgan Chase & Co. serves millions of consumers in the United States and many of the world's most prominent corporate, institutional and government clients under its J.P. Morgan and Chase brands. Information about JPMorgan Chase & Co. is available at www.jpmorganchase.com. J.P. Morgan is a place for talented people from all backgrounds and perspectives because our clients come from all backgrounds and perspectives. We encourage a culture of inclusion, where everyone's opinion counts and all employees have the freedom to deliver their absolute best. This is why we work hard and invest in attracting and developing a diverse workforce. Learn more about our Business Resource Groups in how they help our employees build successful careers and reach their greatest potential. As an experienced Data Analyst, your mission is to help lead our team of innovators and technologists toward creating next-level solutions that improve the way our business is run. Your deep knowledge of business requirements, design, analytics, development, coding, testing and application programming will help your team raise their game, meeting your standards, as well as satisfying both business and functional requirements. Your quest to embrace leading-edge technologies and methodologies inspires your team to follow suit. And best of all, you’ll be able to harness massive amounts of brainpower through our global network of technologists. As a progressive Technologist you will interpret the Infrastructure Reference data, enrich the data, analyze results using statistical techniques and translate analysis with insights for data quality & data hygiene for accurate business decisions. Identifying modern solutions to the firm’s reference data requirements will require a deep understanding of the consumers of the product and how to implement a technical solution. You will develop a robust knowledge of a variety of technologies ranging from traditional infrastructure to cloud computing solutions to application architecture. You will need to be passionate and proactively tackle the challenges and opportunities the team faces; relying on data analysis skills and understanding our customer’s requirements","RequirementsExperience:  Proven working experience as a data analyst or business data analyst with a strong technology infrastructure background Technical expertise regarding data models, database design development, data mining and segmentation techniques Strong knowledge of and experience with Business Intelligence tools (Tableau, Qlikview), database (SQL, ETL frameworks) programming (Java, Python) Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS etc.) Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy Excellent interpersonal and communication skills, negotiation skills, effective technical presentation skills   BS in Mathematics, Economics, Computer Science, Information Management or Statistics Proven ability in developing relationships with stakeholders, communicating project/program status, and understanding detailed business requirements across multiple project initiatives  Our Global Technology Infrastructure Group is filled with innovators who love technology as much as you do. Together, you’ll use a disciplined, innovative and cost-effective approach to deliver a wide variety of high-quality products and services. You’ll work in a stable, resilient and secure operating environment where you—and the products you deliver—will thrive. When you work at JPMorgan Chase & Co., you’re not just working at a global financial institution. You’re an integral part of one of the world’s biggest tech companies. In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud development. Our $9.5B+ annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world. At JPMorgan Chase & Co. we value the unique skills of every employee, and we’re building a technology organization that thrives on diversity. We encourage professional growth and career development, and offer competitive benefits and compensation. If you’re looking to build your career as part of a global technology team tackling big challenges that impact the lives of people and companies all around the world, we want to meet you. We strongly encourage all applicants to apply via our careers website where you are able join our Talent Network to receive customized vacancy notifications and ensure that your details are accessible by our global recruiting team - www.jpmorganchase.com/careers. A quick link to this particular job posting can be found in this URL: http://jobs.jpmorganchase.com/ListJobs/ByKeyword/180095153/ Please note that only short-listed candidates will be notified. We thank you for your interest and wish you all the best in your career. Yours Sincerely, Human Resources JPMorgan","Data Analytics, Vice President, Singapore","$7,500to$15,000",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/data-analytics-vice-president-singapore-jpmorgan-chase-bank-na-c70b89b8f9d04e975cb9fb5ea0240904
42,"JPMORGAN CHASE BANK, N.A.",Unknown,"Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesJPMorgan Chase & Co. (NYSE: JPM) is a leading global financial services firm with assets of $2.5 trillion and operations worldwide. The firm is a leader in investment banking, financial services for consumers and small business, commercial banking, financial transaction processing, and asset management. A component of the Dow Jones Industrial Average, JPMorgan Chase & Co. serves millions of consumers in the United States and many of the world's most prominent corporate, institutional and government clients under its J.P. Morgan and Chase brands. Information about JPMorgan Chase & Co. is available at www.jpmorganchase.com. J.P. Morgan is a place for talented people from all backgrounds and perspectives because our clients come from all backgrounds and perspectives. We encourage a culture of inclusion, where everyone's opinion counts and all employees have the freedom to deliver their absolute best. This is why we work hard and invest in attracting and developing a diverse workforce. Learn more about our Business Resource Groups in how they help our employees build successful careers and reach their greatest potential. As an experienced Data Analyst, your mission is to help lead our team of innovators and technologists toward creating next-level solutions that improve the way our business is run. Your deep knowledge of business requirements, design, analytics, development, coding, testing and application programming will help your team raise their game, meeting your standards, as well as satisfying both business and functional requirements. Your quest to embrace leading-edge technologies and methodologies inspires your team to follow suit. And best of all, you’ll be able to harness massive amounts of brainpower through our global network of technologists. As a progressive Technologist you will interpret the Infrastructure Reference data, enrich the data, analyze results using statistical techniques and translate analysis with insights for data quality & data hygiene for accurate business decisions. Identifying modern solutions to the firm’s reference data requirements will require a deep understanding of the consumers of the product and how to implement a technical solution. You will develop a robust knowledge of a variety of technologies ranging from traditional infrastructure to cloud computing solutions to application architecture. You will need to be passionate and proactively tackle the challenges and opportunities the team faces; relying on data analysis skills and understanding our customer’s requirements  ","RequirementsExperience:  Proven working experience as a data analyst or business data analyst with a strong technology infrastructure background Technical expertise regarding data models, database design development, data mining and segmentation techniques Strong knowledge of and experience with Business Intelligence tools (Tableau, Qlikview), database (SQL, ETL frameworks) programming (Java, Python) Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS etc.) Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy Excellent interpersonal and communication skills, negotiation skills, effective technical presentation skills   BS in Mathematics, Economics, Computer Science, Information Management or Statistics Proven ability in developing relationships with stakeholders, communicating project/program status, and understanding detailed business requirements across multiple project initiatives  Our Global Technology Infrastructure Group is filled with innovators who love technology as much as you do. Together, you’ll use a disciplined, innovative and cost-effective approach to deliver a wide variety of high-quality products and services. You’ll work in a stable, resilient and secure operating environment where you—and the products you deliver—will thrive. When you work at JPMorgan Chase & Co., you’re not just working at a global financial institution. You’re an integral part of one of the world’s biggest tech companies. In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud development. Our $9.5B+ annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world. At JPMorgan Chase & Co. we value the unique skills of every employee, and we’re building a technology organization that thrives on diversity. We encourage professional growth and career development, and offer competitive benefits and compensation. If you’re looking to build your career as part of a global technology team tackling big challenges that impact the lives of people and companies all around the world, we want to meet you. We strongly encourage all applicants to apply via our careers website where you are able join our Talent Network to receive customized vacancy notifications and ensure that your details are accessible by our global recruiting team - www.jpmorganchase.com/careers. A quick link to this particular job posting can be found in this URL: http://jobs.jpmorganchase.com/ListJobs/ByKeyword/180095153/ Please note that only short-listed candidates will be notified. We thank you for your interest and wish you all the best in your career. Yours Sincerely, Human Resources JPMorgan","Data Analytics, Associate, Singapore","$7,000to$14,000",Monthly,Executive,https://www.mycareersfuture.sg/job/data-analytics-associate-singapore-jpmorgan-chase-bank-na-fbbc806d07c2d2c012a8fd86e8f559b3
43,DBS BANK LTD.,"MARINA BAY FINANCIAL CENTRE, 12 MARINA BOULEVARD 018982",Full Time,Banking and Finance,"Roles & Responsibilities Work with product and business teams to define the problem statement and develop solution with advanced analytic techniques to address key business challenges Work with data analyst and engineer to identify, process and wrangle the data  Design experiments to demonstrate business value of analytics solutions. Including testing the solution with real live data and quantify business impact/benefit Implement successful experiment to production Create reusable assets and share learning with others ","Requirements PhD in computer science, statistics, or other quantitative fields with at least 3 years of industry experience developing data science solutions, or at least 6 years strong industry experience with Degree in Quantative field. Must have excellent problem solving and advanced analytic skills Expert in machine learning and data mining with excellent data processing, wrangling and feature engineering skills. Familiar with industry paradigm and standard for model development Have developed and implemented industry machine learning solution for classification, prediction, forecasting and anomality detection problems Highly proficient with programming in Spark, Python or R Expert in at least one of the following areas or equivalent in depth: deep learning, NLP, graph analytics, anomality detection, advanced large-scale recommendation, large scale optimization, large scale multivariate time series forecasting, statistical experiment design Good communication and presentation skill   ","VP, Data Scientist, Business Analytics, Consumer Banking Group (1800016V)","$9,500to$18,000",Monthly,Manager,https://www.mycareersfuture.sg/job/vp-data-scientist-business-analytics-consumer-banking-group-dbs-bank-4c1395ab599256d73faa4fa8f64593ea
44,Company Undisclosed,Unknown,Full Time,Information Technology,"Roles & Responsibilities R programming language hands on experience (current project working should be with R language as data scientist) Time series working knowledge hands on experience (E.g. arena models, markoff chain, monte carlo, hault vitas, etc) Experience of handling high frequency streaming data for real time analysis and reporting. Familiarity with - Natural Language Processing, Statistical Analysis (distribution analysis, correlation, variance   ","RequirementsDesired Skills and Experience  Languages/Tools:  R Approaches: Machine Learning Concepts: Supervised ANN, Bayesian, Gaussian, Vector Quantization, Logistic Model, Minimum Message Length, SVM, Random Forest, Ensembles, ANOVA, Decision Trees, Hidden Markov Models Unsupervised ANN, ARL, Clustering Hierarchical, Cluster Analysis Reinforcement Big Data (Good to have): Hadoop /Kafka / Storm / Spark streaming OS: Linux, Windows     ",Data Scientist,"$6,500to$7,300",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/data-scientist-51eca588109429b9f0703a77fc31cf3c
45,HOOQ DIGITAL PTE. LTD.,"COMCENTRE, 31 EXETER ROAD 239732",Permanent,Others,"Roles & ResponsibilitiesAs the Data Analyst, Marketing, you are critical to achieving HOOQ’s vision. You will make it your mission to ensure our digital commerce and marketing campaigns are powered by data. This means that you’re up to speed on best practices and trends in data design, CRM, cookie technology, web analytics and data visualization. You are curious about the world and can easily establish causal relationship between events. You enjoy backing up your decisions and arguments with data. Responsibilities   Deliver consumer insights to our brand teams, agencies and commercial teams that will help transform our business performance   Inspire, challenge and enable our marketers to deliver industry-leading digital marketing by making full use of our global training, data platforms, reporting & social intelligence tools   Work in collaboration with the brand teams at every stage of their digital activity, influencing their game plans to embed critical digital metrics to help shape success   Lead the gathering of digital consumer insights and feeding them back to the markets   Accountable for ensuring every digital campaign and digital commerce channel set up by brands have digital metrics defined and tracked successfully   Help brands embed our global data taxonomy and drive its adoption by our agencies   Deliver clear actionable insights  ","Requirements At least 5 years of strong digital marketing data experience  Highly experienced in reporting and analysis of digital marketing data across the key paid (e.g. paid search, digital display), owned (e.g. website, Facebook) and earned (e.g. SEO, buzz) channels   Experience in managing web analytics performance, digital media performance and/or CRM   Hands on experience in predictive modeling for consumer analytics e.g. Lifecycle, retention and churn analysis, funnel analysis etc.     Expert level skills in SQL   Skills in any programming language e.g. python/java/nodejs   Good understanding of statistic.   Comfortable working in an Agile work environment with incredibly fast pace and large degree of independence.     Team player   Ability to work with team in remote environment   Ability to communicate the insights clearly with business teams  ","Data Analyst, Marketing","$5,000to$9,000",Monthly,Professional,https://www.mycareersfuture.sg/job/data-analyst-marketing-hooq-digital-98205207dbbed56bed5d5c59848aecd6
46,SHIPSFOCUS INTELLIGENCE PTE. LTD.,"CONNEXIS, 1 FUSIONOPOLIS WAY 138632",Internship,"Logistics / Supply Chain, Others, Professional Services","Roles & ResponsibilitiesA passionate person? Have good skills and great attitude? Want to join the best team in chemical shipping research in Singapore?   Come meet us and let us know your unique capability. Work in a team that keeps breaking down walls, creating value leveraging on machine learning, AI & other technologies.   You are excited to:  Build high-performance algorithms and predictive models Develop data modelling, mining and production Create custom software components and analytics applications Employ tools, coding and non-parametric methodology to marry data and systems together Improve data reliability, efficiency and quality Resolve problems associated with database integration and unstructured data sets to provide clean and usable data     ","RequirementsYou are likely to have been trained and have:  Major in Statistics, Econometrics, Mathematics, Applied Maths, or similar disciplines Experience in:     Operational research, data collection, data warehousing, data transformation, data visualization Quantitative analysis, regression analysis, spatial-temporal analysis Developing new analytics, research, applications, forecast models and processes   Strong in statistical programming with R, Python Proficient in time-series analysis, including data manipulation, making charts and creating macros Deep sense of curiosity, imagination and drive ",Data Analyst (Intern),"$800to$1,000",Monthly,Fresh/entry level,https://www.mycareersfuture.sg/job/data-analyst-shipsfocus-intelligence-465d4e1c34c89a102a6cb81325d82fdf
47,MACHSPEED HUMAN RESOURCES PTE. LTD.,"GOLDEN WALL CENTRE, 89 SHORT STREET 188216",Permanent,Banking and Finance,"Roles & Responsibilities  Data Analyst ($3600-4000, 5 days, AMK) Job responsibilities  Perform statics data analysis and provide professional suggestions to the management in company’s business activities Keep track on market trends and changes by manage the cross functional team Preparation of daily/weekly/monthly reports to the management and relevant regulatory bodies Ad-hoc projects assigned by the management   ","RequirementsJob requirements:  Minimum Diploma/Degree in Business with at least 2 years of data analysis experience Strong in Excel (pivot table/formula/v-lookup) Salary range: $3600-4000 Working hours: 8am – 5.30pm Location: AMK area  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to apply@machspeed.com.sg for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you. You may also call +6563362530 (Look for BingCheng) to find out more Thank you very much. Agency License No. 12C6200 EA Registration No: R1437671","Data Analyst ($3600-4000, 5 days, AMK)","$3,600to$4,000",Monthly,Executive,https://www.mycareersfuture.sg/job/data-analyst-machspeed-human-resources-6a5f7bee7945a4376736d07c33c516a4
