,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
31,CLOUD COMRADE PTE. LTD.,"GSM BUILDING, 141 MIDDLE ROAD 188976",Permanent,Information Technology,"Roles & ResponsibilitiesCloud adoption isn’t just about the migration. From business strategy to process design, from infrastructure management to training and support; Cloud Comrade has all it takes to make the move to cloud swift, smooth and secure. To help our customers getting the most out of the Cloud we are looking for new members to our team which are willing to learn, able to help and have the mindset of an entrepreneur. Please read on if you can tick at least 5 of these topics:  AWS, GCP, MS Azure, Alibaba Cloud (Compute, Storage, Networking) Virtualization (VMWare, Hyper-V, …) Linux (Suse, Redhat, ...) Windows Server Docker / Packer, Kubernetes, ... MS-SQL, Oracle, MySQL, PostgreSQL, … NoSQL, MongoDB, ... Data Engineering / Data Analytics (Hadoop, Data Migration (ETL, Messaging, API Integration, Synchronization, Clustering, …) Terraform / Cloudformation, Salt, ... Basic knowledge of IT Project Management (ITIL, IT4IT, ITSM Tools) Coding/Scripting (Bash, PowerShell, Java, Python, …)  The preferred candidate has experience in a wide variety of technologies and tools. That does not necessarily mean he/she is proficient in cloud yet. But you need the will to learn fast and constantly. You should not be afraid, just because a tool is new to you. The role requires to understand the cloud technology but also the needs of the business.   Naturally we need experience with different systems and IT operations, like configuring Linux, administrating Windows, changing firewall rules. It will be a big plus, if you already have a Cloud certification. Even better if you are a go-to resource in networking, security, and/or databases.    Your job will be to setup, manage, and maintain servers and infrastructure on the Cloud; incl. storage and network, as well as OS, web servers and databases. You will evaluate and recommend the best solution for our customers, while observing all aspects of security, functionality, risk and cost.   Customers need you to actively support their migration to the cloud, moving data and workloads without affecting their daily operations, sometimes after-hours. You need to keep your contacts update along the way and provide comprehensive documentation of work progress and results.   We like you to collaborate efficiently and communicate openly with everyone. In other words, we want you to be our comrade! Inside and outside of regular office hours.   The role will bring you in contact with a diverse set of customers of all sizes and industries; mainly in Singapore but also in the region.   If you think this job is for you, you are allowed to work either in Singapore, Malaysia, or Indonesia and you are available, please apply. Follow us on our company LinkedIn page by going to: https://www.linkedin.com/company/cloud-comrade ","Requirements Candidates with existing AWS or GCP certificates is preferred Diploma or Bachelor’s degree in Computer Science or a related discipline is desired. Minimum 3 years of working experience in a IT Services environment Experience with AWS/GCP or other cloud-based infrastructure platforms Experience in SAP B1 HANA, AWS services like EC2, S3, RDS, CloudFront, CloudFormation, etc. desired Proficient in the use and administration of all versions of MS Windows Server Experience with Linux and Windows system administration and web server configuration and monitoring Experience in backup software, shell scripting, and a programming language Experience in network configuration and administration Experience in Big Data, Docker and Continuous Deployment desired Willing to work after-office hours ",Cloud Deployment and Migration Engineer,"$4,000to$8,000",Monthly,"Executive, Non-executive",https://www.mycareersfuture.sg/job/cloud-deployment-migration-engineer-cloud-comrade-2270d3f18004f6d27617861d264a3bc1
32,VUI SYSTEMS PTE. LTD.,"HONG LEONG BUILDING, 16 RAFFLES QUAY 048581",Contract,Information Technology,"Roles & ResponsibilitiesWe ar hiring for our project requirement in singapore  5+ years of experience in the field of Software Engineering with good communication skills. Atleast 4 years of hands on experience in Hadoop, Hive and Oozie. Atleast 2 years of hands on experience in Apache spark programming. Atleast 2 years of experience working with AWS technologies. Good knowledge and understanding on current big data technolgies. Atleast 5 years of experience working on RDBMS systems such as Oracle, SQL Server and expert level SQL/PL-SQL programming skills. 3 years of experience working on Java/Python and experience in writing shell scrpits.   ","RequirementsGood knowledge and hands-on experience with Big Data platforms covering  Hadoop data platform/tools experience on anyone of these distribution -  Cloudera / Hortonworks Must Have Hands on Developing experience in Apache Spark Framework/API's (1.6 / 2.x) - Streaming, Core, SQL Must have Strong programming language background preferably on Scala or python along with SQL on Big Data context Must have hands on experience in Big data Ingestion tools like Kafka, Sqoop, Flume with integration on DB, Message Queue, Flat files. Basic Knowledge of NoSQL storage (Hive / HBase / Impala / Kudu) & Hadoop File Format (Avro / Parquet) Basic Working knowledge Hadoop connectors across components like Kafka>Spark, Sqoop>HDFS, Flume>Kafka, Spark>HBase, Spark>Impala Good analytical and problem-solving skills with proven communication and experience in working Customer facing roles. Cloudera Certified developer certification, will be preferred ",Big Data Developer,"$6,500to$10,000",Monthly,Professional,https://www.mycareersfuture.sg/job/big-data-developer-vui-systems-ba133f9d220956e458b48d56cb6d3f7c
33,PARAMOUNT RESOURCES PTE LTD,568 GANGES AVENUE 160568,Full Time,Information Technology,"Roles & ResponsibilitiesReporting into the Product Director, Professional Services, APAC, this position ensures the quality and integrity of all KPI results, execution and intelligence data produced for distribution. Quality Assurance Analyst monitors processes and procedures in KPI product development and design under the guidance of the manager Primary job responsibilities include but are not limited to  To perform end to end functional and performance testing on specific customised developments by the Professional Services team , using DB queries and internal review tools o KPI calculations o Web based report and Dashbaords o BI report Be the product champion and support the Product Manager /Director to understand and document functional specs, provide solution and estimation Work closely with the project team to understand the specific business need and define the test plan, test data and test cases Work closely with development team to point out bugs and even fix them in Python if need be Be the quality stamp before delivery shared with customer and run through workshops and explanation of delivery as part of the UAT Manage bug cycle (JIRA) raised from clients or through support to ensure the defect is fixed Maintain close-loop discrepancy reporting system Performs other related duties as assigned such as bulding CI, CD and overall quality process framework ","RequirementsSkills and Requirements :  3-5 years experience with automation/python Knowledge 0f CI/CD concepts Familiar with testing methodologies and tools Familiar with REST API Prefer experience with Unittest, nose, and Pytest Familiar with programming languages: bash, python, and SQL Strong analytical and product management skills, including thorough understanding of how to interpret customer business needs Excellent verbal and written communication skills and the ability to interact professionally with a diverse group, executives, managers, and subject matter experts Strong communication and presentation skills Excel expert and has skill and expertise to work with large amounts of data Ability to spot and flag anomalies in data with seamless attention to details Keen interest to work with large amounts of data, able to quickly summaries and flag gaps based on business requirements provided SaaS knowledge Knowledge of recent versions of Microsoft Office Software Suites Degree in computer, engineer or information technology is added advantage   Education: Degree in computer, engineer or information technology is added advantage  Competencies:  Customer Service Extensive Technical Knowledge Troubleshooting Interpersonal Skills Communication and process driven ",Quality Assurance Specialist,Salary undisclosed,Unknown,Executive,https://www.mycareersfuture.sg/job/quality-assurance-specialist-paramount-resources-54742501cfa78157daef9f85767dcac6
34,ADECCO PERSONNEL PTE LTD,"SHAW CENTRE, 1 SCOTTS ROAD 228208",Contract,Engineering,"Roles & Responsibilities Fully responsible for Netlist-to-GDS physical design implementation of low power chips    Responsible for physical design, development for variety of SoC(System On Chip) and tapeout.   Execute state-of-art methodologies include, floor-planning, place and route, RC extraction, timing and power optimization, physical verification.   Doing benchmarking on Performance/Power/Area to validate the robustness of APR flow.   Enhance project efficiency by using Perl, TCL, Python etc. ","Requirements•Bachelor/Masters Degree in Electrical/Computer Engineering •Experience in physical design with tape-outs •Knowledge of complete Netlist-to-GDS flow, Synopsys/Cadence tools like ICC or Encounter •Good in script programming with Perl, TCL/TK or other languages","Physical Design, Engineer","$4,000to$7,000",Monthly,Junior Executive,https://www.mycareersfuture.sg/job/physical-design-engineer-adecco-personnel-7b9d9021ffb7fc17c65778b2a81acd74
35,ITCONNECTUS PTE. LTD.,Unknown,Contract,Information Technology,"Roles & ResponsibilitiesJob Requirements:  Diploma/ bachelor’s Degree in IT or related studies. At least of 4 years’ experience in delivering projects related to logistic, micro-services, machine learning and/or AI. Proficient in Core Java, J2EE, Micro-service, Oracle DB, Message Queue, Linux OS, Angular, JS, Python. Ability to work to deadlines and under high pressure. Excellent communication skills, both verbally and written. Good analytical and problem-solving skills.  Full SDLC environment will be helpful.","RequirementsJob Description :  Take part in complex tasks such solution design, coding, and migrations. Implement projects related to micro-services (MuleSoft), machine learning, AI. Write up and manage detailed design and technical documents. Conduct functional and performance testing. Assist with the estimation of new projects.  Provide technical support, perform trouble-shooting functions and resolve customer issues.",Technical Consultant,"$4,000to$7,000",Monthly,"Executive, Senior Executive",https://www.mycareersfuture.sg/job/technical-consultant-itconnectus-32024d05f2fa89cf30540c3b56fe29f5
36,NATIONAL UNIVERSITY OF SINGAPORE,21 LOWER KENT RIDGE ROAD 119077,"Contract, Full Time","Education and Training, Engineering, Sciences / Laboratory / R&D","Roles & ResponsibilitiesMultiple Research Fellow Postdoc Positions in Computational Global Optimization and Uncertainty Quantification--National University of Singapore   Description and Location: Applications are requested for multiple Research Fellow (Postdoc) positions on computational optimization/ uncertainty quantification with Prof. Christine Shoemaker, Distinguished Professor in the Department of Industrial and Systems Engineering at the National University of Singapore.   Job Requirements:  For all of the positions, a PhD degree in an optimization/statistical/numerical analysis field (e.g. Operations Research, Industrial/Systems Engineering, Statistics, and Applied Mathematics) or in Computer Science. is sufficient. PhD’s from other Engineering areas like environmental or mechanical engineering will also be considered if the applicant also has substantial experience in optimization or uncertainty or machine learning. (Candidates about to complete their PhDs may also apply.) Extensive experience in developing complex computer codes, preferably in Python or C++. Ability to construct and write papers for leading research journals and conferences.  It is an advantage, but not a requirement for a candidate to have expertise in any of the following areas: distributed computing, algorithm proofs, machine learning, uncertainty quantification, surrogates, hydrodynamics, water quality. Prof. Shoemaker’s group has done work in these areas.   Research Focus and Goals The successful candidates will work with Prof. Shoemaker’s group and possibly other NUS faculty to develop, implement and/or evaluate serial and parallel optimization or uncertainty quantification algorithms for simulation models and/or apply the algorithms to complex engineering problems. The optimization or likelihood model can be expected to have multiple local minima/maxima. Computational efficiency is greatly enhanced with Surrogate algorithms. Optimization has been coupled with machine learning to solve complex problems. The candidate will have the opportunity to develop research skills, improve domain knowledge and expertise, attend international conferences, and work on the new Singapore Supercomputer (NSCC).   Professor Shoemaker’s group focuses on HPC computational optimization and uncertainty algorithms and their application to engineering problems, especially for environmental problems.   The initial term of appointment for Research Fellows shall be for 18 months, with funds available for extension for multiple years subject to performance criteria. The remuneration and benefits are internationally competitive, and commensurate with qualifications and experience. Leave and medical benefits will be provided. http://www.nus.edu.sg/careers/whatyougettoenjoy.html   Review of applications will begin immediately and continue until the positions are filled. Candidates will be considered who would like to start as soon as possible as well as those who cannot begin for many months. Since additional positions may become available after that time, interested applicants can inquire later with Prof. Shoemaker if any positions are open.   Job applications and inquiries should be send to Prof. Shoemaker at isesca@nus.edu.sg. Applicants should include a vitae and indicate desired start time in the email message. Please also put “Job Application-RF 2018” in the subject line. The email message can also include any information required to understand how the applicant’s background relates to the qualification requirements listed in this announcement.   Professor Shoemaker (PhD in mathematics, member of the US National Academy of Engineering and Fellow in the: SIAM, INFORMS, AGU, ASCE) was Ripley Professor at Cornell University in US before coming to NUS. She is co-author (with Prof. Bindel and D. Eriksson) of open source surrogate global optimization toolbox “pySOT” in GitHub (which has had over 18,000 downloads. This toolbox provides codes for Prof Shoemaker's multiple algorithms developed over a decade and makes it easy for users to modify the algorithms). More information about her NUS group’s work is given at http://www.isem.nus.edu.sg/ and https://sites.google.com/site/shoemakernusgroup/home.","RequirementsPhD in Engineering, Computer Science or Applied Mathematics",Research Fellow,"$5,000to$6,667",Monthly,Non-executive,https://www.mycareersfuture.sg/job/research-fellow-national-university-singapore-3d5974990d3bcdb9173da3f9302d9afe
37,CLOUDSTREAM ASIA PACIFIC PTE. LTD.,"MYP CENTRE, 9 BATTERY ROAD 049910",Full Time,Information Technology,"Roles & Responsibilities  · M.S. or Ph.D. in Research, Computer Science, Applied Mathematics, or a closely related field. More than 6 years of industrial/academic experience in areas such as data analytics, data modeling, machine learning, search or personalization-related problems, and large scale simulation.   · Experience in managing and quantifying improvement in multiple business areas resulting from business analytics, optimization techniques, and/or statistical modeling.   · Demonstrated use of modeling and optimization techniques tailored to meet business needs and proven achievements in industrial production systems.   · Experience as leader of a science team and developing junior members from academia/industry to a business environment               PREFERRED QUALIFICATIONS · Explicit industry experience with spoken language understanding systems.   · Demonstrated leadership abilities, especially with cross-disciplinary efforts.   · Excellent written and verbal communication skills.   · Project management experience.   · Experience with data engineers or business analysts in Big Data analytics   · A good understanding of analysis of algorithms and computational complexity   · Expertise in prototyping and scripting languages (R, Perl or Python) with applications of efficient large-scale data analysis in a complicated system","RequirementsBASIC QUALIFICATIONS · M.S. or Ph.D. in Research, Computer Science, Applied Mathematics, or a closely related field. More than 6 years of industrial/academic experience in areas such as data analytics, data modeling, machine learning, search or personalization-related problems, and large scale simulation.   · Experience in managing and quantifying improvement in multiple business areas resulting from business analytics, optimization techniques, and/or statistical modeling.   · Demonstrated use of modeling and optimization techniques tailored to meet business needs and proven achievements in industrial production systems.   · Experience as leader of a science team and developing junior members from academia/industry to a business environment               PREFERRED QUALIFICATIONS · Explicit industry experience with spoken language understanding systems.   · Demonstrated leadership abilities, especially with cross-disciplinary efforts.   · Excellent written and verbal communication skills.   · Project management experience.   · Experience with data engineers or business analysts in Big Data analytics   · A good understanding of analysis of algorithms and computational complexity   · Expertise in prototyping and scripting languages (R, Perl or Python) with applications of efficient large-scale data analysis in a complicated system",Data Scientist,"$6,000to$12,000",Monthly,Middle Management,https://www.mycareersfuture.sg/job/data-scientist-cloudstream-asia-pacific-e51a03f0ad45d72d8982553ecb6db959
38,Company Undisclosed,Unknown,Full Time,Professional Services,"Roles & ResponsibilitiesMinimum of 4-5 years’ experience with the standard data science stack -- Python, Numpy, Pandas, Scikit-Learn, scipy, matplotlib, NLTK, etc.). * Familiarity with (some of) Keras, Tensorflow, Theano, R, C/C++, Java, Hadoop, or Spark a plus.  ","Requirements Experience in relevant area of scientific disciplines (e.g., machine learning, numerical methods, signal processing, statistics, mathematics, and optimization) a plus * Excellent oral and written communication skills essential * Ability to function in Linux operating system and development environment. * Master’s or equivalent degree in Science, Applied Math, Computer Science, or Engineering. Proven ability to apply analysis techniques (machine learning, applied math, statistics) in developing predictive and descriptive software models.",Senior Data Scientist,Salary undisclosed,Unknown,Professional,https://www.mycareersfuture.sg/job/senior-data-scientist-683acf672fba65eb618df541bb0b982a
39,Housing and Development Board,"HDB HUB, 480 LORONG 6 TOA PAYOH 310480",Contract,Public / Civil Service,"Roles & Responsibilities  Responsibilities You will be involved in developing new use cases using complex system modelling tool for HDB projects and be responsible for the planning, co-ordination and supervision of the model development works for Complex Systems Modelling tool. You are expected to be proficient in programming language such as Python and R, and work with the research partners to develop simulation and analytics models to enhance the planning, design and maintenance of HDB towns. You will work with a multi-disciplinary team to develop use cases for augmented/ mixed reality applications to enhance HDB’s operations. You will be responsible to develop the detailed plans, policy and guidelines for actual deployment. You will work with research partners and relevant agencies to develop IoT applications in line with the Group’s digital masterplan for HDB towns. You will be responsible to identify relevant new research areas, technologies and test-bedding, as well as validating the desired test-bedding outcomes.   Requirements You should possess a degree in Engineering recognised by the Professional Engineers’ Board, and have at least 2 years of experience in the field of IT and analytics. Candidates with relevant skills in analytics such as modelling, probability and regression analysis, spatial configuration analysis and machine learning will be preferred. Only shortlisted candidates will be notified.  ",Unknown,Engineer (Complex Systems Modelling),"$2,400to$8,555",Monthly,Unknown,https://www.mycareersfuture.sg/job/engineer-housing-development-board-0446b28f141edcc0701812ecbb47ea9c
40,Housing and Development Board,"HDB HUB, 480 LORONG 6 TOA PAYOH 310480",Contract,Public / Civil Service,"Roles & Responsibilities  Responsibilities You will be involved in developing new use cases using complex system modelling tool for HDB projects and be responsible for the planning, co-ordination and supervision of the model development works for Complex Systems Modelling tool. You are expected to be proficient in programming language such as Python and R, and work with the research partners to develop simulation and analytics models to enhance the planning, design and maintenance of HDB towns. You will work with a multi-disciplinary team to develop use cases for augmented/ mixed reality applications to enhance HDB’s operations. You will be responsible to develop the detailed plans, policy and guidelines for actual deployment. You will work with research partners and relevant agencies to develop IoT applications in line with the Group’s digital masterplan for HDB towns. You will be responsible to identify relevant new research areas, technologies and test-bedding, as well as validating the desired test-bedding outcomes.   Requirements You should possess a degree in Engineering recognised by the Professional Engineers’ Board, and have at least 2 years of experience in the field of IT and analytics. Candidates with relevant skills in analytics such as modelling, probability and regression analysis, spatial configuration analysis and machine learning will be preferred. Only shortlisted candidates will be notified.  ",Unknown,Engineer (Complex Systems Modelling),"$2,400to$8,555",Monthly,Unknown,https://www.mycareersfuture.sg/job/engineer-housing-development-board-d81d2565ee1c873afd347301c36938a9
41,ISMART SYNERGY PTE. LTD.,137 TELOK AYER STREET 068602,"Permanent, Contract, Full Time",Information Technology,"Roles & ResponsibilitiesTo succeed in this role the candidate must possess the ability to deal with complex data integration issues, evaluate different algorithmic approaches and analyse Data to solve problems. Will provide Technical Leadership and report to the C-Suite. Key Responsibilities:   PreSales : Build Relationships with Stakeholders and turn from a Concepts/Ideas into compelling proposals that engage stakeholders and clients. Partner closely with the Business Development and Sales teams, to enable large-scale customer use cases and drive the adoption of our Solutions. Analyse and build prototypes for POC stage using data science techniques Work with our partners to deliver Data and Tools needed for POCs Identify, clean and wrangle data. Integrate internal and external data sources using APIs  Develop test Algorithms with tools and languages like R, Python, etc.      ","RequirementsKey Requirements:   Experience producing and rapidly delivering Prototypes and Minimum Viable Products (MVPs) Building APIs or webbased prototypes Big Data analytics or Visualisation experience such as: Spark Hadoop ecosystem - NoSQL DB  Experience in manipulating data sets and building statistical and machine learning models Able to create and use advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modelling, clustering, decision trees, neural networks Strong problemsolving skills and adept at using large data sets to find opportunities for optimization and using models to test the effectiveness of different courses of action. A strong market research practitioner with substantial experience in analyzing data to provide recommendations and insight. Experience in one or more of the following an advantage:                  1. NLP/Data mining                               2. Information extraction                 3. Machine learning Data Visualization  5+ years design/implementation experience of Machine Learning/AI/Deep Learning solutions Technical degree with statistical fundamentals (Masters/PhD preferred) ",Hiring Senior Data Scientist. Direct Applicants only,Salary undisclosed,Unknown,"Senior Management, Professional",https://www.mycareersfuture.sg/job/hiring-senior-data-scientist-direct-applicants-ismart-synergy-c9380a4157c3ab879445cf88a39fc549
42,NATIONAL UNIVERSITY OF SINGAPORE,21 LOWER KENT RIDGE ROAD 119077,Full Time,Education and Training,"Roles & ResponsibilitiesNUS Business School professors are looking for multiple full time research assistants. The candidate will oversee day-to-day activities and the general management of assigned research projects. These responsibilities include:  To conduct academic literature reviews on research topics, integrate literature to propose research ideas and hypotheses, develop natural experiments, design field experiments, and use statistical software to analyse observable data. Methodologies used include field experiments, regression discontinuities, difference-in-difference analyses, among others. Data collection in field, external databases, and online environments Cleaning and merging datasets (e.g., using R, Python, Stata, SPSS, and/or SAS) Scheduling meetings with external parties that are relevant to the research projects Serves as the key liaison with external parties at such meetings Assisting with research presentations to external parties Coordinating and supervising part-time research assistants to help in the responsibilities stated above  Other administrative duties include but are not limited to checking references, formatting manuscripts, preparing statistical tables and figures, looking up for research papers, administer field experiments, organizing contacts, inputting and checking data, etc.","RequirementsRequirements:  Demonstrated experience or training in conducting social science research; Mastery of word and excel; Knowledge of using statistical software such as R, SPSS, STATA, or SAS; Responsible, detail oriented, and perfection-seeking; Quick in learning and creative in providing solutions; Basic programing knowledge is a plus; Independent, self-starter with initiative and commitment Enjoys interacting with people and open to new experiences Must have the ability to proactively manage teams of research assistants across on multiple research activities. A strong interest in pursuing a PhD in a social science discipline and/or conducting social science research.    The candidate is expected to be physically present in NUS office during stipulated working hours (8.30am – 5.30pm, Mondays to Fridays). Software and tools required for data analysis will be made available. Salary will commensurate with the candidate’s qualification and relevant experience. (Monthly Salary Range: S$2,800 to S$4,000)   Appointments will be on a term-contract of one to three years, and renewable when necessary. Salaries are globally competitive and commensurate with candidate's qualifications, track record, potential, experience. Interested applicants should send a cover letter, curriculum vitae with complete contact information and any supporting documents, and consent form (http://www.nus.edu.sg/careers/files/NUS-Personal-Data-Consent-for-Job-Applicants.pdf) to bizphdresearch@nus.edu.sg. Please label your email with subject: ""Full-Time Research Assistant (Economic-Sociology)"".",Research Assistant (Economic-Sociology),"$2,800to$4,000",Monthly,Professional,https://www.mycareersfuture.sg/job/research-assistant-national-university-singapore-2694aa7db49e3e35c0cc98dd7eb81d2a
43,AUTODESK ASIA PTE. LTD.,"SYMBIOSIS, 3 FUSIONOPOLIS WAY 138633",Permanent,Information Technology,"Roles & ResponsibilitiesThe ways we design and build the world are changing rapidly, which is also changing the tools we use and the ways companies and individuals buy and access software. We are embracing this change with a complete transformation of our Try, Buy, and Subscribe platform. Autodesk Subscriber Licensing Platform team is seeking a passionate DevOps Engineer to join a team of professionals who are responsible for building licensing platform & services that allows Autodesk products to offer consumption licensing model. This DevOps Engineer works within a highly visible Scrum team at Autodesk where the services & platforms that this team develop, test and deploy will have a direct, positive impact to millions of users of our products. Specifically, when any of our customer Try, Buy, or Access any of our software products, they will be touching the licensing services platform you are helping to implement. This system and experience is a centrepiece in supporting Autodesk’s top-line business transformation objectives. Technologies we use  AWS Docker, ECR, ECS, EC2 Go based microservices, Lambda DynamoDB ELK, Datadog Terraform Python  Responsibilities  Work in an agile environment collaborating with the scrum team to automate engineering processes in quick iterations Design & build the processes, automation and pipeline for Continuous Integration and Deployment Develop tools and automation to make platform operations more efficient, reliable and reproducible Build monitoring, supervision and resiliency mechanisms to observe, react to, and maintain platform health and performance Manage, review and strengthen the physical and logical security of the platform systems, data and access points Develop and support processes to maintain uptime, SLOs and availability of all platform components Track incidents and participate in active on-call activities to help resolve service issues on a timely manner ","RequirementsMinimum Qualifications  BS/MS in Computer Science/Engineering or a related field 5+ years of strong hands-on experience in DevOps role in an Agile development team Hands-on experience with the AWS ecosystem Hands-on experience building CI/CD pipelines using GitHub, Jenkins, Artifactory or similar technologies Experience with automating containers deployment using Docker, ECS Experience building monitors & alerts in a highly clustered cloud computing environment Understanding of security best practices and standards around cloud computing and access management Strong communication, and technical writing skills Excellent problem-solving abilities Enjoys designing, implementing and maintaining tools to automate engineering operations  About Autodesk With Autodesk software, you have the power to Make Anything. The future of making is here, bringing with it radical changes in the way things are designed, made, and used. It's disrupting every industry: architecture, engineering, and construction; manufacturing; and media and entertainment. With the right knowledge and tools, this disruption is your opportunity. Our software is used by everyone - from design professionals, engineers and architects to digital scientists, students and hobbyists. We constantly explore new ways to integrate all dimensions of diversity across our employees, customers, partners, and communities. Our ultimate goal is to expand opportunities for anyone to imagine, design, and make a better world.","Senior DevOps Engineer, Licensing Platform_18WD29223","$72,300to$144,700",Annually,Professional,https://www.mycareersfuture.sg/job/senior-devops-engineer-licensing-platform18wd29223-autodesk-asia-280d62c423995eb3cccda6920f756e25
44,INTELLECT MINDS PTE. LTD.,"ANSON CENTRE, 51 ANSON ROAD 079904",Full Time,Human Resources ,"Roles & ResponsibilitiesCompany Overview Intellect Minds is a Singapore-based company since 2008, specializing in talent acquisition, application development, and training. We serve BIG MNCs and well-known clients in talent acquisition, application development, and training needs for Singapore, Malaysia, Brunei, Vietnam and Thailand. Our client is an establish company a, leader within their industry, is now looking for a BigData Engineer to join their esteemed organization. Job Descriptions: Must Have Skills • Should be able to work 24x7 and work in shift model  • Preferred to work in PST or SGT on weekdays and be On-call during weekends for escalations) • Should have strong understanding of Distributed computing environment • Java/Python programming skills required","Requirements• SQL expertise desired • Should have basic Linux Administration Skills including basic shell / python scripting  • Should be able to collaborate effectively with the IT Teams (Infrastructure, Network, Database, application) as needed for troubleshooting environments • In-depth understanding of the below technologies • Bigdata Platform   o Good understanding of MongoDB Architecture Required o Installation, configuration and upgrade all Hadoop ecosystem tools (HDFS, YARN, MapReduce, Hive, Zookeeper, Amabri, etc.) o Performance tuning & Capacity Planning o Cluster maintenance, creation/removal of nodes, capacity planning, monitoring cluster connectivity, and security. o Working experience on HDP or Cloudera is preferred  o Scripting Data Pipelines (Apache Hive / PIG)  Good to have skills:  It’s an Added advantage if the candidate has worked on these skills • Apache Storm Installation, configuration and troubleshooting • Microservices using Play / AKKA framework   All successful candidates can expect a very competitive remuneration package and a comprehensive range of benefits. Interested Candidates please submit your detailed resume online. To your success! The Recruitment Team Intellect Minds Pte Ltd (Singapore)",BigData Engineer,"$6,500to$8,500",Monthly,Executive,https://www.mycareersfuture.sg/job/bigdata-engineer-intellect-minds-d6f2bed7608ce6182cce97d3a7c149f4
45,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesThe Agency for Science, Technology and Research (A*STAR) is Singapore's lead public sector agency that fosters world-class scientific research and talent to drive economic growth and transform Singapore into a vibrant knowledge-based and innovation driven economy.  For more information about A*STAR, please visit: www.a-star.edu.sg Develop, extend, support and apply robotics software to solve industrial problems. Ability to use the ROS programming framework and Gazebo simulator. Topics of interest include 3D modelling, communications middleware, developer and debugging tools, perception, motion planning, and software packaging and distribution. The ideal candidate is proficient in at least one of these topics, and capable of expanding into others.   Responsibilities:  Create software architecture, design and evaluate technologies to use Design, analyze, troubleshooting and debugging systems and develop software solutions for industry members by translating business requirements into system requirements Software development in C++, Python, ROS tools and libraries Full life-cycle library and application development. Support, maintenance, and documentation of software functionality. Software testing and quality assurance. Integrate software with robotic hardware and mechanics to automate the adaptive robotic process Develop testing and validation strategies Manage state of the art machine vision technology and integration with robotic processes Technical project planning and execution on development projects for global industry members Technical write up and presentation ","Requirements Bachelor Degree in Robotics , Mechanical Engineering, EE, CS or CE Minimum of 1 -2 Years of experience  Must have mechanical systems design, robotics , and industrial automation and control software development experience. Experience in developing software and controls for robotics and automation.  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Research Engineer (ARTC),"$2,500to$5,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/research-engineer-astar-research-entities-1f274fcc396333a9d9d1907b92393c6a
46,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesThe Agency for Science, Technology and Research (A*STAR) is Singapore's lead public sector agency that fosters world-class scientific research and talent to drive economic growth and transform Singapore into a vibrant knowledge-based and innovation driven economy.  For more information about A*STAR, please visit: www.a-star.edu.sg Develop, extend, support and apply robotics software to solve industrial problems. Ability to use the ROS programming framework and Gazebo simulator. Topics of interest include 3D modelling, communications middleware, developer and debugging tools, perception, motion planning, and software packaging and distribution. The ideal candidate is proficient in at least one of these topics, and capable of expanding into others.   Responsibilities:  Create software architecture, design and evaluate technologies to use Design, analyze, troubleshooting and debugging systems and develop software solutions for industry members by translating business requirements into system requirements Software development in C++, Python, ROS tools and libraries Full life-cycle library and application development. Support, maintenance, and documentation of software functionality. Software testing and quality assurance. Integrate software with robotic hardware and mechanics to automate the adaptive robotic process Develop testing and validation strategies Manage state of the art machine vision technology and integration with robotic processes Technical project planning and execution on development projects for global industry members Technical write up and presentation ","Requirements PhD/Bachelor Degree in Robotics , Mechanical Engineering, EE, CS or CE Minimum of 1 -2 Years of experience  Must have mechanical systems design, robotics , and industrial automation and control software development experience. Experience in developing software and controls for robotics and automation.  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Scientist (ARTC),"$4,500to$9,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/scientist-astar-research-entities-fe2d91629e94311ee592e8daac6b2fb5
