,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
44,AXA TECHNOLOGY SERVICES ASIA PTE. LTD.,"AXA TOWER, 8 SHENTON WAY 068811",Permanent,Information Technology,"Roles & ResponsibilitiesDate : 23/10/2018 Entity : AXA Services Direction : DATA & TECHNOLOGY INNOVATION Job Title : ENGAGEMENT MANAGER Contract : Permanent Collective Agreement Classification : tbd  Report to :  HEAD OF INNOVATION SCALING & ENTITY TRANSFORMATION Work Place : Singapore    Would you like to wake up every day driven and inspired by our noble mission and to work together as one global team to empower people to live a better life?    Here at AXA we strive to lead the transformation of our industry. We are looking for talented individuals who come from varied backgrounds, think differently and want to be part of this exciting transformation by challenging the status quo so we can push AXA - a leading global brand and one of the most innovative companies in our industry - onto even greater things.    In a fast-evolving world and with a presence in 64 countries, our 166,000 employees and exclusive distributors anticipate change to offer services and solutions tailored to the current and future needs of our 103 million customers.   The headquarters of the AXA Group, based in Paris 8th, brings together the Group's corporate activities. It coordinates the various entities with the Group's strategy, and is responsible for managing international projects. The headquarters has approximately 800 employees and is distinguished by its strong international culture (39 nationalities).   DATA & TECHNOLOGY INNOVATION (working title)   Our intention is to combine the existing Data Innovation Lab in Paris and Singapore, the Advanced Engineering Lab in Lausanne as well as the Technology Innovation Team in Paris (former Digital Agency) under a new mission (restructuring work in progress).   OUR PURPOSE Drive AXA towards a tech-led company by leveraging data and emerging technologies at scale which have the potential to disrupt the current insurance business model and provide opportunities to shape future businesses.   OUR MANDATE We assess and innovate on technologies/capabilities on the disruptive potential in the insurance space and the characteristic on either be scalable, replicable and/or provides a network effect which justifies a strategic engagement of the corporate center. We focus on three distinctive capabilities which have the potential to shape and disrupt the future of the insurance business: ARTIFICIAL INTELLIGENCE[1], DATA[2] and PLATFORMS[3]. We increase AXA’s transformation on data & technology innovation through a strong collaboration with and in OpCos and Group functions. We enable and be sparring partner for Group Innovation in shaping new business models based on emerging technologies. We enable this through an inclusive approach due to joint ideation, co-creation, seed-funding, onsite advisory, best-practice and open data/open source sharing, extensive community building and animation, as well as relevant coaching, training, and guidance. We improve innovation scaling through an integrated delivery model with AXA IT shared services and strong tech-related global partnerships. We challenge existing business, IT and the offered products and services in terms data & technologies leveraged. We are a forward thinker on data & technology and gain credibility and knowledge by combining our hands-on expertise with solid research & thought leadership on data and emerging technologies and their implications.   Primary missions of the position: The Engagement Manager is a key contributor to innovation at scale. Thanks to his/her technical background, his/her very good knowledge of assets being developed either at group level or in entities, and his/her efficient interactions with senior management in entities, the Engagement Manager will help connect “the dots”, identify opportunities and engage the relevant pilot phase of data driven / innovative projects (in co-creation mode) with primarily DIL Asia resources (and additional DTI resources if needed), and orchestrate as well the roll out of existing projects in multiple countries to help scale innovation. This role will have a focus on Asia. This role will also support the setup of links with the academic world in Asia, with a focus on machine learning and AI, which are developing very fast in China and in Singapore. This will help increase our overall capacity for R&D, delivery, and improve the employer brand. These collaborations will have to be defined in terms of operating model, structure, location, scope, topics … with the other team members and then implemented.   Key accountabilities of the position: •      Contribute to the definition of the mid to long term strategy for the department •      Define an annual forecast of the activities for his scope, in collaboration with the head of department •      Establish solid relationships, based on trust and credibility, with top management, Chief Data Officers, Data teams and IT teams with entities under his/her responsibility in Asia •      Identify early enough the needs from entities, related to data and tech innovation, and make the connection with existing assets or pilots, or identify an opportunity to co-create locally a new asset (detailed modalities of collaboration to be defined). More globally connect the dots between local needs and existing projects or techno to contribute to the transformation of AXA •      Help entities identify opportunities through the organization of workshops, scoping phases, etc. involving the relevant persons from Data & Tech Innovation department (including but not limited to DIL Asia), and outside DTI department •      Ensure the proper conditions are in place at a local and group level to launch and conduct the project with efficiency (e.g. availability of resources, appropriation, level of understanding, …) •      Ensure regular relationships with the relevant experts from data innovation and tech innovation to be aware of the projects, pilots, roadmap •      Ensure the follow-up of the projects engaged under his responsibility and manage the alerts with the appropriate stakeholders (timing, scope, deliverables, KPI …) •      Support physical and virtual events on data & technology innovation at scale globally internally and externally (Ideation Sessions, Working Groups, TEDx, Meetups, Conferences, Talks, Hackathons, etc.) to drive the change towards a tech-led company.   More specifically on the development of the relationship with the academic world in Asia: •      Top-notch data scientists are in high demand in the market with giant tech companies (e.g. Tencent, Alibaba, … for China) and start-up being very attractive. Connect with top universities in South East Asia (China and Singapore in priority) to build AXA-University partnership and generate attraction. The outputs of the collaboration are twofold: an innovative idea that enables the university to publish the research in academic journals and the application that benefits AXA directly •      Manage the pipeline of ideas and co-lead with the universities and the Data and Tech Innovation team the selection process to define projects •      Contribute to the identification of best talents to feed the recruitment pipeline when needed, either directly for entities or for central team •      Report the progress on each project •      Identify early enough how the output can be implemented successfully within AXA   [1] AI includes among others Automated Reasoning, Smart (computable) Contracts, Natural Language Processing, Image Processing, Digital Assistant (chatbots/voicebots), and corresponding Cognitive Technologies. [2] DATA incorporates among others Machine Learning/Deep Learning, IoT/Telematics, Behavioral Economics, Data Partnerships & Data Sourcing as well as the necessary foundation in Data Management, Data & API Governance, Data Quality, Master/Meta Data Management, Data & API Architecture, and Data Privacy (besides DPO role). [3] PLATFORMS points towards technologies and mechanism enabling primarily micro insurances and services, itemized insurance, adaptive insurances on elastic and globally scalable infrastructures leveraging extensively Platforms-as-a-services cloud infrastructures and decentralized concepts (e.g. blockchain).  ","RequirementsCANDIDATE PROFILE   Technical and professional skills: •      Excellent skills in project management •      Strong track record in managing tech and innovation projects •      Fluent in English, excellent verbal and written communication and presentation skills. •      Knowledge in financial services &/or insurance business would be a plus, across product (all LoBs), sales/ customer support, claims, distribution, operation and finance reporting •      Strong business acumen   Soft skills and competencies:  •      Enjoying working in a fast-changing and competitive environment •      Having a natural curiosity and enjoying solving complex problems •      Good organizational and leadership abilities •      Excellent interpersonal and public speaking skills •      Aptitude in decision-making and problem-solving   Background and experience: •      Strong experience (10+ years) on data and tech driven innovative projects. •      Experience in leading projects in Asia. •      Experience in International environment     You wish to give a new orientation to your career within an international and dynamic group, join us. Please apply on line.",ENGAGEMENT MANAGER,"$8,000to$12,000",Monthly,Senior Management,https://www.mycareersfuture.sg/job/engagement-manager-axa-technology-services-asia-4f9b1e6ad340bf9379ffb8c4fdc73312
45,WEGO PTE. LTD.,"SHAW TOWERS, 100 BEACH ROAD 189702",Full Time,Marketing / Public Relations ,"Roles & ResponsibilitiesYour Mission You will be the data guru that not only make sure all possible data are tracked and ready to use, but to make sense of them for both analytic and actionable insight. This is a senior role with responsibility across tagging, measurement and data solution modelling, focusing on solving problems related to digital marketing. Your primarily duty would be planning tagging structure, building attribution model, doing statistical analysis and building high quality machine learning model that integrates with our analytic and marketing systems. Responsibilities  Tagging: Work with data team on planning and implementing data tagging structure on both internal media (i.e. website, app) and external network (i.e. Facebook, DFP, Lotame) to ensure Wego is tracking the maximum amount of data with the right structure. Measurement: Work with data team on measuring the effectiveness of marketing campaign to ensure the correctness of trackable revenue as well as organic uplift Data engineering:  Conduct ETL (moving data between different platforms) projects related to marketing Machine learning modelling: Conduct feature selection and feature transformation and build ML model to connect feature with output that is impactful to the business ","Requirements Passionate in solving marketing problems is a must Proficient in Python, SQL and machine learning modelling tools such as Google Tensorflow or Microsoft Azure is a must. Excellent understanding of attribution model (i.e. last click, U-shape), machine learning algorithm and its application in business, such as algorithm related to clustering, prediction,product recommendation and pattern recognition Experience in digital marketing is or in applying data science/machine learning technique in solving marketing problem is highly desirable Detail oriented, Positive mind set with a can-do attitude and solution focused approach ",Marketing Data Scientist,"$5,000to$7,500",Monthly,"Fresh/entry level, Executive, Junior Executive",https://www.mycareersfuture.sg/job/marketing-data-scientist-wego-2d5fcd1469c8cd34a7b88134ea4b369e
46,GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,"ONE RAFFLES LINK, 1 RAFFLES LINK 039393",Full Time,Banking and Finance,"Roles & ResponsibilitiesWhat We Do At Goldman Sachs, our Engineers don’t just make things – we make things possible. Change the world by connecting people and capital with ideas. Solve the most challenging and pressing engineering problems for our clients. Join our engineering teams that build massively scalable software and systems, architect low latency infrastructure solutions, proactively guard against cyber threats, and leverage machine learning alongside financial engineering to continuously turn data into action. Create new businesses, transform finance, and explore a world of opportunity at the speed of markets.  Engineering, which is comprised of our Technology Division and global strategists groups, is at the critical center of our business, and our dynamic environment requires innovative strategic thinking and immediate, real solutions. Want to push the limit of digital possibilities? Start here.  Who We Look For Goldman Sachs Engineers are innovators and problem-solvers, building solutions in risk management, big data, mobile and more. We look for creative collaborators who evolve, adapt to change and thrive in a fast-paced global environment. The Operations Division is the engine room that powers Goldman Sachs, and Operations Technology is driving their industrialization through automation, digitization and orchestration. The Client Services & Ledgers Engineering team owns and builds many of the firm’s ledgers, managing billions of dollars of cash and security positions for Goldman Sachs clients on a daily basis. Our applications have an enormous impact on the firm, including providing real-time views on balances for our Front Office Repo traders, generating historical views of our clients’ collateral positions, identifying exceptions and risks in account positions, and calculating interest payments for our clients. As the platform that centralizes all client transaction and position data, we utilize cutting edge technologies to run hundreds of complex rules on a vast dataset to identify exceptions, risks, opportunities in a high performance environment. Our global reach requires a global team, and we have a presence in Singapore, Bengaluru, London, Jersey City and Salt Lake City. We work closely with Operations and other business divisions to enable new products, clients, and markets around the world. Join us and help to continue the build out of our next generation ledger, exception management and interest calculation platforms. RESPONSIBILITIES AND QUALIFICATIONS HOW YOU WILL FULFILL YOUR POTENTIAL • Use the latest technologies and approaches, such as Reactive Programming, RESTful micro-services, Spring Boot, and Kafka to build well-engineered Java applications that advance our next generation platforms • Partner with our clients to understand their UX needs, and use HMTL5, CCS3, Angular/REACT and Bootstrap to enhance our UI • Get involved in our Big Data platforms, and work with HDFS, Hive and Spark to help improve our data storage, access and analytics processes • Collaborate with developers and clients across the globe in a variety of business units • Participate in our SDLC; pair programming, reviewing code and providing technical mentoring for other members of our team","RequirementsBasic Qualifications • 3-7 years of experience with object oriented programming in Java, SQL • Analytical skills to perform technical and functional analysis and solve complex problems • Strong communication skills to work directly with business/operations stakeholders  Preferred Qualifications • Experience with RESTful web services, web UIs (e.g. Angular, REACT) • Experience with Big Data technologies (e.g. HDFS, Spark, Hive, Akka) Goldman Sachs is an equal opportunity employer. © The Goldman Sachs Group, Inc., 2018. All rights reserved",Operations Engineering - CSW Java Developer (46885),"$5,000to$10,000",Monthly,Executive,https://www.mycareersfuture.sg/job/operations-engineering-csw-java-developer-goldman-sachs-services-35429cbc7226154db242deee8d8ba814
47,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg The department of Image and Video Analysis is seeking a talented Scientist to join a multi-disciplinary team in the development of a novel visual inspection system for modern aircraft. Specifically, this project is exploring ways to automate the aircraft inspection process for improved efficiency and safety; and will include a robotic component to navigate and scan the aircraft surface.  This job provides an excellent opportunity to explore new computer vision algorithms and collaborate with external partners on practical real-world problems. The use of computer vision is paramount to this project, with the opportunity to investigate advanced computational methods in an exciting domain area. You will be working among software and robotic engineers, machine learning and human-computer interaction experts. Roles:  Explore prototype techniques for object detection and recognition of aircraft defects Develop and implement novel computer vision algorithms  Support the integration of vision algorithms in application development  Support performance testing and benchmarking ","Requirements Bachelor or Master in Computer Science, Electrical Engineering, or related field Minimum 1 year of industrial experience Strong analytical and interpersonal communication skills Good knowledge in computer vision, machine learning and image processing Experience with OpenCV Experience with programming languages such as C# or C++ Familiarity with GPU computing an advantage  Awareness of good scientific practices Strong analytical and interpersonal communication skills Motivated and resourceful individual  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Research Engineer (Visual Intelligence)  /  I2R (A*STAR),"$3,400to$6,800",Monthly,Professional,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-b3fec43d12c6f45570577ba2b80464d9
48,LAZADA SOUTH EAST ASIA PTE. LTD.,"AXA TOWER, 8 SHENTON WAY 068811",Permanent,Information Technology,"Roles & ResponsibilitiesTeam Introduction Lazada is the number one online shopping & selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam. Lazada helps more than 80,000 local and international sellers as well as 2,500 brands serve the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. Lazada offers an excellent customer experience through a wide network of logistics partners and its own first- and last-mile delivery arm. Roles & Responsibilities  Implementing working data projects based on given technical specifications Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations. Work closely with partner teams to establish the optimal technical solution to business problems Monitor & manage data pipelines, ensuring accuracy and stability ",Requirements Educational background in Computer Science / Electrical Engineering or similar Understanding of database concepts and distributed processing systems Experience with programming and understanding of basic algorithms Strong command of SQL and database concepts Preferred previous knowledge of Hadoop or NOSQL databases Excellent communication & problem solving skills  ,"Senior Manager, Data Engineer","$7,000to$10,500",Monthly,"Middle Management, Manager",https://www.mycareersfuture.sg/job/senior-manager-data-engineer-lazada-south-east-asia-6ec839622a88378203648025875ad61a
49,ITCONNECTUS PTE. LTD.,Unknown,Contract,Information Technology,"Roles & ResponsibilitiesJob Requirements:  Diploma/ bachelor’s Degree in IT or related studies. At least of 4 years’ experience in delivering projects related to logistic, micro-services, machine learning and/or AI. Proficient in Core Java, J2EE, Micro-service, Oracle DB, Message Queue, Linux OS, Angular, JS, Python. Ability to work to deadlines and under high pressure. Excellent communication skills, both verbally and written. Good analytical and problem-solving skills.  Full SDLC environment will be helpful.","RequirementsJob Description :  Take part in complex tasks such solution design, coding, and migrations. Implement projects related to micro-services (MuleSoft), machine learning, AI. Write up and manage detailed design and technical documents. Conduct functional and performance testing. Assist with the estimation of new projects.  Provide technical support, perform trouble-shooting functions and resolve customer issues.",Technical Consultant,"$4,000to$7,000",Monthly,"Executive, Senior Executive",https://www.mycareersfuture.sg/job/technical-consultant-itconnectus-32024d05f2fa89cf30540c3b56fe29f5
50,CLOUDSTREAM ASIA PACIFIC PTE. LTD.,"MYP CENTRE, 9 BATTERY ROAD 049910",Full Time,Information Technology,"Roles & Responsibilities  · M.S. or Ph.D. in Research, Computer Science, Applied Mathematics, or a closely related field. More than 6 years of industrial/academic experience in areas such as data analytics, data modeling, machine learning, search or personalization-related problems, and large scale simulation.   · Experience in managing and quantifying improvement in multiple business areas resulting from business analytics, optimization techniques, and/or statistical modeling.   · Demonstrated use of modeling and optimization techniques tailored to meet business needs and proven achievements in industrial production systems.   · Experience as leader of a science team and developing junior members from academia/industry to a business environment               PREFERRED QUALIFICATIONS · Explicit industry experience with spoken language understanding systems.   · Demonstrated leadership abilities, especially with cross-disciplinary efforts.   · Excellent written and verbal communication skills.   · Project management experience.   · Experience with data engineers or business analysts in Big Data analytics   · A good understanding of analysis of algorithms and computational complexity   · Expertise in prototyping and scripting languages (R, Perl or Python) with applications of efficient large-scale data analysis in a complicated system","RequirementsBASIC QUALIFICATIONS · M.S. or Ph.D. in Research, Computer Science, Applied Mathematics, or a closely related field. More than 6 years of industrial/academic experience in areas such as data analytics, data modeling, machine learning, search or personalization-related problems, and large scale simulation.   · Experience in managing and quantifying improvement in multiple business areas resulting from business analytics, optimization techniques, and/or statistical modeling.   · Demonstrated use of modeling and optimization techniques tailored to meet business needs and proven achievements in industrial production systems.   · Experience as leader of a science team and developing junior members from academia/industry to a business environment               PREFERRED QUALIFICATIONS · Explicit industry experience with spoken language understanding systems.   · Demonstrated leadership abilities, especially with cross-disciplinary efforts.   · Excellent written and verbal communication skills.   · Project management experience.   · Experience with data engineers or business analysts in Big Data analytics   · A good understanding of analysis of algorithms and computational complexity   · Expertise in prototyping and scripting languages (R, Perl or Python) with applications of efficient large-scale data analysis in a complicated system",Data Scientist,"$6,000to$12,000",Monthly,Middle Management,https://www.mycareersfuture.sg/job/data-scientist-cloudstream-asia-pacific-e51a03f0ad45d72d8982553ecb6db959
51,Company Undisclosed,Unknown,"Contract, Full Time",Information Technology,"Roles & Responsibilities- Responsible for development focusing on design, coding, testing, quality assurance of complex features in a development team, to create new or improve/extend existing intelligent automation solutions - Carry out research and development activities in intelligent automation (e.g. machine learning) and cloud technologies. - Have the opportunity to collaborate with experienced researchers, machine learning developers and DevOps engineers to gain their feedback and insights. - Resolves complex issues within own area of expertise and support others in resolving issues.","Requirements- Graduate/Post-Graduate qualifications majoring in Computer Science or related field - Proficiency in Java/J2EE with good, current programming experience (Spring Framework knowledge is a big plus) - Development experience in Web UI (SAP UI5, HTML5, JavaScript and CSS) - Proficiency in automated test development (e.g. Selenium, JUnit) - Ability to solve analytical problems using statistical analysis and quantitative approaches will be advantageous - Good to have:  Track record of prior work experience in machine learning development or data sciences. Understanding of/Experience working with Cloud Foundry, Amazon EC2, AWS Knowledge of IT operational intelligence tools (e.g. Splunk)   Licence No: 12C6060",Java Developer (Ref 21726),"$3,500to$7,000",Monthly,Executive,https://www.mycareersfuture.sg/job/java-developer-08522a67eaf38ecb947dab28c58dafb7
52,NATIONAL UNIVERSITY OF SINGAPORE,21 LOWER KENT RIDGE ROAD 119077,Full Time,Sciences / Laboratory / R&D,"Roles & ResponsibilitiesThe National University of Singapore invites applications for the position of Research Assistant in the Department of Computer Science, School of Computing (SoC). SoC is strongly committed to research excellence in all its dimensions: Searching for fundamental results and insights, developing novel computational solutions to a wide range of applications, building largescale experimental systems and improving the well-being of society. We seek to play an active role both internationally and locally in the core and emerging areas of Computer Science and Information Systems. The Research Assistant will be responsible for working closely with the Principal Investigator on a specific project on Theoretical Research in Machine Learning. He/she should possess experience or interest in at least one of the following topics: - Information-theoretic limits of machine learning problems - Statistical learning theory - Sample complexity bounds for large-scale learning (e.g., graph learning, sparse estimation, community detection) Only shortlisted applicants will be notified.  ","RequirementsA Bachelor’s degree in computer science, mathematics, or a related area; and Experience in research.",Research Assistant (Machine Learning),"$3,400to$4,850",Monthly,Executive,https://www.mycareersfuture.sg/job/research-assistant-national-university-singapore-5c9501602d59a029cb82e5c367fad831
53,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg We are looking for strong candidates in the field of Artificial intelligence and deep learning, with an interest in working on both fundamental algorithms in large-scale machine learning or deep learning, and also applying it to practical problems in vertical domains. The position, based within the Program in Artificial Intelligence at 12R, entails working closely with a highly interdisciplinary team of researchers with training from leading universities like MITI Stanford and CMU. Listed below are problems of interest for this engineering position in the Deep Learning 2.0 project: Multimodal Deep Learning: Towards effective learning from heterogeneous data sources Currently, deep learning is applied in various areas such as visual computing, speech recognition, text mining, etc. in each area, the learning model is trained with large amounts of data in isolation. A multimodal learning approach from heterogeneous data sources, including video, speech, text, etc. is necessary to achieve breakthrough in performance.   Unsupervised Deep Learning: Towards 10X fewer labeled samples Labeling large amounts of training data is one of the most time-consuming steps in the deep learning pipeline, and is often not feasible. The aim is to achieve the same performance with 1.0x fewer labeled training samples. This is a strong step in the direction of unsupervised deep learning, where representations are learnt with large amounts of unlabeled unstructured data,   Deep Learning on Embedded Devices: Towards 1.00X smaller models Current deep learning models have 10s of millions of neurons, making it infeasible for deployment on mobile and embedded hardware. The aim is to achieve models that are 100x smaller, with little loss in performance. This capability will also be critical for emerging neuromorphic platforms, where the number of spiking neurons is orders of magnitude smaller than in current state-of-the-art deep learning models.   Online Deep Learning: Towards Near RealTime (NRT) model updates State-of-the-art deep learning models still take several days to train on expensive GPU infrastructure. A common problem is when new data (including new classes) are constantly added to an evolving, always-learning system. Algorithms to move towards real-time updates will be essential.   Extreme Deep Learning: Training IB neural networks efficiently The high model capacity of deep networks is why increasing amounts of data and model size improves performance. However, there are substantial challenges in hardware and algorithms challenges in training very large models efficiently. The aim is to address these challenges to achieve more efficient training   Deep Learning for Spoken Language Processing and Understanding: Towards better modeling of human communication Language technology has made great advances through deep learning in the past five years, penetrating fields such as speech recognition and machine translation. However, there are still numerous challenges that need to be addressed, ranging from the requirement of specialized linguistic resources to large amounts of annotated data, and to insufficient theoretical grounding in deep learning. This aim attempts to address challenges that are often overlooked by major commercial AI players.   White-Box Deep Learning: Towards interpretable and contextually informed models Current deep learning models are largely black-boxes that are not informed by contextual relations and provide little intuition. Improved abilities to regulate the learning process, and interpret the resulting predictions will be essential for the next wave of AI applications - especially for complex learning scenarios and applications involving critical decisions   Incorporating Knowledge Graphs into Deep Learning: Towards better understanding of Images Current deep learning systems today have no real understanding of images, with output typically a bunch of bounding boxes, learnt using a large number of label or sentence-level associations. Knowledge graphs like the MIT ConceptNet will be used to understand higher level semantics and relationships between entities, to improve classification accuracy.      ","Requirements   Minimum Bachelor in Computer Science, Statistics, or Data Science intensive fields, with expertise in one or more of the following areas:     Large-scale machine learning Deep learning, supervised or unsupervised Applying state-of-the-art machine learning techniques to practical problems in different domains   Experience in corporate or application oriented environments is a plus Ability to work independently as well as in teams Good written and communication skills for proposals, reports, and publications Experience with one of the following: Tensor Flow, Theano, Caffe, CNTK Strong programming abilities (e. g. Perl, Bash, C/C++, Java, Python, R, MATLAB) Computer vision and deep learning skills are highly preferred  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Research Engineer (Deep Learning 2.0)  /  I2R (A*STAR),"$2,500to$5,000",Monthly,Professional,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-cb33f8bad7581f896a466f437154af81
54,ABAKUS (ASIA PACIFIC) PTE. LTD.,81 AYER RAJAH CRESCENT 139967,Permanent,"Banking and Finance, Information Technology","Roles & ResponsibilitiesTo reinvent an industry, you need to build an all-star team. Join Wecash if you want to leverage upon the power of big data and machine learning to design, develop, promote and operate technology and products that can provide better credit assessment of consumers and business owners to facilitate loans underwriting between institutional lenders and individuals. Founded in 2014, we are the first Chinese startup using big data and machine learning to evaluate consumer credit and detect fraud. Our company has raised more than US$260 million in equity financing over 4 rounds, acquired over 130 million users and have underwritten more than US$8 billion in loans to transform the lifestyle and credit worthiness of individuals around the world. Our team is over 800-strong across our offices in Greater China, North America, Latin America and Asia Pacific. We are constantly on the lookout for talent to join us on our journey to transform the consumer finance experience for consumers around the world, and invite you to start a conversation with us today. Wecash is looking for a stellar technologist to drive our expansion in Asia Pacific. If you can understand complex technology, navigate the fintech industry and thrive under ambiguous objectives, join us as our Data Scientist in Southeast Asia, and help us grow. Responsibilities  Adept in the art of cleansing, manipulation, feature extraction and analysis on large data sets Seek out external data sources for relevant context and combine external data with existing data to improve our credit and risk models Stay on top of latest developments in big data, data mining, natural language processing, machine learning and artificial intelligence techniques and technologies, while interpreting their impact and usefulness to the financial industry Design and implement machine learning-based credit and risk models and systems that can scale to serve and benefit tens of millions of customers Design elegant data visualizations to present complex analysis and insights to both internal (management) and external (customers) audiences Develop subsystems that facilitate performance tracking, analysis and ongoing optimization of implemented credit and risk models ","Requirements A proactive and diligent technologist willing to get your hands dirty with the details while possessing an innate sensitivity to data and an appreciation of proper documentation Demonstrate understanding and expertise in commonly used machine learning algorithms, feature selection techniques and data modeling processes Familiar with commonly used data mining algorithms (i.e. classification, clustering, regression, association rules, neural networks, etc.) and its principles, and is able to discuss past project experiences at length Accomplished in R, Python, SQL and other comparable programming languages Adept at choosing between Hadoop, Storm, Spark and other comparable big data technologies depending on the context, and is able to discuss past project experiences in large-scale data and log processing Doctorate in Statistics, Applied Mathematics, Computer Science or other related disciplines Ready, willing and eager for the occasional travel between Singapore, China, Indonesia, Vietnam and/or India.  Bonus Skills  Fluency in Hindi, Punjabi or Vietnamese to communicate with India and Vietnam counterparts. Banking and/or Fintech industry experience ",Data Scientist,"$4,000to$8,000",Monthly,"Manager, Executive, Senior Executive",https://www.mycareersfuture.sg/job/data-scientist-abakus-79622d8bff5f6b00843878c796d4f0ad
55,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg We are looking for strong candidates in the field of Artificial intelligence and deep learning, with an interest in working on both fundamental algorithms in large-scale machine learning or deep learning, and also applying it to practical problems in vertical domains. The position, based within the Program in Artificial Intelligence at 12R, entails working closely with a highly interdisciplinary team of researchers with training from leading universities like MITI Stanford and CMU. Listed below are problems of interest for this engineering position in the Deep Learning 2.0 project:  Algorithms: 10x open problems in deep learning algorithmic research: research thrusts include learning with 10x fewer labeled samples, compressing networks by 100x, incorporating knowledge graphs into deep learning, online deep learning, and white-box deep learning.    New emerging enterprise applications: deep learning for personalized finance and fixed-income retirement planning. This will entail scoping and working closely with a world class team of researchers across NUS CAMR1/12R and a leading financial hedge fun partner.   ","Requirements PhD in Computer Science, Statistics, Data Science intensive fields with expertise in one or more of the following areas:     Large-scale machine learning Deep learning, supervised or unsupervised Applying state-of-art machine learning techniques to practical problems in different domains   Possess PhD experience in corporate or application oriented environments Ability to work independently Team player Experience with Tensor Flow, Theano, Caffe, CNTK skills Strong programming skills in Perl, Bash, C/C++, Java, Python, R, MATLAB Possess computer vision and deep learning skills Good interpersonal and communication skills  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Scientist (Deep Learning 2.0)  /  I2R (A*STAR),"$4,500to$9,000",Monthly,Professional,https://www.mycareersfuture.sg/job/scientist-i2r-astar-research-entities-141cd2c0e11ac2f1428371711f5108b2
