,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
17,SANDBOX CONSULTING PTE. LTD.,"TRIVEX, 8 BURN ROAD 369977","Permanent, Contract, Full Time",Information Technology,"Roles & Responsibilities·         Total Experience of 7 to 8 years which includes both Informatica and Cognos Reporting Tools hands on technical experience ·         Minimum of 6 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc. ·         Minimum of 4  years experience in Cognos Frame work Manager, Cognos Report Studio and other studios 10.1 preferably . Good to have Cognos 11 Analytics exposure. ·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher ·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries ·         Sound Technical knowledge in writing sql queries and well aware of performance tuning and optimization. Sound knowledge on uage of indexes and other optimization techniques ·         Provide technical knowledge of Extract/Transform/Load (ETL) solutions for Business Intelligence projects ·         Work closely with project Business Analyst, Data Modeler and Architects to ensure that the end to end designs meet the business and data requirements ·         Develop the task plan for ETL developers for a specific project ·         Assist in the ongoing development of technical best practices for data movement, data quality, data cleansing and other ETL and Reporting related activities. ·         Participation and contribution in quality assurance walk through of ETL and reporting components ·         Responsible for the design, development and deployment of List, Cross Tab, Charts, Dashboard and multi-dimensional reports using the Cognos Business Intelligence solution. ·         Working with business users to design and develop Cognos BI 10.1 reports using Report Studio , Query Studio with data drill-down and slice-and-dice options ·         Support development teams with performance tuning and troubleshooting issues ·         Review of ETL and reporting design documents and working closely with Business/Architect team ·         Should have good troubleshooting the Joins/performance issues at Cognos Framework Manager level and worked on Star and snow flake schemas designs. ·         Understands the range of options and best practices for common ETL design techniques such as change data capture, key generation and optimization ·         Perform root cause analysis on all processes and resolve all issues raised by business ·         Be able to proactively monitor the overall system from the data load perspective and take appropriate actions to improve the overall implementation and performance ·         Should have strong ability to troubleshoot performance and configuration related issues including connectivity issues due to firewalls, load balancers etc. ·         Sound knowledge of SDLC, estimations and preparing POC’s as per client needs ·         Good to have Telecom Domain experience ·         Team handling experience of 10 to 15 resources and preferably direct responsible for their performance cycle , coaching and mentoring the Junior resources for their career growth. ·         Good to have Project Management experience Looking for Quick Joiners within 1-2 months preferably.","Requirements·         Minimum of 4  years experience in Cognos Frame work Manager, Cognos Report Studio and other studios 10.1 preferably . Good to have Cognos 11 Analytics exposure. ·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher ·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries ·         Sound Technical knowledge in writing sql queries and well aware of performance tuning and optimization. Sound knowledge on uage of indexes and other optimization techniques ·         Provide technical knowledge of Extract/Transform/Load (ETL) solutions for Business Intelligence projects ·         Work closely with project Business Analyst, Data Modeler and Architects to ensure that the end to end designs meet the business and data requirements ·         Develop the task plan for ETL developers for a specific project",Informatica and Cognos Reporting Developer,"$6,000to$6,500",Monthly,"Senior Management, Middle Management, Manager, Professional",https://www.mycareersfuture.sg/job/informatica-cognos-reporting-developer-sandbox-consulting-c757726496d419528840909dbe3e4cc4
18,ROCHE DIAGNOSTICS ASIA PACIFIC PTE LTD,"APERIA, 8 KALLANG AVENUE 339509",Full Time,Healthcare / Pharmaceutical,"Roles & ResponsibilitiesWho we are At Roche, 94,000 people across 100 countries are pushing back the frontiers of healthcare. Working together, we’ve become one of the world’s leading research-focused healthcare groups. Our success is built on innovation, curiosity and diversity. Roche Diagnostics is committed to create a great place to work for its employees and we have been recognized as the Best Employer in a number of countries in Asia Pacific.  The Position We are seeking a Controller to join the Regional Controlling team in strategic planning, financial evaluation and business partnering for the Asia Pacific (APAC) region. On the role, you will be required to:  Analyze current and past trends in key performance indicators and develop financial models and analysis to evaluate and support decision making With the aid of Business Intelligence tool and Dashboard, support evaluation of projects such as product launches, deals and investment cases. Support the annual strategic planning to deliver market-driven insights and align regional and local business operations to achieve a sustainable competitive advantage. Actively partner with regional commercial teams to share financial insights on business performance, support commerical launches, feasibility studies and process improvement. Be involved in improvement projects related to business performance, processes and systems.  This role will be based in Singapore, regional office for APAC, and report to the Regional Manager, Planning & Controlling, APAC.","RequirementsWho you are You’re someone who wants to influence your own development. You’re looking for a company where you have the opportunity to pursue your interests across functions and geographies. Where a job title is not considered the final definition of who you are, but the starting point.  Required Experience and Skills You are someone who has a growth mindset and a keen interest in business that goes beyond the numbers. You should ideally possess a Bachelor's degree in Accounting or Finance with around 4 to 5 years of planning and controlling experience, preferably in large multi-national organizations. You must be familiar with Advanced Excel and PowerPoint programs and experienced with SAP and Tableau. You are highly organized in your work with a high degree of accuracy and precision. You have strong communication and influencing skills coupled with the ability to engage and partner a myriad of stakeholders including senior management. You are resilient and possess the desire and ability to challenge status quo for continous improvement. Apply online with your full resume, current and expected salaries by 22 November 2018. Shortlisted candidates will be notified within 4 weeks from the application closing date.","Controller, Asia Pacific","$4,000to$6,000",Monthly,Executive,https://www.mycareersfuture.sg/job/controller-asia-pacific-roche-diagnostics-asia-pacific-63f0c4c16ea62f7b163242cd83b62d43
19,SANDBOX CONSULTING PTE. LTD.,"TRIVEX, 8 BURN ROAD 369977","Permanent, Contract, Full Time",Information Technology,"Roles & Responsibilities·          7 to 8 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc. ·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher ·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries ·         Sound Technical knowledge in writing sql queries and well aware of performance tuning and optimization. Sound knowledge on uage of indexes and other optimization techniques ·         Provide technical knowledge of Extract/Transform/Load (ETL) solutions for Business Intelligence projects ·         Work closely with project Business Analyst, Data Modeler and Architects to ensure that the end to end designs meet the business and data requirements ·         Develop the task plan for ETL developers for a specific project ·         Assist in the ongoing development of technical best practices for data movement, data quality, data cleansing and other ETL-related activities. ·         Participation and contribution in quality assurance walk through of ETL components ·         Support development teams with performance tuning and troubleshooting issues ·         Review of ETL design documents and working closely with Business/Architect team ·         Understands the range of options and best practices for common ETL design techniques such as change data capture, key generation and optimization ·         Perform root cause analysis on all processes and resolve all issues raised by business ·         Be able to proactively monitor the overall system from the data load perspective and take appropriate actions to improve the overall implementation and performance ·         Should have strong ability to troubleshoot performance and configuration related issues including connectivity issues due to firewalls, load balancers etc. ·         Sound knowledge of SDLC, estimations and preparing POC’s as per client needs ·         Good to have Telecom Domain experience ·         Team handling experience of 10 to 15 resources and preferably direct responsible for their performance cycle , coaching and mentoring the Junior resources for their career growth. ·         Looking for Quick Joiners within 15 days to 1 month preferably.","Requirements·          7 to 8 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc. ·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher ·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries",Informatica Senior Developer,"$5,500to$6,000",Monthly,"Senior Management, Middle Management, Manager",https://www.mycareersfuture.sg/job/informatica-senior-developer-sandbox-consulting-4dc0acd97a51a7fa9a08e7e65bc61bb8
20,ACCENTURE PTE LTD,"RAFFLES CITY TOWER, 250 NORTH BRIDGE ROAD 179101","Permanent, Full Time",Consulting ,"Roles & ResponsibilitiesAre you interested in working with the best and the brightest in your field? Accenture Consulting offers you a chance to hone your skills, deepen your knowledge and pursue your passion as you work with professionals from across the entire Accenture organization—Strategy, Consulting, Digital, Technology and Operations—to help transform the world’s leading companies.   Accenture Consulting serves a global client base across more than 40 industries. With a focus on specific industries, you will be able to develop an understanding of business issues and applicable technologies, enabling you to create tailor-fit solutions for each client.   The Technology Consulting Practitioner advises upon, lead and work on high impact activities within the systems development lifecycle, and provide advisory work for the IT function itself.    Job Description   Digital and Analytics professionals define strategies and develop/deliver strategies and solutions for managing the capture, storage, security, revision control, retrieval, distribution, preservation and destruction of enterprise documents and content. Equip business users with rapid access to the information and services they need to work more efficiently, make better informed business decisions and enable their organizations to become more competitive.   A professional at this position level within Accenture has the following responsibilities:  Consistently build depth and breadth in technology expertise in Business Intelligence (BI) and Predictive analytics (PA) via mandated training, access to enterprise cutting edge engagements and working with Accenture client teams. Assist sales team with responses to RFI/RFPs and develop and presenting demonstrable material to support these efforts Provide expertise in BI and PA technology in combination with industry standard statistical techniques to implement solutions to meet customer needs, develop tools and assets to improve delivery and drive innovation in digital analytics. Evangelist and advocate in adoption of leading technologies / concepts in digital analytics. ","Requirements- Basic qualifications  Minimum 4 years of experience in Business Intelligence consulting.  Candidates with more years of experience can be considered for Manager level. At least 2 Business Intelligence or Predictive Analytics implementation experience with MNCs involving global roll-outs and C-Suite interaction.  Professional Skill Requirements  Ability to refine industry business processes to drive Business Analytics and predictive applications.  Proficiency in capturing customer requirements and translating into BI / PA solution to demonstrate Digital capabilities for prospective clients. Ability to design overall data architecture and solution for BI / PA applications. Ability to share domain expertise and assist customers to adopt recommended options Capability to model solutions and deliver executive-level presentations / demos (both written and oral) to help drive compelling business results for our clients. Proficiency / expertise in leading BI and PA technologies. E.g.Big Data – Hadoop, Hive, Map Reduce, Traditional BI – SAP Business Objects, IBM Cognos, Oracle Business Intelligence Enterprise Edition and New Data Visualisation – Tableau, Qlik. ",Analytics Consultant,"$6,000to$12,000",Monthly,Professional,https://www.mycareersfuture.sg/job/analytics-consultant-accenture-030a5bde56ede5b3c146d3f4e526bed8
21,BLUECHIP PLATFORMS ASIA PTE. LTD.,Unknown,Full Time,"Banking and Finance, Information Technology","Roles & Responsibilities• Highly ambitious, fast growing commodity trading multinational  • Quantitative modelling, deal and options valuations a must  • Highly visible opportunity  This is a leading hard commodities trading multinational, with an established presence in Singapore as its Asia Pacific Regional Headquarters. Job Responsibilities Due to exciting developments in trading strategies, an opportunity for a high calibre Lead Quantitative Risk analyst has arisen to work closely with the commercial team.   Reporting to the Head of Risk, the Lead Quantitative Risk Analyst will be the subject matter expert for all quantitative risk matters. This includes modelling, valuation and formulating methodologies relating to trading strategies and performance tracking. Through the use of advance business intelligence methods, the Lead Analyst will combine the techniques for real time risk monitoring purposes. This will be a highly visible role as he/ she will also be the go-to representative for Asia quantitative risk.  Requirements/Qualifications The successful candidate must have a degree or Masters in a quantitative discipline, along with a minimum of 5 years in a physical trading or financial services environment in commodities risk management. Academic qualifications in CFA/ FRM will be a distinct advantage. You will also have proven track record of working in a highly complex trading environment with high volume of data. You will also be described as IT competent in the areas of R and Python. ",Requirements**Apply here** https://www.bluechipcareers-asia.com/jobDetails/4310/lead-quantitative-risk-analyst-commodity-trading-multinational For more Banking and Finance Jobs visit us at: https://www.bluechipcareers-asia.com,Lead Quantitative Risk Analyst – Commodity Trading Multinational,Salary undisclosed,Unknown,Senior Executive,https://www.mycareersfuture.sg/job/lead-quantitative-risk-analyst-%E2%80%93-commodity-trading-multinational-bluechip-platforms-asia-46ae5c36d3e56ad52caca72291289f96
22,SHAROBI TECHNOLOGIES (PRIVATE) LIMITED,10 RAEBURN PARK 088702,Contract,Information Technology,"Roles & ResponsibilitiesHe/She will be a technical RUN expert for all MSBI instances in bank. As such, he/she will provide support and act as the last level of escalation point for all production support activities within the Grid team in Singapore. He/She is accountable for the overall health and stability of the technical solutions within his scope. He/She has to effectively work with technical peers such as architects, peer experts and project teams on technology road maps and projects. He/She will have control over the scope of technical activities, develop best practices, manage knowledge and ensure the necessary trainings are imparted to the team wherever applicable.  Job description:  • Assigns technical tasks and manages delegation for technical issues, • Has a role in supporting technical skills development and provides training when required, • supports new technologies and leverages them to provide consistency of service across streams, • provides technical direction, supports services both proactively and reactively to maintain the availability and reliability of system infrastructure in accordance to the SLA, • focuses on automation and optimum use of the team to improve efficiency, • is responsible for problem management and resolution As an experienced professional in MSBI he/she:  • Setup & Installation o Install and test SSIS Instance o Install and test SSAS Instance o Install, configure and test SSRS Instance o Install and test SCOM agents on BI Server o Configure Monitoring o Check & Resolve errors o Backup of components - Cubes / DTSX Files(SSIS) / SSRS Keys o Storage & Memory for SSAS Multidimensional Instances o Storage & Memory for SSAS Tabular Instances o Storage & Memory for SSAS Tabular Instances o Scheduling of SSIS package execution based CTRL-M o Perform Delivery on ASSEMBLY (automated operation by CTRL-M) o Perform Delivery on PRE-PROD (manual operation) o Perform Delivery on PROD (manual operation) o Troubleshoot issue on performance > First level of assessment o Troubleshoot issue with MOE > Second level of assessment o Work with DBA for DB optimization (STG, DWH, DMT) o Identify Resources consuming queries",Requirements Mandatory Skills required  • Minimum 6-8 years of experience in MSBI with about 3-5 years of experience in financial institutes • Must be a bachelors/engineering graduate & subject matter expert on technologies MSBI • In depth hands on knowledge/experience on system Windows and MSSQL • In depth hands on knowledge/experience on Microsoft SQL SSAS • In depth hands on knowledge/experience on Microsoft SQL SSIS • In depth hands on knowledge/experience on Microsoft SQL SSRS • In depth hands on knowledge/experience on Microsoft SQL DB Engine,Microsoft Business Intelligence Administrator,"$5,800to$7,500",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/microsoft-business-intelligence-administrator-sharobi-technologies-955e1c9db1d1df443497a73d33ffdec4
23,JOBSTUDIO PTE. LTD.,"PENINSULA PLAZA, 111 NORTH BRIDGE ROAD 179098",Contract,Information Technology,"Roles & Responsibilities Create best practices for data visualization and well-illustrated graphs, tables, infographics, geographical map and reports. Good experiences in visualizing Spatial-Temporal data. Work with existing project team to determine best approach to communicating proprietary data and insights with an emphasis on accuracy/clarity in a clean, modern aesthetic. Conceptualize new dashboard templates Work with Tech specialists to connect databases to information analysis and visualization tools. Building and publishing customized interactive reports Develop and deliver new and innovative reporting, analytics solutions, data transformation and management processes. ","Requirements 3+ years of experience in data visualization, visual analytics statistics or data analysis. Experience working with Tableau, Infogram or other analysis/charting software. Experience is Visualization Javascript framework, such as D3.js, Django, etc. or equivalent. Excellent UI/infographic experience is preferred; knowledge of SQL and programming language is a plus. Familiar with a broad array of BI and data visualization tools. An analytical mind capable of simplifying complex information and identifying patterns. A passion and desire to work with vast data sets spanning a multitude of industries. Creative problem-solving skills and willingness develop new ways to explain, explore and visualize data. Highly detail-oriented, able to multi-task effectively with minimal supervision. Good communication, presentation, interpersonal skills, good team player. ",Business Intelligence Analyst (BI Developer),"$5,500to$8,000",Monthly,Professional,https://www.mycareersfuture.sg/job/business-intelligence-analyst-jobstudio-5b61dcce784c9d0930e46799f80dcb22
24,UNIMAS CONSULTING SOLUTIONS PTE. LTD.,Unknown,"Contract, Full Time, Internship",Consulting ,"Roles & ResponsibilitiesBI/Data Analytics / FP&A, Management Reporting, ERP implementation Consultant Job Description Unimas Consulting Solutions, Singapore, is looking for Project Consultants/ managers versed in agile project management that can deliver business value to clients on Consulting and IT Implementation projects. We are currently looking for a Business Intelligence & Analytics Consultant with a functional profile to bridge the gap between Business and IT in order to deliver value-added predictive and descriptive analytics solutions to our clients. And all this across all business domains and industries: Manufacturing, CPG, FMCG, Agriculture, Pharma etc.   Within this role you will be part of our Digital Analytics practice working jointly with Strategy, FICO and Data structure and technology experts in Consulting and implementation projects. Analytics can be defined as the extensive use of data, statistical and quantitative analysis, explanatory and predictive models, and fact-based management decision making though KPIs, reporting and analysis to drive decisions and actions.   Major responsibilities would be   Building and maintaining the client relationship on both IT and business side. Lead/work within the Business / Data Analytics and Reporting Business practice Develop a team of consultants and solution delivery analysts for Data Analytics practice Work on clients projects in the area of Business Intelligence, Management reporting, KPI Dash boarding. Participate in the full lifecycle of an analytics or BI project: from gathering and understanding the end-user needs over creating the functional design, architecting the solution, supervising the detailed technical design and implementation, to preparing and executing the functional and product tests before handover Executing and reviewing assessment activities and maturity diagnostics on the analytics capability of a client (organization and processes, added-value analysis, application adequacy, IT capability) Participate in the development of strategies, operating models roadmaps and business cases for Analytics and BI solutions Contribute to Developing Unimas’s Research and knowledge capital, practice methodologies  Participating in business development efforts to secure new projects at new and existing clients Preferable exposure to Manufacturing and / or Agricultural Industry. Ability to Identify, assesses and solves complex business problems for area of responsibility, where analysis of situations or data requires an in-depth evaluation of variable factors Ability to influence senior management at a client and/or within Unimas on matters where they may need to gain acceptance on an alternate approach.   Provide consistent and clear communication between all project stakeholders, team members, Unimas members, client members Assist the sales department in creating proposals for prospects or existing clients Determine the approach to be used on the project Work with a business analyst to create a business analysis plan Define and document requirements from client stakeholders Prepare and lead Project review meetings Facilitate daily stand-up meetings Lead Process optimization and re-engineering Must be able to drive change management efforts as required by the project Monitor and track projects Prepare project communication plans Prepare and manage risk management plans Prepare and manage quality management plans Manage the project constraints of scope, time, budget, quality, risk, and resources Provide status reports to the executive sponsor or other stakeholders as required  Required Skills & Experience  Strong knowledge of SAP, Excel, Cognos and Hyperion would be preferable Worked / Managed in regional/global ERP implementation projects, with exposure to Top tier ERP softwares Bachelors / Masters degree in IT , Analytics Finance, Business administration, IT Systems Preferable PMP certification, preferred Agile/Scrum Master certification Good presentation and verbal and written communication skills Strong Personal responsibility, Pro-activeness and accountability Strong team facilitation, Time Management and problem solving skills Ability to work in an agile environment and with minimum supervision.  The ability to influence others, analyzing complex issues and delivering appropriate solutions Ability to travel, sometimes on short notice    ","RequirementsBI/Data Analytics / FP&A, Management Reporting, ERP implementation Consultant Job Description Unimas Consulting Solutions, Singapore, is looking for Project Consultants/ managers versed in agile project management that can deliver business value to clients on Consulting and IT Implementation projects. We are currently looking for a Business Intelligence & Analytics Consultant with a functional profile to bridge the gap between Business and IT in order to deliver value-added predictive and descriptive analytics solutions to our clients. And all this across all business domains and industries: Manufacturing, CPG, FMCG, Agriculture, Pharma etc.   Within this role you will be part of our Digital Analytics practice working jointly with Strategy, FICO and Data structure and technology experts in Consulting and implementation projects. Analytics can be defined as the extensive use of data, statistical and quantitative analysis, explanatory and predictive models, and fact-based management decision making though KPIs, reporting and analysis to drive decisions and actions.   Major responsibilities would be   Building and maintaining the client relationship on both IT and business side. Lead/work within the Business / Data Analytics and Reporting Business practice Develop a team of consultants and solution delivery analysts for Data Analytics practice Work on clients projects in the area of Business Intelligence, Management reporting, KPI Dash boarding. Participate in the full lifecycle of an analytics or BI project: from gathering and understanding the end-user needs over creating the functional design, architecting the solution, supervising the detailed technical design and implementation, to preparing and executing the functional and product tests before handover Executing and reviewing assessment activities and maturity diagnostics on the analytics capability of a client (organization and processes, added-value analysis, application adequacy, IT capability) Participate in the development of strategies, operating models roadmaps and business cases for Analytics and BI solutions Contribute to Developing Unimas’s Research and knowledge capital, practice methodologies  Participating in business development efforts to secure new projects at new and existing clients Preferable exposure to Manufacturing and / or Agricultural Industry. Ability to Identify, assesses and solves complex business problems for area of responsibility, where analysis of situations or data requires an in-depth evaluation of variable factors Ability to influence senior management at a client and/or within Unimas on matters where they may need to gain acceptance on an alternate approach.   Provide consistent and clear communication between all project stakeholders, team members, Unimas members, client members Assist the sales department in creating proposals for prospects or existing clients Determine the approach to be used on the project Work with a business analyst to create a business analysis plan Define and document requirements from client stakeholders Prepare and lead Project review meetings Facilitate daily stand-up meetings Lead Process optimization and re-engineering Must be able to drive change management efforts as required by the project Monitor and track projects Prepare project communication plans Prepare and manage risk management plans Prepare and manage quality management plans Manage the project constraints of scope, time, budget, quality, risk, and resources Provide status reports to the executive sponsor or other stakeholders as required  Required Skills & Experience  Strong knowledge of SAP, Excel, Cognos and Hyperion would be preferable Worked / Managed in regional/global ERP implementation projects, with exposure to Top tier ERP softwares Bachelors / Masters degree in IT , Analytics Finance, Business administration, IT Systems Preferable PMP certification, preferred Agile/Scrum Master certification Good presentation and verbal and written communication skills Strong Personal responsibility, Pro-activeness and accountability Strong team facilitation, Time Management and problem solving skills Ability to work in an agile environment and with minimum supervision.  The ability to influence others, analyzing complex issues and delivering appropriate solutions Ability to travel, sometimes on short notice    ",Senior Consultant Data Analytics,"$6,000to$9,000",Monthly,Middle Management,https://www.mycareersfuture.sg/job/senior-consultant-data-analytics-unimas-consulting-solutions-08c8375d6f7ad44caf92e1b9564ff1a3
25,VANTAGE HR SOLUTIONS,Unknown,"Permanent, Full Time","Risk Management, Banking and Finance, Engineering, General Management","Roles & ResponsibilitiesVantage HR Solutions (EA LICENSE NO 10C4871) is a professional executive search consultancy company registered under the Ministry of Manpower (MOM), Singapore. The keen eye we developed over the years enabled us to make accurate assessments about jobs and candidates. We distinguish ourselves through our direct working experience as industry-specific professionals from the industries that we serve. Hence, we have the trade know-how, professional network and track record to recruit the right talents for different business needs. Whether you are seeking the best talents for your organization or looking for a dream career - Vantage HR Solutions has the edge to meet your expectations.  Visit  http://vantage.com.sg/  to find out more about our services and other available positions.  Our client is from a leading multi-national corp. in the Marine industry. It has established itself as an Employer of Choice due to its' global branding, drive for innovation as well as its' emphasis on human capital development.   THE ROLE:    The incumbent will play a leadership role with full responsibility for the strategic planning, budgeting, forecasting and analytical activities. As a global employer that is experiencing rapid growth, they are looking for a senior-level hands-on leader who has seen best practices, particularly around managing long-term and annual strategic planning processes, leveraging enterprise planning systems and forecasting. The position includes developing and driving the long-term strategic planning processes, annual and quarterly budgets, financial forecasts and analyses, overseeing the development and delivery of management reporting environments, monitoring key performance indicators and driving companywide financial performance initiatives. A key aspect of the position will be to partner closely with the Company’s executive and senior management to drive business insight and companywide financial results, and to provide fact-based thought leadership on key strategic and financial decisions.      Key Responsibilities:  Working closely with the executive team and business units to develop long-term strategic plans, annual budgets and operational analysis and reporting; providing thought leadership in the creation department level key metric dashboards Leadership role in provide analytical perspectives to important strategic decisions, Leading company-wide strategic planning, budget and quarterly target-setting processes, including forecasts and key performance monitoring Leading the development, monitoring and reporting of key operational metrics and driving processes to improve consistent productivity and efficiency improvements Playing a leadership role in the area of business intelligence, trends, competitive environment and regulatory changes of the marine industry Identify, research and recommend new directions and opportunities for growth Guide and review business planning and optimization of resources across the business units Working with executive management to maintain 5-year long range plan that incorporates the financial impacts of Company strategies and initiatives Performing ad-hoc financial analysis to support key business decisions.      THE REWARDS: Short listed candidates can expect an attractive remuneration package in line with relevant experience and job knowledge, the opportunity to work for among the best in the industry and excellent prospects for personal development. Due to the size of the organization, global operations and diversity of business, this is an excellent place for horizontal and vertical career prohression and development.   OTHER INFORMATION:  Permanent Position New headcount due to expansion   ","RequirementsREQUIREMENTS:  Degree in any discipline Experience in Marine, Offshore, Engineering or related industries will be advantageous At least 10 years of finance-related experience, with deep financial planning and analysis experience in a leadership role Strong communication and relationship building skills at senior levels, with the ability to interpret and summarize data to aid management in achieving strategic and operational goals    APPLICATION:  Apply via jobsBank or email CV in MS Word format to: careers@vantage.com.sg Please include your recent photo, expected salary, last drawn salary, availability/notice period and reason for leaving past employment(s) in your CV. ","VICE PRESIDENT, STRATEGIC PLANNING [MNC, Marine / Maritime Industry]",Salary undisclosed,Unknown,"Senior Management, Middle Management",https://www.mycareersfuture.sg/job/vice-president-strategic-planning-mnc-marine-maritime-industry-vantage-hr-solutions-a252a5d354b18deeaffdb908dd602c04
26,COLLIERS INTERNATIONAL (SINGAPORE) PTE LTD,"ONE RAFFLES PLACE, 1 RAFFLES PLACE 048616",Permanent,Real Estate / Property Management,"Roles & ResponsibilitiesGeneral Summary of Responsibilities – an overview of the day-to-day role for the position of analyst will include, but is not limited to the following activities. Reporting directly to HOD. Data Collection & Analysis  Gather primary or secondary data from internal and external sources & platforms Analyze the data derived & build business intelligence across the market & target industries Identify key business opportunities through data and highlight to HOD Capture & analyze market-intel from team meetings, business intelligence and Practice Groups Update Quarterly Tenant Movement Tracker using Colliers’ internal database platform Ensure accuracy of, and update gathered data on Occupiers & Owners Develop a strong understanding on the usage of Colliers’ CRM system Oversee the day to day operations and maintenance of the department’ internal database  Content Developer & Coordination  Develop reporting and review documents to build a landscape of: 	 Market intel & activities Financial analysis templates Industry trends & intentions Market coverage of Colliers & Competitors The department pipeline Brokers activity & pipeline information Additional reporting tools as required and initiated   Work closely with the Research department and The Pitch Studio to ensure flow of content/information between the respective departments Take on the role of the main-coordinator overseeing the content collation process for major pitches/proposals Develop a strong knowledge in the usage of Colliers’ pitch tools Track internal meeting action points & ensure timely implementation by the respective stakeholders ","RequirementsRequired Skills & Attributes  Proficient skills in all Microsoft Office platforms (eg, Excel, Word, Powerpoint, Access etc.) Strong analytical initiatives and communication skills Fluent in English, strong command of written English Show awareness and understanding for process, systems and structure Team oriented individual Have a keen interest to learn ","Analyst, Office Services","$3,500to$4,500",Monthly,"Executive, Senior Executive",https://www.mycareersfuture.sg/job/analyst-office-services-colliers-international-6834813b3c772dacd639d197c4584a54
27,OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,"PLAZA 8 @ CBP, 1 CHANGI BUSINESS PARK CRESCENT 486025",Full Time,Information Technology,"Roles & Responsibilities 5+ years of experience as SAS Consultant in Business Intelligence application development, implementation and SAS programming, data integration, data analytics at financial, retail domains. Knowledge in Enterprise Fraud management, Online Fraud, ATM Fraud, Internal Fraud(Employee Fraud), Cross Channel Fraud. Knowledge in Enterprise Risk management, MAS and Enterprise Fraud Surveillance System. Knowledge in financial instruments (treasury products). Bonds, Swaps and Interest Rates and Money Market Instruments.  ","RequirementsSAS Tools SAS Management Console, SAS Enterprise Guide and SAS DI Studio, SAS Visual Analytics, SAS Social network analysis, SAS Event stream processing, SAS Visual Scenario Designer. SAS Web Tier SAS Web Report Studio, SAS BI Dashboard, SAS Information delivery portal, SAS Social Network analysis.  SAS 9.1/9.2/9.3/9.4/SAS Viya SAS (Base, SQL, ODS, Macros, Graph,) SAS Proc (Sort, Tabulate, Report, Freq, Print, Means, Export, Import, Summary). Languages SAS, C, C++and. PL/SQL, VBA Excel. Shell scripting Operating Systems Windows Servers 2008/2003, Unix/Linux Platforms.   Databases Oracle 9i, 10g, Teradata, MySQL. Hadoop, HDFS",Information Technology Business Analyst,"$5,500to$7,500",Monthly,Middle Management,https://www.mycareersfuture.sg/job/information-technology-business-analyst-optimum-solutions-a455e67253b3ad9dfa701de7f4997cb7
28,SPOTIFY SINGAPORE PTE. LTD.,Unknown,Permanent,Others,"Roles & ResponsibilitiesThe Artist & Label Marketing team manages hundreds of creator and label relationships across the globe with a network of Manager's in different Spotify territories. This position will serve as primary point of contact for our partners, specifically in the Philippines, but also working with international teams.   What you’ll do  You will provide the best possible service to rights holders with regard to artist marketing, business intelligence and maximizing revenue You will identify, develop and execute unique marketing initiatives by leveraging artist and label relationships from the Philippines market You will provide strategic and financial insights and develop best practice in order to help label partners from the Philippines achieve and build on revenue targets You will assure timely and correct delivery and publishing of new content. Resolve any operational matters that may affect your label partners You will offer guidance and insight into service functionality towards the music industry You will analyze streaming data to identify emerging artists and music trends You will act as liaison between Spotify and artist / label partners You will connect other Spotify teams with the music industry to help drive and execute opportunities driven by Spotify and our partners ","RequirementsWho you are    You have at a strong combined music and technology background, preferably from the Philippines You have developed relationships with labels and are confident with your ability to collaborate with the community, primarily in the Philippines You have account management experience with an established digital music service, established record label or media company You have a proven track record of key results in marketing, strategy and infrastructure management/development You have good analytical skills You are proficient with content management systems and supply chain processes with high volumes of media You have excellent written and verbal communication skills You are able to prepare and deliver executive level presentations You are fluent in Tagalog and English  We strongly believe that diversity of experience, perspectives, and background will lead to a better workplace for our employees and a better product for our users and our creators. This is something we value deeply and we encourage everyone to come be a part of changing the way the world listens to music.","Manager, Artist and Label Marketing - Philippines","$100,000to$130,000",Annually,Manager,https://www.mycareersfuture.sg/job/manager-artist-label-marketing-philippines-spotify-singapore-3ca6d19868a3a94cb84ae77df98c48fe
