,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
80,QUINNOX SOLUTIONS PTE. LTD.,"TONG ENG BUILDING, 101 CECIL STREET 069533",Full Time,Information Technology,"Roles & Responsibilities Develop, optimize, and maintain integration solution (ETL Framework) using Talend Technologies (DI, Data Quality, Big Data Platform), SQL Server, Sybase, Oracle, Hadoop, and etc. Gather and Analyze the requirements (business and data) and build quality ETL process that includes standard process such as Audit, Error handling, Alerts, Control Process, and etc. Makes recommendations, based on data profiling and data analysis, for changes to existing/legacy systems particularly in the area of automated data validations. Create detail technical specification, operation guide, and other required/requested documents. Gather and develop metadata (data mapping, data lineage, etc.) and coordinate all the data activities Communicate and work effectively with business, SMEs, Non-Technical, and IT staffs across functional departments. Contribute to the entire implementation process including driving the definition of improvements based on the business needs and architectural improvement. Provide production support such as deployment, change request, monitoring, impact analysis, track issues and prompt defect solution, and recommendation for a preventive measure. Perform all other job duties as assigned by the supervisor. ","Requirements Bachelor’s Degree of Computer Science or related field At least 2 to 4 years of experience in ETL using Talend (DI and Big Data Platform) and Java for the design, development, testing, and deployment. At least 1 to 2 years of hands-on experience of Windows and Linux Environment. Hands-on experience of data sourcing such as SQL Server, Oracle, Sybase, and etc. Experience in the design and development of the Data Modeling, ODS, Data warehouse, Big Data, and Data Lake. Experience in handling different types of data and files such as HDFS, Parquet file, JSON data, and other data files (CSV, txt, excel, dat, and etc.) Good experience and exposures in RDBMS, SQL, Hive, Spark, MapReduce, and Big Data (Hadoop). Able to work independently as well as effective team player with strong desire to deliver good results. Adaptive and meticulous with strong analytical skills. Experience working in Agile Environment.  Additional Advantage:  Hands-on experience in Streaming and Metadata Management using Talend Technologies. Experience in other Programming Languages such as Python, Scala, and etc. Good exposures in Big Data Ecosystem Experience in using Informatica technologies for ETL process and Data Management.  Interested applicants please send us your full resume in MS Word format to job@quinnox-solutions.com Also kindly share your current salary, expected salary and notice period. EA Personnel : Anu Govindarajulu (R1441433) Quinnox Solutions Pte. Ltd. (06C3126) Phone: 6325 0765  ",ETL developer,"$5,000to$10,000",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/etl-developer-quinnox-solutions-3a2cb5cf5681be5b075875feffca63d9
81,Housing and Development Board,"HDB HUB, 480 LORONG 6 TOA PAYOH 310480",Contract,Public / Civil Service,"Roles & ResponsibilitiesResponsibilities
Working closely with a team of experienced Researchers from multi-disciplinary backgrounds, you will play an integral part in the conceptualisation and execution of research projects related to public housing. 
You will be part of a team to provide pertinent input and conduct analysis to complement/enhance the value of research projects.  Your responsibilities include compiling and analysing the demographic and socio-economic profile of residents, perform data analytics, statistical modelling on a wide array of data related to various aspects of public housing.  You should have knowledge of suitable tools for data analytics, be able to derive insights from data and propose recommendations/solutions.
 
RequirementsYou should possess a degree in Computer Science, Statistics, Applied Mathematics, Operation Research or equivalent technical field.  You should also have the versatility and ability to conduct independent research and be able to contribute effectively as a team player.  You should have strong writing skills and can effectively communicate complex data analysis in technical and non-technical ways.  You should also have good interpersonal skills and the ability to establish rapport with people at all levels. 
It would be an advantage if you possess relevant working experience or a strong knowledge in statistical modelling, data visualisation tools (e.g. Tableau, ArcGis) and predictive analytic tools like R, SAS, etc.  Familiarity with data management, relational databases and SQL would also be considered.
 
 
Only shortlisted candidates will be notified.",Unknown,Researcher,"$2,400to$8,555",Monthly,Unknown,https://www.mycareersfuture.sg/job/researcher-housing-development-board-5c658b5b6d7fa8f1c7c7d215be320573
82,AB SCIEX PTE. LTD.,33 MARSILING IND ESTATE ROAD 3 739256,Permanent,Sciences / Laboratory / R&D,"Roles & ResponsibilitiesEssential Duties, Critical Success Factors, Responsibilities, Authorities and Required Interactions:  This is a hands-on function responsible for evaluating new algorithms, concepts and software tools involving LC/MS data analysis. The person will be responsible for assessment and validation of new tools and concepts as they progress through the capability development pipeline and act as a technical expert and point of reference for internal customers from research and product development.  Identifying feasibility studies necessary to ensure critical analytical criteria of the tools are understood. Conducting such studies, proposing iterative changes as necessary, to ensure that performance criteria can be met. Conducting studies into critical tolerances and optimizations of the tools. Validating the utility of new desktop, client server and web-based proof-of-concept tools supporting data intensive mass spectrometry workflows, Creating and deploying rapid data analysis tools for statistical evaluation (for example in Excel, R, Python, Matlab) to produce comprehensive characterization and metrics supporting evaluation results Preparing validation reports, presenting validation data and results to internal customers Generating LC/MS data to support feasibility studies as required Providing scientific and technical support to internal customers and collaborators from Research and Product Development as needed. Ensure compliance of operations within area of concern with all relevant EHS regulatory requirement and SCIEX safety policies, procedures and guidelines Other duties/ ad hoc tasks as assigned.  Additional Requirements:   Requires adaptability, independence, strong communication and interpersonal skills, and broad experience spanning analytical chemistry, automation, validation activities. Must have strong data analysis skills. Experience in software verification and evaluation will be added advantage ",RequirementsEducation and/or Work Experience Requirements:   Master’s Degree in Chemistry or Bio-analytical Chemistry or Biology with min. 5 years of experience (or equivalent) in the Academia/Pharmaceutical/Biotech industry/Hands-on LC/MS experience. Strong knowledge in statistics and ability to design evaluation experiments. Expertise in quantification and qualitative high-resolution mass spectrometry analysis of bio molecules or contaminants is required. Experience with protein identification and / or proteomics and metabolomics data mining is a plus. Proven cross-functional team participation skills.   ,"Validation Scientist , R&D",Salary undisclosed,Unknown,Executive,https://www.mycareersfuture.sg/job/validation-scientist-rd-ab-sciex-d88dcf9e5832aeb09941d3c9185d9e5d
83,KKT TECHNOLOGY PTE. LTD.,71 AYER RAJAH CRESCENT 139951,Full Time,Information Technology,"Roles & Responsibilities Responsibilities  Develop predictive models on clinical and healthcare related datasets to address various business problems of healthcare and pharma clients through leveraging advanced statistical modeling, machine learning, or data mining techniques Engage in both exploratory data analysis to identify trends and predictive data analysis to solve problems Understand client needs, frame a problem in terms of application of data science and create a roadmap to execution Learn about new and varied disease conditions and ability to communicate with subject matter experts Create visualizations to effectively communicate the insights both internally and externally for both scientific and business audience ","Requirements Requirements Minimum  Deep understanding of statistical modeling, machine learning, data mining concepts, optimization etc. Experience with analysis tools (Python, R, etc.) Proficient in one or more programming languages such as Python, Java, C/C++, Matlab Familiar with one or more machine learning and statistical modeling tools such as R, Python scipy, scikit-learn, TensorFlow etc. Strong analytical and quantitative problem solving ability. Excellent communication, interpersonal relationship skills and a strong team player  Preferred  PhD or MS in Computer Science, Physics, Engineering, Statistics, Applied Math, Bioengineering, Bioinformatics or related field Prior experience in using predictive modeling or data driven analysis in biological or healthcare related data Proficiency in programming languages like Python, Java etc. Experience in applying predictive modeling in consulting or industry setting Knowledge and experience of working with relational databases and SQL Experience with software development tools like linux command line utilities, version control systems (git strongly preferred) and test driven development  Perks  Ground floor opportunity with the team to shape the strategic direction of the company The rare opportunity to change the world such that everyone around you is using the product you built. We're not just another social web app, we're helping real people and reinventing healthcare globally. Sharp, motivated co-workers in a fun office environment  Bottomline  You have to be ready to hustle! We move super fast. We work at an ambitious scale. You must be ready and excited to learn on your feet and help build next generation global healthcare company. ",Data Scientist,"$3,400to$6,200",Monthly,"Executive, Junior Executive, Senior Executive",https://www.mycareersfuture.sg/job/data-scientist-kkt-technology-09fdd6c2e4b9862b0eb39afa6c23baab
84,TATA CONSULTANCY SERVICES ASIA PACIFIC PTE. LTD.,Unknown,Permanent,Information Technology,"Roles & Responsibilities New/Manage DWH Portfolio of applications. Managing business analysis team activities - estimating, directing and prioritizing . Requirement gathering, data analysis & data quality. Create application functional and mapping specifications and End-to-End Data Flow Diagrams. Production / Non-Production Deployment support and application Maintenance. Constant discussion with Business and Other Product Processors to derive conclusions on the requirements. Tracking deadlines, deliverables and timelines throughout the project cycle. ","Requirements Degree in Information Technology, Computer or Engineering 6 to 10 years of experience in data warehouse, business analysis & data analytics Good Communication and Interpersonal  skills Knowledge in the SDLC Life Cycle, Agile and Banking Domain Strong domain Knowledge in Retail Banking and its line of business. Exposure in CCAR, FDIC & BASEL regulatory reporting. Understanding of DWH ETL Architecture, data modeling & analytics. Hands of experience in ANSI SQL & Teradata. ",Lead Business Analyst,"$5,000to$7,500",Monthly,Executive,https://www.mycareersfuture.sg/job/lead-business-analyst-tata-consultancy-services-asia-pacific-ec3d204a874a5abc0f6f71b99793c87a
85,ACE & PERRY PTE. LTD.,"ROBINSON 112, 112 ROBINSON ROAD 068902","Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesProvide L2 Support for Front Office applications, handling business service requests and issues from End Users across sites (SG / HK / TW / Spain / International Sites) Providing issue/service request management and resolution for Front office applications ensuring issues are resolved and communicated to pertinent parties in a timely fashion  - Investigate issues to help determine core problem, the appropriateness and impact of requests.  - Evaluates, recommends and implements proper course of action for issues reported.  - When issue required L3 support, document the analysis findings for escalation to L3 support. This includes data analysis, source code analysis, business process analysis and other contributing factors such as user habit, etc.  - Ensure issues are resolved and communicated to pertinent parties in a timely fashion.  - Ensure that unresolved tickets are escalated to appropriate individual based on established guidelines and procedures.  - Collaborate with project teams and production teams to ensure smooth production deployment.  - Assist End Users in conducting UAT tests.  - Acquire and maintain current knowledge of relevant supported applications. Such as collaborating with team members to share knowledge regarding recurring problems and corrective measures. - Providing a high level of customer services and maintains customer’s trust and confidence by creating positive customer relationships, and successfully contributing to business goals and objectives.","RequirementsSubstantial Hands on experience in providing L2/L3 support for                                                                                                                                                                                                                                                                 o AAA System                                                                                                                                                                                                                                                                 o User’s Oriented Systems                                                                                                                                                                                                                                                                 o Online Banking Systems                                                                                                                                                                                                                                                                 o KYC Systems                                                                                                                                                                                                                                                                 o Clients’ attributes Systems                                                                                                                                                                                                                                                                 o Java knowledge (incl. J2EE)                                                                                                                                                                                                                                                                 o Unix Scripting                                                                                                                                                                                                                                                                 o SQL queries (Sybase, AS400)                                                                                                                                                                                                                                                                 o HTML5, Javascript                                                                                                                                                                                                                                                                 o Oracle - good functional knowledge and broad knowledge of Wealth Management  - good technical knowledge and previous experience in supporting front office applications  - good understanding of project lifecycle and experience in functional and technical specification  - Willingness to continually update and enhance your skills in Systems and processes through your own efforts and our trainings  - analytical and Problem-solving skills along with a customer/user-centric mindset  - Excellent verbal and written communication skills and ability to interact professionally with a diverse group of Users, Domain managers, IT teams, and SMEs  - High level of persistence, can-do attitude, pro-activeness and maturity",L2 Support,"$7,000to$9,000",Monthly,Professional,https://www.mycareersfuture.sg/job/l2-support-ace-perry-9f6ab78a95cd9afd1f070e1893fc5697
86,SHIMANO (SINGAPORE) PRIVATE LIMITED,20 BENOI SECTOR 629852,Permanent,Information Technology,"Roles & Responsibilities• Design, develop and Test applications and interfaces based on C# and SQL server 2008/2012 (both Web App / Desktop) • Maintain, support and enhance existing in-house applications and programs to support various department operations • Perform applications Tuning and Optimization • Perform data analysis and requirement analysis • Database migration, backup and restoration • Develop Technical Specifications and User Guide • Provide technical support","Requirements• Minimum Diploma in Computer / Information Technology / Information Engineering or other related fields • Experience in the related field would be advantageous • Knowledge of C#, SQL2008 and above, HTML, Javascript, .Net Framework • Strong in Object-Oriented Programming Language • Able to work independently within tight deadlines • Able to articulate and communicate ideas clearly • Basic MS SQL Server Administration • Team Player able to work with minimal supervision and proactive work attitude",Senior Information System Officer,"$2,700to$4,300",Monthly,Junior Executive,https://www.mycareersfuture.sg/job/senior-information-system-officer-shimano-0825b42cc7e48072383fff4ca8a09dd4
87,INSEAD,1 AYER RAJAH AVENUE 138676,Permanent,Information Technology,"Roles & ResponsibilitiesAs one of the world’s leading and largest graduate business schools, INSEAD brings together people, cultures and ideas to change lives and to transform organisations. A global perspective and cultural diversity are reflected in all aspects of our research and teaching. With campuses in Europe (France), Asia (Singapore) and the Middle East (Abu Dhabi), INSEAD’s business education and research spans three continents. The overall purpose of this role is to solve business problems in the domain of marketing & sales using IT systems. The job holder is responsible to collaborate with business stakeholders to understand requirements and to produce an efficient & reliable working solution while collaborating with other system analysts (if applicable) with the aim of improving business efficiency and productivity. The job holder must have a high level of technical expertise, configuration management & coding expertise, data analysis skills, and clear insights into current business practices. Main Accountabilities:  Requirements gathering, design, develop, test, deploy and support of systems that are in the Sales and Marketing systems team’s funnel, particularly, Eloqua, CRM on Demand & Java batches. Adherence to policies - Guarantee respect of planning, risk management, process, guidelines, policies, standards in the scope of all applications developed. In particular, follow the Change Management process & incident Management Process.. Respects all relevant INSEAD’s standards (development) in his/her development, under special application of all state of the art technical and ergonomic design standards. Ensures a smooth transfer from development to production phase in respect of methodology; provides technical and procedural documentation, test cases and protocols, training material, installation procedures, security concept and role assignment of customers Collaborate with multiple IT teams to ensure a smooth integration of systems: PeopleSoft CSO, CRM, Eloqua & Java programs  Key Challenges:  Ability to work in multiple technologies in a tightly integrated eco-system Ability to understand criticality of business requirements to prioritize workload when working on multiple items Ability to design and develop solution that not only meets business needs but  also remains compatible with past and known future developments Ability to contribute as a team player in a multi-cultural environment  Knowledge, Skills and Experience Required: Work Experience:  Minimum 3 years of System Analyst experience  Minimum 1 year experience working with Salesforce Marketing & Sales solutions  Minimum 2 years of experience in building Java programs Experience in Salesforce is a plus Exposure to ERP systems such as PeopleSoft     ","RequirementsTechnical know-how:  Expert in administration of Oracle Eloqua and CRM on Demand Experience in developing JAVA programs Experience in integration testing, data analysis Knowledge of functional sales and marketing business processes Knowledge of Relational Databases Experience in Salesforce is a plus   The job holder must have:  A broad knowledge of software and programming The ability to learn quickly Good interpersonal and client-handling skills, with the ability to manage expectations and explain technical detail A logical approach to problem solving Autonomous in the position and self-motivated Rigorous, flexible and committed to the job. ",System Analyst,"$5,000to$6,000",Monthly,Executive,https://www.mycareersfuture.sg/job/system-analyst-insead-7f22bdb12fe2c085822b22036fb8a47e
88,LUMENS AUTO PTE. LTD.,"MIDVIEW CITY, 20 SIN MING LANE 573968",Full Time,"Logistics / Supply Chain, General Management, Others","Roles & Responsibilities Drive and develop new business in the Transportation/Logistics/Financial Solutions Industry Market research, identify and capitalise on growth opportunities Keep abreast of the market competitors’ activities and industry trends to develop and implement a high growth strategy Review business against budget regularly on areas such as revenue, accident rate, vehicle maintenance cost Monitor and analyse business efficiencies Data analysis, summary writing and presentation of study results ","Requirements Bachelor Degree any discipline Good oral and written communication skills Able to work in a fast paced environment High degree of initiatives and creativity Self-motivated, independent and proactive team player with the abilities to handle tight deadlines ",Business Development Director,"$6,000to$8,000",Monthly,Senior Management,https://www.mycareersfuture.sg/job/business-development-director-lumens-auto-0b73a8c1bf83193d3b9b1bad8284b730
89,SAIRA PTE. LTD.,134 JURONG GATEWAY ROAD 600134,"Part Time, Contract, Freelance, Full Time, Flexi work, Internship","Consulting , Design, Information Technology, Telecommunications","Roles & ResponsibilitiesWe are currently looking for Digital Marketing Specialist to help grow our platforms to greater heights.  Manage and execute the leads generation processes for Saira business solutions. Plan and execute direct email event campaigns, using data analysis to review and optimize campaign performance Develop online marketing collaterals and related marketing materials to print. Participate and manage marketing planning for company exhibition projects, media partners Manage the strategic planning and execution of performance media channels including, but not limited to, search, mobile, programmatic and paid social media Work with tools and person-in-charge in ensuring the campaigns or strategy set are up to the performance indicators set and budget. Includes tracking and reporting models to measure return on investment (ROI) and drive systematic optimization of interactive marketing campaigns Establish strong relationship with our various social media platform vendors (LinkedIn, Facebook, etc.) to understand how to maximize their services and pull metrics. Keeping abreast of all policy regarding social media, looking for top trends and proposing any changes or updates to the program, expanding program and developing and posting content on our site ","Requirements Atleast one year of B2C Digital Marketing experience with Technology, Software, Online Portal, Digital or Database Providers Sales & Marketing of IT Products Creativity and Strong Content Marketing abilities Comfortable in a Startup work culture and highly passionate about your field of work. ",Digital Marketing specialist,"$1,500to$3,000",Monthly,"Middle Management, Manager, Professional, Executive, Junior Executive",https://www.mycareersfuture.sg/job/digital-marketing-specialist-saira-243bf641dc4c5e79128959bbd51ae9a9
90,Company Undisclosed,Unknown,"Permanent, Full Time","Engineering, Manufacturing","Roles & ResponsibilitiesDescription   As a Process Integration Technician in the Singapore Technology Center (STC) Group at company, you will work on industry-leading semiconductor process technology related to existing and new memory devices and technologies.   In this position you are expected to engage with your supervisor and the fab manufacturing groups in supporting the activities of STC on the new technology implementation and process improvement activities to ensure the success of the new technology introduction and ramp. You will provide Process Integration (PI) engineering support primarily through data extraction and analysis, usually in the form of experiment and process conversion reports and making recommendations from it. You will be responsible to execute experiment logistics, monitoring the product line and lot disposition and helping to manage projects. Frequent interaction with various tracking and data analysis software systems is typical and you will learn to understand SPC charts, graphs, Spec Limits and process variations, and can suggest areas of improvement. You will also be expected to assist PI team supervisor(s) to manage Team Level Key Performance Indexes (KPI) and enhance or maintain operational procedures and PI systems/tools. Your responsibilities will include, but are not limited to, the following: •Assist Process Integration (PI) Engineers to coordinate and trouble shoot daily line issues such as disposition of line deviations and engineering job submissions for analysis. •Assist in inline inspection and coordinate non-routine metrology/defect inspection on R&D experiments. •Support process flow setup activities for production and the short loop flow. •Extract, analyze, and summarize data from SWR and conversion experiments in a report format and make recommendations to engineering based on the data. •Manage wafer shipment logistics between different fabs for technology transfer and yield learning. •Monitor and publish regular updates for lot movements. •Monitor key inline/probe/final parametric electrical indices for any line deviation and to trigger first level of investigations promptly. •Own or contribute towards activities and projects that improve team’s operational procedures, systems/tools, process capability, yield, and quality. •Assist PI team supervisor(s) to manage Team Level Key Performance Indexes (KPI)    Successful candidates for this position will have: •Excellent multi-tasking and problem-solving skills. •Good understanding of SPC, data extraction and  reporting tools •Strong teamwork skills and the ability to build strong peer relationships. •Proven ability to troubleshoot problems and address root causes. •Proven ability to communicate effectively both written and verbal. •Strong customer service skills and is dedicated to meeting the needs of customers. •Basic knowledge of fabrication process areas (i.e. Photo, Dry Etch, Diffusion, CVD, Wet Etch, Plating, Implant, PVD, and CMP). •Proven ability to work effectively and independent with minimal direct supervision. •Proven ability to make sound judgments, including problem escalation to PI engineering when appropriate. •Basic computer language scripting skills are advantaged.",RequirementsEducation: Diploma in Electrical/Electronics/Materials Engineering or equivalent experience is preferred. Experience: Wafer fab experience is desirable,NAND Process Integration Technician,"$2,100to$4,200",Monthly,Non-executive,https://www.mycareersfuture.sg/job/nand-process-integration-technician-fe92d2e16e1acb16ec04a27379c85626
91,INTEGRATED HEALTH INFORMATION SYSTEMS PTE. LTD.,6 SERANGOON NORTH AVENUE 5 554910,Contract,Information Technology,"Roles & ResponsibilitiesIdentify business needs  Collaborate with stakeholders to understand business needs and information management requirements across all systems, platforms and applications Identify users’ information seeking behaviour Determine inter-system interface design based on requirements Recommend types of data needed to measure and predict outcomes Oversee the development of design and specification proposals Guide feasibility and functional studies Influence integration of data from across the enterprise Set guidelines for appropriate structuring and enrichment of data  Design information architecture  Identify the desired state of a coordinated information flow through the organisation Assess existing systems to evaluate their usability, usefulness, and efficiency Guide alignment of information management standards with the enterprise architectural plan and information security standards Design data architecture across varying operating systems (e.g. Windows, Linux) and sites (onsite, cloud, hybrid) Understand the existing data and relationship in order to identify the gaps between current availabilities and user requirements Develop strategies for seamless and low-risk migration of data between systems • Design the optimum data storage schema to allow usage for analysis by power users / data scientists Communicate the design and recommendations to stakeholders  Develop information systems  Perform organisation of data content and data mapping Develop prototypes, data schemas, and architecture documents to model the physical layout of the information environment Support the implementation of information designs into systems Monitor user-interaction with the implemented information designs Validate effectiveness of information delivery through usability testing Perform operational ad-hoc data provision to extract/load data based on stakeholders requirements using ETL tools such as Informatica. Optimize database queries and/or otherwise optimize system performance based on monitored system performance and user feedbacks (both end users and power users)  Analyse Data  Manage problem definition and hypothesis formulation process Advise development of data analysis models based on project requirements Oversee data sourcing, acquisition, cleansing, integration, warehousing, exploration and delivery Coordinate data quality reviews  Report Insights  Set the guidelines for the development of end user reports Advise the design of complex reporting and analytical solutions Develop roadmaps for optimising the BI analysis insights  Guide implementation  Provide guidance on the implementation of information architecture Provide direction on linkages between different systems to ensure the information flow is aligned with the architecture Maintain clear and accurate documentation of data store Recommend innovative solutions to increase efficiencies around the integration of complex systems ","Requirements Minimum 5 years of experience in developing, implementing and maintaining IT systems; preferably on dashboard design with any of the BI Applications tools. A thorough understanding of data design and best practices is also expected with past implementation of a data warehouse related project Strong SQL skills using Oracle and SQL Server databases Ability to diagnose and troubleshoot problems with reports and data acquisition processes Experience in all phases of the BI project lifecycle Strong analytical skills and ability to work independently Experience in healthcare industry is an added advantage Degree in Computer Science, Computer Engineering or equivalent ",Senior Specialist,"$4,800to$6,000",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/senior-specialist-integrated-health-information-systems-faa1da29c9cb3c224e470c1bbaad5ab3
92,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesA bioinformatician research fellow (postdoctoral) position is available in Jinmiao Chen’s lab. The lab focuses on single-cell data analysis and integration. Single-cell technologies including high-dimensional flow/mass cytometry, single-cell RNAseq, multi-plex IHC/IF image allow for measurements of cellular heterogeneity with unprecedented dimensionality. However, data analysis and interpretation pose a significant technical challenge and new methods are needed for the single-cell data. The team focuses on developing innovative single cell analytical methodologies with cutting-edge computational algorithms. This position is to develop single-cell artificial intelligent (AI) platform. The focus is to develop deep learning methods for single cell data analysis including dimension reduction, clustering, pseudo-time inference, normalization and etc. The single-cell AI platform will process, analyze, integrate and mine in-house single-cell data, and finally will provide a data portal for public access. The end AI product will be patented and commercialized.  Develop single-cell artificial intelligent (AI) platform using deep learning techniques. Develop innovative data analysis methods, software and tools Integration and meta-analysis of various data types Produce patents and high-impact publications ","Requirements PhD in any of computational biology, bioinformatics, biostatistics, computer science/engineering, mathematics or related fields Strong background in machine learning, pattern recognition, data mining and statistics is preferred Experience/ability to develop new data analysis methods Programming skills using any of R/python/perl/shell script/C++/Matlab/Java or similar Experience in analysis of NGS, mass/flow cytometry, or single-cell RNA-seq data (preferred) Data management, database design and implementation (optional) Good team player, with good interpersonal skills Interest or background in biology or willing to learn Initiative, self-driven and critical thinking Ability to learn new technologies, willing to accept new challenges Good work ethics and attitude  ​​For more information about A*STAR and SIgN, please visit www.a-star.edu.sg and https://www.a-star.edu.sg/sign respectively. We welcome interested applicants to submit a full CV including a list of publications, a letter of motivation addressing the above criteria, and contact details of two referees. The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice.  We regret that only shortlisted candidates will be notified.  ","Research Fellow (Dr Chen Jinmiao Lab, SIgN)","$4,500to$9,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/research-fellow-astar-research-entities-f1848bc16fb5382a161167843de886e6
93,WORKFORCE SINGAPORE AGENCY,"ONE MARINA BOULEVARD, 1 MARINA BOULEVARD 018989",Full Time,Public / Civil Service,"Roles & ResponsibilitiesSummary  Oversee the collection, analysis and reporting of labour market trends, employment facilitation (EF) insights to facilitate policy, programme and system enhancements    Responsibilities  Participate in the analysis of labour market and EF related datasets to identify key insights and trends Draw insights from analysis to facilitate policy, programme and system's developments and enhancements Oversee the reporting of labour market analysis and EF statistics Acquire data from primary or secondary data sources including other government databases Review and facilitate stakeholder's data request approvals Manage strategic collaborations with other agencies, external vendors and partners  Requirements  Tertiary qualifications (preferably with some specialisation in quantitative analysis e.g. Statistics, Economics)  At least 8 years of relevant experience in the fields of data or statistical analysis At least 3 years in a supervisory role Proficient in at least one of the data analysis or visualisation tool (e.g. Stata, SAS, R, Python, Tableau) Strong team leader Good writing and communication skills Able to take the initiative to address challenges and issues at work. ",Unknown,Principal Manager [Data Analytics Division],Salary undisclosed,Unknown,Unknown,https://www.mycareersfuture.sg/job/principal-manager-data-analytics-division-workforce-singapore-agency-118cafad6f451effa849f37c829abc0b
94,PAYPAL PTE. LTD.,"SUNTEC TOWER FIVE, 5 TEMASEK BOULEVARD 038985",Full Time,Banking and Finance,"Roles & ResponsibilitiesAnalytics is core to PayPal and we are a highly data-driven organisation. We leverage data-driven insights extensively in the areas of Product, Marketing, Finance, Sales, Risk, Credit, Operations etc. To support our insatiable appetite for analytics, we are looking for an Analytics Manager who will support the regional growth based out of Singapore, to focus on exponentially expanding the business.  The individual will work closely with the regional business leaders to analyze business performance, explain key drivers and make actionable recommendations. The Analytics Manager will then continue to monitor the impact of the actions and then further enhance the recommendations to improve business impact. It is a great opportunity for someone who has a strategic view, strong attention to detail and want to combine those to work in a data-driven culture and is willing to take end to end ownership for Analytics. Responsibilities include:  Working closely with business partners to design, track and estimate the benefit of new strategies and decisions to drive key business performance metrics Develop and track appropriate metrics to estimate the impact of new strategies/decisions/initiatives, and determine if the impact is driving the business materially in the right direction Forecast acquisitions & churn for new activations across APAC, socialize the forecast across the region and be the point of contact for all communications with the global teams Convert business questions into analytical problems and implementable data analysis Use analytics and statistics to improve our ability to detect, understand and address emerging trends that could pose a risk to business performance metrics Develop and apply statistical concepts/techniques to conducting Champion/Challenger Strategy Testing (Hypothesis Testing) to estimate the benefit of new strategies, campaigns or policies implemented by different business units Communicate complex concepts and the results of the analyses with clear and effective communication and visualization (e.g., Excel Charts and PowerPoint slides) to all levels Manage multiple priorities through solid Project Management practices Discover new opportunities and identify gaps to grow and optimize business through Analytics Support global and regional strategic initiatives across Product, Marketing and Business verticals Partner across multiple global and regional functions and businesses Use the power of analytics to identify optimization opportunities across Product, Marketing and Regional Businesses. Support rapid test and learn Use analytics and statistics to improve our ability to detect, understand and address emerging trends across portfolio and identify levers that Product, Marketing and Regional Businesses can move      ","RequirementsExperience  5-10 years of related experience in Analytics in a fast moving and matrixed environment preferable with a payments, internet or ecommerce company Expertise in statistics and analytics, with a focus on utilising data insights to solve business problems. Command of Statistics and Optimization concepts (Educational qualifications and hands-on experience in a statistical role) Experience in SQL and/or SAS, Excel macros and Visual Basic is required; experience with Teradata or other database management system a plus Excellent communication and presentation skills and ability to visualize data is required Strong desire and ability to work in a dynamic, innovative, fast-paced environment  Professional Qualities  Attention to detail and demonstrated analytical skills High-energy and drive Ability to story-tell and translate analysis and insights into actionable recommendations Outstanding problem solving skills, with strong ability to drive towards action and impact High energy and capable of thriving in a fast-paced environment with tight deadlines and frequent context shifting Desire to work with ambiguity and passion for problem solving Not afraid to wear multiple hats - no job being too small or too large ","Manager, Analytics","$5,000to$13,000",Monthly,Professional,https://www.mycareersfuture.sg/job/manager-analytics-paypal-ae8c8947368f1c6ea33ba4fb5bd830aa
