,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
23,DENODO TECHNOLOGIES PTE. LTD.,Unknown,Full Time,Engineering,"Roles & ResponsibilitiesYour Opportunity Denodo is always looking for technical, passionate people to join our Services Engineering team. We want a professional who will travel, consult, develop, train and troubleshoot to enhance our clients’ journey around Data Virtualization. Your mission: to help people realize their full potential through accelerated adoption and productive use of Denodo solutions. In this role you will successfully employ a combination of high technical expertise and client management skills to conduct on-site and off-site consulting, product implementation and solutions development in either short or long-term engagements being critical point of contact for getting things done among Denodo, partners and client teams. Duties & Responsibilities  Obtain and maintain strong knowledge of the Denodo Platform, be able to deliver a superb technical pitch, including overview of our key and advanced features and benefits, services offerings, differentiation, and competitive positioning. Constantly learn new things and maintain an overview of modern technologies. Be able to address a majority of technical questions concerning customization, integration, enterprise architecture and general feature / functionality of our product. Capable of building and/or leading the development of custom deployments based and beyond client’s requirements. Provide timely, prioritized and complete customer-based feedback to Product Management, Sales, Support and/or Development regarding client’s business cases, requirements and issues. Train and engage clients in the product architecture, configuration, and use of the Denodo Platform. Promote knowledge and best practices while managing deliverables and client expectations. Manage client expectations, establish credibility at all levels within the client and build problem-solving partnerships with the client, partners and colleagues. Provide technical consulting, training and support. Develop white papers, presentations, training materials or documentation on related topics ","RequirementsQualifications Required Skills  BS or higher degree in Computer Science. Solid understanding of SQL and good grasp of relational and analytical database management theory and practice. Knowledge in Java software development, especially in the database field. Good knowledge of JDBC, XML and Web Services APIs. Excellent verbal and written communication skills to be able to interact with technical and business counterparts. Active listener. Strong analytical and problem solving abilities. Lots of curiosity. You never stop learning new things. Creativity. We love to be surprised with innovative solutions. Willingness to travel around 50%. Be a team worker with positive attitude.  We Value  Experience working with Java frameworks. Experience working with GIT or other version control systems. Experience working with BigData and/or noSQL environments like Hadoop, mongoDB, ... Experience working with caching approaches and technologies such as JCS. Experience in Windows & Linux (and UNIX) operating systems in server environments. Business software implementation and integration projects (e.g. ETL/Data Warehouse architectures, CEP, BPM). Integration with packaged applications (e.g. relational databases, SAP, Siebel, Oracle Financials, Business Intelligence tools, …). Industry experience in supporting mission critical software components. Experience in attending customer meetings and writing technical documentation. Foreign language skills are a plus.  Additional Information Employment Practices  We are committed to equal employment opportunity. We respect, value and welcome diversity in our workforce. We do not accept resumes from headhunters or suppliers that have not signed a formal fee agreement. Therefore, any resume received from an unapproved supplier will be considered unsolicited, and we will not be obligated to pay a referral fee. ",Data Engineer - SQL  /  Big Data  /  Java,Salary undisclosed,Unknown,Professional,https://www.mycareersfuture.sg/job/data-engineer-sql-big-data-java-denodo-technologies-cfe51cc03bee7d249ecf83fde7a21e8d
24,PALO IT SINGAPORE PTE. LTD.,51B CIRCULAR ROAD 049406,"Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesYour profile & role on the project YOU:  Thrive on challenge. When was the last time you failed? Are curious & always learning. What are you up to right now? Can deal with constant change. When were you last surprised? Have mastered at least one skill of your trade but you’re not defined by it. What can you teach us? Can you wear many hats?  YOU AGAIN: The DevOps Architect will install, maintain, and support an on-premises cloud infrastructure and apply DevOps practices and solutions. The person will also implement cloud-related and DevOps technologies such as AWS/Puppet/Chef/Elk/Azure/Openstack. Other infrastructure related activities such as maintaining the company internal server infrastructure and respond to consultant requests when required will be expected.  Install, maintain, and support on-premises and off-premises cloud stack. Configure, maintain, and support the cloud-related infrastructures. Act as a system administrator on different OSes (e.g. RHEL, Opensolaris, Ubuntu, etc.) and help teams deploy their application and automate their development and releases on the cloud. Ability to develop solutions and self-learn new tools and technologies. Document, and share knowledge on developed DevOps solutions.  STILL YOU:  Unix / Linux / Bash knowledge Very good understanding of cloud computing (e.g. Technologies, Deployment, costing, HA/DR, etc.) Good understanding of DevOps principles (e.g. testing automation, BDD, TDD, Release automation, CI/CD, etc.) 2 years experience with cloud deployment (e.g. Openstack, VMWare, AWS, Azure, Terraform, etc.) 1 year experience with testing automation (e.g. Maven, Selenium, HP QC, LoadRunner) 1 year experience with release automation process (e.g. CA-RA, Jenkins, etc.) 1 year experience with Configuration Management (e.g. Ansible, SaltStack, Puppet/Chef, etc.) 1 year experience with monitoring tools (e.g. ELK, Prometheus, Grafana and Splunk) Experience with developing and implementing processes to handle releases from Development to Operations while respecting internal rules, and offering solutions for rollback) Experience with designing an architecture to implement development-to-production workflows. Knowledge of SRE, Containers, Kubernetes, Openshift is a plus. Good understanding of microservice architecture and DevOps practices that support. Strong RDMS and NoSQL skill in deploying and fine tuning such as MySQL, Oracle, Elasticsearch.  Your role at PALO IT You will be invited to take part in R&D works done within our Practices. You will have the chance to assist or be a speaker at must-attend international IT conferences. You will have the opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT, you will present our offers and take an active role in the development of the company.  Your technical environment # Cloud and DevOps based technologies (AWS/Puppet/Chef/Elk/Azure/Opencloud) # DevOps practices # Linux OS, Shell Scripting, SQL # Agile and scrum environment","Requirements✔     You hold a Bachelor, Master or PhD degree in IT, Information Management and/or Computer Science ✔     You are just graduated or have less than 3 years of working experience ✔     Good knowledge of big data technology landscape and concepts related to distributed storage / computing ✔     Experience with big data frameworks (e.g. Hadoop, Spark) and distributions (Cloudera, Hortonworks, MapR) ✔     Experience with batch & ETL jobs to ingest and process data from multiple data sources ✔     Experience with NoSQL databases (e.g. Cassandra, MongoDB, Neo4J, ElasticSearch) ✔     Experience with querying tools (e.g Hive, Spark SQL, Impala) ✔     Experience or willingness to go in real-time stream processing, using solutions such as Kafka, Flume and/or Spark Streaming ✔     You are passionate about technology and continuous learning comes naturally to you  ",Senior Database Consultant - Big Data Engineer,"$6,000to$12,000",Monthly,Professional,https://www.mycareersfuture.sg/job/senior-database-consultant-big-data-engineer-palo-singapore-c1782f4017dc58c1308f3816b938ef0b
25,AVIVA ASIA PTE LTD,"SUNTEC TOWER FOUR, 6 TEMASEK BOULEVARD 038986",Permanent,Information Technology,"Roles & ResponsibilitiesPURPOSE AND CONTEXT OF THE ROLE Taking leadership in:  Design and develop architecture for data services ecosystem spanning Relational and Big Data technologies Design data models for mission critical and high volume data management, real-time and distributed data process aligning with the business requirements. Work with business units on their analytics initiatives, supply and/or source analytics expertise and resources. Ensure the appropriate technology resourcing and support for the Data Engineering and analytics team.    Lead projects involving high level of coordination among departments and business areas.   OUTCOMES  Produce optimal solutions in the receipt and delivery of data sets to desired destinations Alignment to Data Strategy, Digital Strategy, IT Strategy, Architecture and Transformation roadmap Maintain IT Applications Development Excellence amongst IT Development community through detailed development and training and the conduct of Knowledge transfer for completed tasks Produce Optimal solutions, through detailed Impact Analysis, Technical Solutions, Technical Specifications and provide Leadership in Projects, Change Initiatives and Solution Delivery. Supervise IT teams to produce and complete assigned tasks for Strategic, Mandatory and Tactical Change Request, within budget and within projected Scope of work.   ","RequirementsQUALIFICATIONS  Bachelor degree or above Masters (preferred)  KNOWLEDGE/EXPERIENCE ·A deep understanding of Data Modelling best practices  Good understanding of  tools and use in a commercial environment Preferably of 2-5 years of experience working in Hadoop/ Big Data related field Must possess working experience on Hive, Spark, HBase, Sqoop, Impala, Kafka, Flume, Oozie, MapReduce etc Working experience on ETL tools like Oracle PLSQL, Informatica etc Deep understanding of the Hadoop ecosystem and strong conceptual knowledge in Hadoop architecture components Possess data management, data visualization and statistical analysis experience Self-starter who works with minimal supervision. Ability to work in a team of diverse skill sets Experience working in Agile development process and has good understanding of various phases of Software Development Life Cycle Good interpersonal with excellent communication skills -written and spoken English    SKILLS Required  Data Warehouse Technologies Hadoop Proficiency Proficient in Hive, Spark, HBase, Sqoop, Impala, Kafka, Flume, Oozie, MapReduce etc. Working experience on ETL tools like Oracle PLSQL, Informatica etc data management, data visualization and statistical analysis skills    Desirable  Experience in working in Cloud environment   ","Manager, Data Engineer","$10,000to$12,000",Monthly,Manager,https://www.mycareersfuture.sg/job/manager-data-engineer-aviva-asia-a5f03c8482421ffd8fcfa6757d53a231
26,FINSURGE PTE. LTD.,Unknown,Full Time,Information Technology,"Roles & ResponsibilitiesWe are looking for a Senior Data Engineer who will join the Digital Technology Team as we are at an early developmental stage and planning for considerable growth over the next 12 months. We need an experienced data engineer to design and develop data infrastructure. As we are looking to build the data pipeline from scratch, you will have autonomy and the technical backing from our engineering team in designing,developing and maintaining this infrastructure. Contribute to key data pipeline architecture decisions and lead the implementation of major initiatives Translating business requirements into technical specifications and documentation Developing code standards, ETL architecture standards, and naming conventions Designing, executing and documenting ETL testing plans Optimizing performance of ETL jobs Develop the team’s data capabilities - share knowledge, enforce best practices and encourage data-driven decisions.","RequirementsTechnical background in computer science, data science, machine learning, artificial intelligence, statistics or other quantitative and computational science 5+ years of experience with a proven track record of building scalable and performant data infrastructure, implementing data warehousing and business intelligence projects: MS SQL Server, Oracle, MySQL, PostgreSQL Delivering production ETL jobs using Informatica stack including: Power Center, PowerExchange, Informatica Data Explorer Experience with the following tools is a bonus: Big Data Management, Big Data Streaming, Enterprise Data Integration, Enterprise Data Lake, Enterprise Data Catalog, Customer 360 Experience with insert other Temasek ETL tools e.g. SSIS is a bonus Experience implementing Data Quality (DQ) framework is a bonus: Data profiling DQ validation rules Automatic cleansing 3+ years of experience with Hadoop architecture and components including: Hive Spark Kafka Nifi Sqoop HDFS architecture HBase MapReduce Experience with NoSQL databases is a bonus: MongoDB, Cassandra, etc. Experience building APIs is a bonus Experience with the following languages: SQL Bash HiveQL Scala, SparkSQL, PySpark Python Java",senior data engineer,"$7,000to$8,500",Monthly,Senior Management,https://www.mycareersfuture.sg/job/senior-data-engineer-finsurge-2de8441eb1decb498fb94af1ad4645de
27,LAZADA SOUTH EAST ASIA PTE. LTD.,"AXA TOWER, 8 SHENTON WAY 068811",Permanent,Information Technology,"Roles & ResponsibilitiesTeam Introduction Lazada is the number one online shopping & selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam. Lazada helps more than 80,000 local and international sellers as well as 2,500 brands serve the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. Lazada offers an excellent customer experience through a wide network of logistics partners and its own first- and last-mile delivery arm. Roles & Responsibilities  Implementing working data projects based on given technical specifications Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations. Work closely with partner teams to establish the optimal technical solution to business problems Monitor & manage data pipelines, ensuring accuracy and stability ",Requirements Educational background in Computer Science / Electrical Engineering or similar Understanding of database concepts and distributed processing systems Experience with programming and understanding of basic algorithms Strong command of SQL and database concepts Preferred previous knowledge of Hadoop or NOSQL databases Excellent communication & problem solving skills  ,"Senior Manager, Data Engineer","$7,000to$10,500",Monthly,"Middle Management, Manager",https://www.mycareersfuture.sg/job/senior-manager-data-engineer-lazada-south-east-asia-6ec839622a88378203648025875ad61a
28,ABAKUS (ASIA PACIFIC) PTE. LTD.,Unknown,Permanent,"Banking and Finance, Information Technology","Roles & ResponsibilitiesTo reinvent an industry, you need to build an all-star team. Join Wecash if you want to leverage upon the power of big data and machine learning to develop and promote products that can provide businesses with better credit profiles of customers and underwrite loans between funding sources and consumers. Founded in 2014, we are the first Chinese startup using big data and machine learning to evaluate consumer credit and detect fraud. Our company has raised more than US$200 million in financing over 4 rounds, acquired over 130 million users and have underwritten over Billions of USD loans to transform the lifestyle and credit worthiness of individuals over the past 4 years. We are looking for a stellar technologist to drive our expansion in South Asia. If you can understand complex technology, navigate the fintech industry and thrive under ambiguous objectives, join us as our Senior/Lead Data Engineer for Southeast Asia, and help us grow.","Requirements Experience working on Big Data technologies such as Spark, Redshift etc Good working experience with Kubernetes or containers in cloud such as Docker or AWS Strong experience in resilient architecture (high availability, scalability) Experience in integrating and managing large volumes of Data while taking into account performance issues Skilled in Python, and experienced with packages related to machine learning and data science (e.g. pandas, numpy, matplotlib, scikit-learn) Strong foundation in computer science and software engineering, and ability to deliver and test production level code Bachelor in Computer Science or related technical discipline or equivalent practical experience At least 5 years of experience with highly scalable distributed systems and client-server architectures (clustering, partitioning, sharding, etc) Experience working with Data Scientists and finding solutions for them to work efficiently while manipulating high volume of data and be able to work with them and the teams to bring their algorithms at scale Passion in building tools, empower developers practicing Agile and DevOps approach, with operational experience in a fast pace and demanding environment.  We're building an amazing team and are constantly on the lookout for like-minded and motivated individuals to join our fast-paced and challenging environment, so as to contribute to our mission to improve financial inclusion and change the lives of Southeast consumers.",Data Engineer,"$4,000to$6,500",Monthly,"Executive, Senior Executive",https://www.mycareersfuture.sg/job/data-engineer-abakus-04089871f96f4fc0f3c88cdbe4930430
29,HELIX LEISURE PTE. LTD.,"YELLOW PAGES BUILDING, 1 LORONG 2 TOA PAYOH 319637",Permanent,Information Technology,"Roles & ResponsibilitiesHelix Leisure is a leading global supplier to the Out of Home Entertainment industry – locations outside the home people visit for entertainment and recreation. Across our core brands – Embed (revenue management systems, e-commerce), Booking Boss (Tours, Attractions and Activities), LAI Games (arcade games), The Locker Network (operating electronic lockers) and Matahari Leisure (equipment manufacturing) we service over 2,500 locations around the globe. Helix operates full service offices in Singapore, Perth, Sydney, Dallas, Dubai and Jakarta. The group enables our customers to create rich experiences for their visitors and guests through both technology and service. As we embark on building the next generation platform for our software – a core consumer, supplier and distributor facing application, we are looking for highly motivated professionals who enjoy working in a fast paced, agile development environment. You will be working closely with product owners and UX designers to create and develop best-in-class data service solutions with the ability to use the latest in web development technology. Responsibilities:  Design, develop, test, deploy, maintain and improve software Manage individual project priorities, deadlines and deliverables. ","RequirementsSkills & Qualifications:  BS degree in Computer Science preferred, similar technical field of study or equivalent practical experience will be considered Strong Core Java Development Experience Experience working with three or more from the following: web application development, Unix/Linux environments, distributed and parallel systems, machine learning, information retrieval, natural language processing, networking, developing large software systems, and/or security software development Working proficiency and communication skills in verbal and written English Strong TSQL knowledge, able to optimise queries and understand unoptimised query plans Real Time, Multithreaded experience Experience with ORM tools such as hibernate Experience building high-volume file processing systems Experience with payments/transactions Experience in an Agile development environment. DBA experience Effective teamwork and good communication skills with the ability to mentor peers and provide peer code-reviews Ability to work effectively with software engineers to enhance test plans and automated testing framework ","Software Engineer, Data Services","$5,000to$10,000",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/software-engineer-data-services-helix-leisure-877f6be3b659dddce49f867141e49e8c
30,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg We are looking for highly-motivated and skilled data engineer to work on a new initiative on developing advanced automatic data pre-processing techniques for facilitating key data analytics applications in various industry domains, including advanced manufacturing and engineering, financial services, healthcare, and urban development. Successful candidate will work with a team of data scientists and data engineers to develop novel methodology for automatic data integrity check, data imputation, and segmentation for structured data and time-series data commonly generated by industry companies. Successful candidate will have the opportunity to tap into a large pool of industrial data from different disciplines and to interact with the companies to understand their real data needs. Successful candidate will also engage in project scoping with industry companies to develop solution to address the data analytics needs.  ","Requirements Minimum Bachelor degree in the field of computer science, computer engineering, mathematics and statistics, electrical engineering, or other data science intensive program. With expertise in at least one of the following areas: data mining and management, machine learning, statistical learning, time-series analytics Possess minimum 1 year of relevant work experience Ability to work independently to translate research ideas into programs with efficient coding Basic knowledge on data analytics, machine learning, data mining Proficient in Python, R, C++ or Java Prior industry experience with engineering, financial services, healthcare, or urban development is a plus Able to deliver under tight schedule Good team player with both research and engineering ethics Good interpersonal and communication skills  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Research Engineer (Data Analytics)  /  I2R (A*STAR),"$2,500to$5,000",Monthly,Professional,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-0a23bad0c7261de1a5faa7d8e5196ad9
31,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg We are looking for highly-motivated and skilled data engineer to work on a new initiative on developing advanced automatic data pre-processing techniques for facilitating key data analytics applications in various industry domains, including advanced manufacturing and engineering, financial services, healthcare, and urban development. Successful candidate will work with a team of data scientists and data engineers to develop novel methodology for automatic data integrity check, data imputation, and segmentation for structured data and time-series data commonly generated by industry companies. Successful candidate will have the opportunity to tap into a large pool of industrial data from different disciplines and to interact with the companies to understand their real data needs. Successful candidate will also engage in project scoping with industry companies to develop solution to address the data analytics needs.  ","Requirements Minimum Bachelor degree in the field of computer science, computer engineering, mathematics and statistics, electrical engineering, or other data science intensive program. With expertise in at least one of the following areas: data mining and management, machine learning, statistical learning, time-series analytics Possess minimum 1 year of relevant work experience Ability to work independently to translate research ideas into programs with efficient coding Basic knowledge on data analytics, machine learning, data mining Proficient in Python, R, C++ or Java Prior industry experience with engineering, financial services, healthcare, or urban development is a plus Able to deliver under tight schedule Good team player with both research and engineering ethics Good interpersonal and communication skills  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Research Engineer (Data Analytics)  /  I2R (A*STAR),"$2,500to$5,000",Monthly,Professional,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-890ee3257c7013bc35dfd3c0affdd907
32,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg We are looking for highly-motivated and skilled data engineer to work on a new initiative on developing advanced automatic data pre-processing techniques for facilitating key data analytics applications in various industry domains, including advanced manufacturing and engineering, financial services, healthcare, and urban development. Successful candidate will work with a team of data scientists and data engineers to develop novel methodology for automatic data integrity check, data imputation, and segmentation for structured data and time-series data commonly generated by industry companies. Successful candidate will have the opportunity to tap into a large pool of industrial data from different disciplines and to interact with the companies to understand their real data needs. Successful candidate will also engage in project scoping with industry companies to develop solution to address the data analytics needs.  ","Requirements Minimum Bachelor degree in the field of computer science, computer engineering, mathematics and statistics, electrical engineering, or other data science intensive program. With expertise in at least one of the following areas: data mining and management, machine learning, statistical learning, time-series analytics Possess minimum 1 year of relevant work experience Ability to work independently to translate research ideas into programs with efficient coding Basic knowledge on data analytics, machine learning, data mining Proficient in Python, R, C++ or Java Prior industry experience with engineering, financial services, healthcare, or urban development is a plus Able to deliver under tight schedule Good team player with both research and engineering ethics Good interpersonal and communication skills  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Research Engineer (Data Analytics)  /  I2R (A*STAR),"$2,500to$5,000",Monthly,Professional,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-7498a25a005b0c536731e67949a82865
33,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg We are looking for highly-motivated and skilled data engineer to work on a new initiative on developing advanced automatic data pre-processing techniques for facilitating key data analytics applications in various industry domains, including advanced manufacturing and engineering, financial services, healthcare, and urban development. Successful candidate will work with a team of data scientists and data engineers to develop novel methodology for automatic data integrity check, data imputation, and segmentation for structured data and time-series data commonly generated by industry companies. Successful candidate will have the opportunity to tap into a large pool of industrial data from different disciplines and to interact with the companies to understand their real data needs. Successful candidate will also engage in project scoping with industry companies to develop solution to address the data analytics needs.  ","Requirements Minimum Bachelor degree in the field of computer science, computer engineering, mathematics and statistics, electrical engineering, or other data science intensive program. With expertise in at least one of the following areas: data mining and management, machine learning, statistical learning, time-series analytics Possess minimum 1 year of relevant work experience Ability to work independently to translate research ideas into programs with efficient coding Basic knowledge on data analytics, machine learning, data mining Proficient in Python, R, C++ or Java Prior industry experience with engineering, financial services, healthcare, or urban development is a plus Able to deliver under tight schedule Good team player with both research and engineering ethics Good interpersonal and communication skills  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Research Engineer (Data Analytics)  /  I2R (A*STAR),"$2,500to$5,000",Monthly,Professional,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-8baf748caed9144a3fb5a41ad6b522e2
34,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg The project focuses on data management systems, data engineering solutions and deep learning systems for radiology applications. Candidate should have demonstrated interests or experience in: 1. Experience in the execution of translational projects focused on development, testing and deployment  2. Big data analytics and data engineering 3. Experience with biomedical datasets, in particular medical images 4. Business analysis skills and/or past work with/in clinical partner institutions  The position entails working in a multi-disciplinary business analytics translation group alongside machine learning and deep learning teams that are closely collaborating with clinical and industry partners on impactful projects that will translate research to deployed technology.","Requirements Minimum bachelor degree in computer science, computer engineering, mathematics and statistics, data science intensive programs, with expertise in one or more of the following areas: data mining and management, machine learning, time-series data analytics, etc. Minimum 2 years post completion of last degree Experience in clinical research environments is a plus Excellent knowledge of a programming language such as Node.js., java or C++  Proficient in Python Good knowledge on data analytics/ machine learning/ data mining and experience in solving real-world data science problems Able to deliver under tight schedules Good team player with both research and engineering ethics Good interpersonal and communication skills Prior experience with NLP is a big plus Prior experience with medical image processing, clinical informatics systems and software platforms is a big plus  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Senior Research Engineer (Data Analytics)  /  I2R (A*STAR),"$3,400to$6,800",Monthly,Professional,https://www.mycareersfuture.sg/job/senior-research-engineer-i2r-astar-research-entities-b4659907b132bbf61179fb31803ecf39
35,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R)  The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualisation solutions. For more information about I²R, please visit www.i2r.a-star.edu.sg We are looking for a capable and responsible engineer to work on and make contributions to a major big data R&D project on fraud risk prediction. The work scope involves design and implementation of big data management, analytics and web applications. Successful candidate will work with other research team members to do part of system implementation, data pre-processing, analysis and visualization. Successful candidate will also have opportunities to be involved in other industry projects and/or research projects.  ","Requirements Minimum Bachelor Degree in computer science or other related fields  Minimum 2 years experience in data analytics related projects   Well-versed in programming (Python, R, Java, J2EE, or C/C++), database (MySQL, NoSQL,MongoDB)   Experience in system development lifecycle   Familiarity with big data analytics toolkits/frameworks such as Spark/Hadoop/Cassandra/Mahout   Good team player, able to multitask and work independently   Good interpersonal and communication skills   The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Research Engineer (Data Analytics)  /  I2R (A*STAR),"$2,500to$5,000",Monthly,Professional,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-5084cd98811850f9c05c81be702834ea
36,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R)  The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualisation solutions. For more information about I²R, please visit www.i2r.a-star.edu.sg The project focuses on development of machine learning, deep learning and artificial intelligence algorithms for applicants in precision medicine. Candidates should have demonstrated interests or experience in one or more of the following:  Analysis of large scale heterogeneous biomedical datastreams (genomics, EMR, imaging, lifestyle) Projects involving biomarker identification, knowledge discovery, predictive analytics for patient outcomes, and/or clinical application. R&D for advanced algorithms.  Core responsibilities include preprocessing of raw disparate biomedical datasets, development of automated knowledge extraction and feature engineering pipelines, and design of pilot studies/demos. The position entails working in a multi-disciplinary machine learning and deep learning team in close collaboration with bioinformatics experts, biologists, clinicians, as well as other leading academic and industry partners on impactful projects that have the potential to transform patient-care and deliver improved health outcomes.  ","Requirements Minimum Bachelor Degree with knowledge or exposure to Computer Science, Bioinformatics, Computational Biology, Statistics, or other Data Science intensive fields Candidates should have particular experience in one or more of the following areas:      Large-scale data handling and/or databases Experience with biomedical data analysis Genomics/ Computational and Systems Biology Medical Imaging Biomedical informatics/ Healthcare Data Analytics Knowledge extraction and feature engineering Natural Language Processing/Text Mining Exposure to machine learning and deep learning methods is highly encouraged   Experience in corporate or application oriented environments is a plus. Ability to work independently and as part of a multidisciplinary team  Quick learner, willing to acquire the necessary domain knowledge  Good communication skills for proposals, reports, and publications Proficiency in spoken and written English. Experience with biomedical and healthcare datasets (EMR, medical imaging, genomics) is a plus. Strong programming abilities (Eg: Python, R, MATLAB, C/C++, Java, Perl, Bash) Familiarity with data preprocessing, data science and data visualization tools (Eg: SAS, Tableau, Knime, WEKA, Jupyter notebooks, deep learning, machine learning and visualization libraries)  Bioinformatics applicants looking to switch into fields related to analytics and intelligent systems with significant domain expertise and strong programming skills will also be considered.    The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Research Engineer (Data Analytics)  /  I2R (A*STAR),"$2,500to$5,000",Monthly,Professional,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-f0e72022c7d6b0386e377ce08bfba62d
