,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
22,CONNECTEDLIFE PTE. LTD.,"MAPLETREE BUSINESS CITY, 20 PASIR PANJANG ROAD 117439",Full Time,"Consulting , Design","Roles & ResponsibilitiesThe designer for CONNECTEDLIFE will be responsible for designing the end-to-end experience of a product. It is the designer’s responsibility to bridge the gap between design and data science. The designer is expected to foster innovation, creativity, and inspiration. The role of the designer is to be the design advocate of the organization and therefore strengthen and foster a design culture within the company. The designer solves communication problems including identifying the problem, researching, analysis, solution generating, prototyping, user testing and outcome evaluation.  ","RequirementsThe expected responsibilities include:  Assist the team  with conceptualization, ideation, user flows, thought & design process and execution across a wide range of projects and platforms including all aspects of digital user interface design, user, customer and brand experience including, conceptualizing marketing material, designing for​​ print, responsive web, video, and other digital platform Produce low, mid and ​high-level comps, wireframes and prototypes for conceptualization and presentation purposes​ based on the project.​ Must be passionate about crafting great user experiences with meticulous attention to detail. Dive deep in understanding product development and usability testing. Be responsible and accountable for Connectlife design projects. Preserve brand consistency throughout your work​ ​and ensuring design standards and best practices are maintained across the company. This includes maintaining branding guidelines, file organization, file documentation, workshop visuals, website​ and platform upkeep​, responsive design,  ​EDM templates​, and other creative marketing and digital material​ Provide design documentation for all projects. (ie. UI kits, web style guides, developer assets preparation and documentation, etc.)  Participate in project planning, and coordinate end delivery quality assurance practices by​ creating and developing a visual and effective response to user problems, including understanding the product’s business model, development stages,  information architecture, and standard design principles on hierarchy, typography, aesthetics, ​user-centric design,  ​composition and imagery. Communicate successfully to function productively in interdisciplinary teams and meetings. This may sometimes involve working on other projects that are non Connectedlife related with internal ​and external clients, stakeholders,  project directors, developers, data analysts,​​ ​designers, software engineers as well as all the other teams from the subsidiaries of Newton Circus (whenever applicable). Support the team with production, troubleshooting, and QA for smaller and larger scale projects. Offer new ideas, ​competitive research​, and analysis on user metrics and usability testing clearly and effectively to  ​the team. Design and ​manage print related tasks whenever necessary​ (ie. producing company related stationery​, pull-up banners, flyers, etc.)​ Flexibly ​​juggle work under an in-house setting and agency-type of environment. This means dealing with incoming client work (i.e. projects come in many different forms depending on the design brief, client brief, and/or data challenge), as well as working on the in-house products being built by the team Connect and collaborate with the design, tech and data science community in Singapore to support the company's data innovation activities as well as to​ contribute and help out with events done by the company. Help out with workshops, data challenges, hackathons, and data innovation events.  Participation may sometimes be required. During probation, report weekly to the senior designer of Newton Circus regarding existing Connectedlife projects and any workload. Engage in bi-weekly/tri-weekly one-on-ones (depending on deadline timeframes and schedules) for constructive design critique, design task management, project planning, and mentoring during the probationary period. Design assessment to take place at the end of probation. Have great working knowledge of the Adobe ​Creative Suite: Indesign, Photoshop, Illustrator (HTML, CSS, Sketch, Invision and other prototyping tools and knowledge will be beneficial) ",Senior Designer,"$4,000to$4,600",Monthly,Manager,https://www.mycareersfuture.sg/job/senior-designer-connectedlife-a7d3d9838b903f1e1583b26b533fb17a
23,Company Undisclosed,Unknown,Full Time,Professional Services,"Roles & ResponsibilitiesMinimum of 4-5 years’ experience with the standard data science stack -- Python, Numpy, Pandas, Scikit-Learn, scipy, matplotlib, NLTK, etc.). * Familiarity with (some of) Keras, Tensorflow, Theano, R, C/C++, Java, Hadoop, or Spark a plus.  ","Requirements Experience in relevant area of scientific disciplines (e.g., machine learning, numerical methods, signal processing, statistics, mathematics, and optimization) a plus * Excellent oral and written communication skills essential * Ability to function in Linux operating system and development environment. * Master’s or equivalent degree in Science, Applied Math, Computer Science, or Engineering. Proven ability to apply analysis techniques (machine learning, applied math, statistics) in developing predictive and descriptive software models.",Senior Data Scientist,Salary undisclosed,Unknown,Professional,https://www.mycareersfuture.sg/job/senior-data-scientist-683acf672fba65eb618df541bb0b982a
24,Company Undisclosed,Unknown,Permanent,Information Technology,"Roles & Responsibilitiesyou'll be in charge of building our mobile app, You'll work closely with fellow engineers (back-end, front-end, data science) along with our product manager, and designer to create and launch.","Requirements You have deep technical knowledge in both iOS and Android app development. You have experience shipping one or more mobile apps, ideally currently in an app store. You are someone who knows the tricks for UI animations, network communication and memory/battery efficiency. You are someone who loves exploring new technologies. You are someone who can rally the team into a promising direction, instead of just waiting for instructions. ",MOBILE APPLICATION DEVELOPER,"$4,000to$6,000",Monthly,Executive,https://www.mycareersfuture.sg/job/mobile-application-developer-594f65bbb94bbd4938284571c60ed429
25,ISMART SYNERGY PTE. LTD.,137 TELOK AYER STREET 068602,"Permanent, Contract, Full Time",Information Technology,"Roles & ResponsibilitiesTo succeed in this role the candidate must possess the ability to deal with complex data integration issues, evaluate different algorithmic approaches and analyse Data to solve problems. Will provide Technical Leadership and report to the C-Suite. Key Responsibilities:   PreSales : Build Relationships with Stakeholders and turn from a Concepts/Ideas into compelling proposals that engage stakeholders and clients. Partner closely with the Business Development and Sales teams, to enable large-scale customer use cases and drive the adoption of our Solutions. Analyse and build prototypes for POC stage using data science techniques Work with our partners to deliver Data and Tools needed for POCs Identify, clean and wrangle data. Integrate internal and external data sources using APIs  Develop test Algorithms with tools and languages like R, Python, etc.      ","RequirementsKey Requirements:   Experience producing and rapidly delivering Prototypes and Minimum Viable Products (MVPs) Building APIs or webbased prototypes Big Data analytics or Visualisation experience such as: Spark Hadoop ecosystem - NoSQL DB  Experience in manipulating data sets and building statistical and machine learning models Able to create and use advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modelling, clustering, decision trees, neural networks Strong problemsolving skills and adept at using large data sets to find opportunities for optimization and using models to test the effectiveness of different courses of action. A strong market research practitioner with substantial experience in analyzing data to provide recommendations and insight. Experience in one or more of the following an advantage:                  1. NLP/Data mining                               2. Information extraction                 3. Machine learning Data Visualization  5+ years design/implementation experience of Machine Learning/AI/Deep Learning solutions Technical degree with statistical fundamentals (Masters/PhD preferred) ",Hiring Senior Data Scientist. Direct Applicants only,Salary undisclosed,Unknown,"Senior Management, Professional",https://www.mycareersfuture.sg/job/hiring-senior-data-scientist-direct-applicants-ismart-synergy-c9380a4157c3ab879445cf88a39fc549
26,DAVID & GOLIATH PTE. LTD.,"CHEVRON HOUSE, 30 RAFFLES PLACE 048622","Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesAre you an exceptional Developer with established competencies around SQL and Stored Procedures (MSSQL or Oracle)?   This is an opportunity that is embedded in an integrated team that provides investment services with 30% exposure to Data Science External Managers. You will be exposed to structured and unstructured data and work with External Managers who use data science techniques including predictive modelling and machine learning to identify areas to enhance business capabilities. This will, in essence, help the firm manage and interface with external fund managers who bring extended investment expertise and intelligence to the table.   You will participate in high-value complex projects based on Agile principles and work with an expanded toolset beyond the traditional programming languages, including Python, Tableau, Informatica, Jenkins and messaging technologies, while keeping an eye out for emerging technology trends and developments.   08 x Developer (Oracle PLSQL, SQL, Agile, Data Science):     Development of PL-SQL Data extraction, Data aggregation and Reporting  Analysis, Design, development and SIT Write technical specification require for the system Unit testing in development environment. Support user’s in UAT and fixing UAT issues. Prepare high level System Design Specifications Creating job schedules in Control-M. Ensure version control and change management procedures are followed Prepare Master Test plan and System test plan. Use Informatica Power Center for extraction, transformation and load (ETL) of data in the data warehouse. Use extensively Transformations like Router, Aggregator, Joiner, Expression and Lookup, Update strategy and Sequence generator and Stored Procedure ","RequirementsIn return for this excellent career opportunity, we ask that you have the following:  Bachelor degree or equivalent in Computer Science, Data Science or Engineering degree Relevant working experience in SQL and Stored Procedures (MSSQL or Oracle). Familiar with using data query tools such as Toad for Oracle and SQL Server Programming experience in object-oriented languages. Experience in data science modelling or data pipelining projects an advantage (for External Managers domain).    *Disclaimer: Candidates who are shortlisted will go through Phone & Video Interviews, Technical Tests and Face to Face interviews.   If this speaks to you and you are ready for a new challenge, please send your Resume in MS word format to bennie.yeo@davidgoliath.net Even if you are not interested, you can still park your CV with us for other Banking IT positions or forward this Advertisement to your counterparts with the relevant Banking IT experiences I am looking for.   We Seek to:  Understand your personal circumstances, needs and ideals Present your credentials to our clients only with your permission Strategize and consult with you    Your application will be kept with the strictest of confidence.   EA License Number: 18S9167 Registration ID: R1114115","08 x Developer (Oracle PLSQL, SQL, Agile, Data Science) - perm in Banking","$4,500to$9,000",Monthly,Professional,https://www.mycareersfuture.sg/job/08-x-developer-perm-banking-david-goliath-2b2e7cf0046e9d929736c432fec41f5b
27,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg We are looking for a Scientist who is highly motivated with a passion for machine learning, statistical modeling, and data visualization technologies to join our research team. Successful candidate is expected to contribute positively to the growth of the data science field, work effectively in a team environment, and maintain high productivity and work quality. In this role, successful candidate will interact with a team of experts in machine learning, deep learning, database management and distributed system teams, and work on all aspects of the design, development, and delivery of machine learning solutions. This may include, but is not limited to, the following:  Developing, enhancing, automating and managing analytics model Creating visualizations to unveils insight faster and effectively Develop practical data-driven solutions Perform data cleanup, normalization and transformation and examine data from multiple diverse data sources Process optimization design based on historical data Ensure the integrity and security of institutional data ","Requirements PhD in Computer Science, Mathematics and/or statistics degree, electrical engineering, physics, civil engineering, chemical, biochemical engineering, with experience in data analytics Possess minimum 1 year of relevant experience Expertise in problem formulation and solving Experience working in a field related to statistics or data mining Experience performing data manipulation and pattern analysis Experience in applying machine learning algorithms Proficient in multiple programming languages with particular emphasis on Python, R, Matlab, Java and SQL Experience in working in a cross-functional team environment with multifunctional stakeholders Excellent written and verbal communication skills  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Scientist (Data Analytics /  Deep Learning)  /  I2R (A*STAR),"$4,500to$9,000",Monthly,Professional,https://www.mycareersfuture.sg/job/scientist-i2r-astar-research-entities-b7925e78a64c7bf1c003a143c6327556
28,PRUDENTIAL ASSURANCE COMPANY SINGAPORE (PTE) LIMITED,"PRUDENTIAL TOWER, 30 CECIL STREET 049712",Contract,"Engineering, Information Technology","Roles & ResponsibilitiesJob Profile Summary: Visualisation Engineer will be part of Prudential Analytics CoE, responsible for all data engineering, data modelling as well as data visualizations on Business Intelligence & Data Lake platforms Job Description:  Write stored procedures, triggers, analytic functions, and data extraction using advance SQL, Scala API, PySpark, Apache Oozie and/or Sqoop Create insurance data models and data warehouse schema’s including implementation of physical models  Hands-on data engineering capabilities with Big Data technologies including scripting in PySpark and Oozie. Collaborate with business users and analyze business user requirements to subsequently translate this into technical specifications. Create various BI dashboards, visualizations, and reports using BI reporting tools (SAP Business Objects or QLIK Technologies) Build data models to satisfy business analytics and automation of data quality checks through Big Data platforms including scripting PySpark / Scala shell scripts or Apache Hive/Impala Create/Amend/Support Business Intelligence Reports, Dashboards, Analytics and query capabilities delivered through Business Intelligence tools   Create functional & technical documentation related to Data Modelling and Data Engineering solutions. Building of state-of-the-art data science models preferably with experience in insurance models including pricing/reserving/customer analytics Applies principles, concepts and techniques of skills in developing best practice solutions and strategies for Big Data Ensures that the data architecture is well planned and in agreement with data governance standards ","RequirementsWho we are looking for: Competencies & Personal Traits  Specialization in architecting enterprise solutions within the Insurance domain Big Data Certifications in either HortonWorks or Cloudera preferred  Education  Master’s Degree in Engineering/ Information Systems/Computer Engineering/Computer Science preferred  Additional Certifications  SAS, Apache Spark (Scala API, PySpark), Apache Oozie, Sqoop, Scripting in Python, Scala, SQL, Impala, HiveQL, C/Cython, Bash ",Visualisation Engineer,"$3,500to$5,000",Monthly,Executive,https://www.mycareersfuture.sg/job/visualisation-engineer-prudential-assurance-company-singapore-4f1d6f9b17f3fd4d7b9f0675f48574b2
29,SKYSCANNER PRIVATE LIMITED,"ROBINSON POINT, 39 ROBINSON ROAD 068911",Full Time,"Information Technology, Marketing / Public Relations ","Roles & ResponsibilitiesWe’re looking for an experienced, innovative, and highly motivated digital media practitioner (or Growth Manager, Paid Media as it's know as internally), to be based in our Singapore office, helping to drive business growth through paid digital media marketing at Skyscanner. You will be responsible for all aspects of paid digital media marketing for customer acquisition, activation and retention. Working as part of a global team, you will ensure marketing excellence for our markets within the APAC region. Your primary focus will be on connecting travellers to Skyscanner’s awesome travel search App and Website through paid digital advertising – including display, retargeting, social media advertising, and paid search. You will do this working seamlessly with the teams managing other growth marketing activities in the APAC region. Are you a digital media enthusiast with a passion for innovation? Responsible and comfortable with accountability? Thrive in a fast-paced environment? A confident communicator and relationship builder? Then this could be the role for you. Skyscanner operates in a Tribes and Squads model and we have created an operating culture where there is a high level of trust, autonomy and transparency. Our growth managers work in autonomous teams (squads), they create their own backlog and don’t have dependencies in order to deliver to their users. We are continually evolving an environment whereby engineering, growth, data science, and product live together and practices such as peer review and experimentation are the norm. What you can expect as a Paid Growth Manager   Collaborating across our APAC team to generate market-specific digital media strategies Managing and optimising digital media campaigns to a high-degree of excellence Responsibility for delivering business results against budget Identifying innovative opportunities within the digital media landscape Constant testing to drive insights and maximise performance Building strong working relationship with external media partners to leverage emerging opportunities and best practice   ","RequirementsWhat we are looking for  Someone who can clearly articulate the vision for success through digital media Agency or client-side experience managing paid campaigns across a number of markets, languages, and digital channel Experience executing large budgets to business growth targets A solid understanding of the evolving biddable media landscape including buying platforms, technologies, and emerging trends Someone at the forefront of mobile marketing with experience in app acquisition through digital media channels An understanding of how paid and unpaid digital channels interact in a multi-touch travel customer journey Expertise in analysing complex data sets to derive actionable insights Experience with Ad Tech tools for campaign management and optimisation, such as Kenshoo, AppsFlyer, Google Analytics, Smartly, AdWords, and others Strong project management skills to ensure projects are delivered on time and to a high quality ","Growth Manager, Paid Media","$7,000to$12,000",Monthly,Middle Management,https://www.mycareersfuture.sg/job/growth-manager-paid-media-skyscanner-b09e097cdc1bab43ca6abbd8b44537e8
30,INSEAD,1 AYER RAJAH AVENUE 138676,Permanent,Information Technology,"Roles & ResponsibilitiesAs the Business School for the World, INSEAD brings together people, cultures and ideas from around the world to change lives and transform organisations. The unique global perspective and multicultural diversity of INSEAD are reflected in all aspects of its research and teaching. INSEAD are currently looking for an experienced Data Scientist to lead our newly formed Advanced Analytics Support (AAS) team.  The Advanced Analytics Support team creates and operates processes, so that faculty, PhD students, and staff can quickly get information on what data sources and computing resources are available, and how they can gain access to them. The team provides training and support to the requestors in their advanced analytics efforts through methodological consulting, data or software licensing, or code review. Responsibilities:  To support the advanced analytics activity of INSEAD faculty and senior staff. Through a very good understanding of the research process and research context, the Manager of the Advanced Analytics unit is responsible to provide hands on consulting to advanced analytics research questions and advise on the most effective tool or approach to be deployed.    The Manager establishes and enforces standards with the executive sponsor(s), delivers trainings on advanced analytics, and acts as the “librarian” of the advanced analytics services the unit may provide. Serves as a link with similar functions at peer institutions.    Responsible to collaborate with multiple faculty and/or PhD students at a given time, working on concurrent projects.   Provides leadership for analytic efforts, including complex studies, simulations, testing, etc. to solve unique problems or questions identified by executive management and various business unit partners.   Engages with stakeholders and key decision makers to establish priorities in a capacity constrained environment. Communicates these priorities.   Working together with relevant technical experts and external partners, establishes and maintains a service portfolio across hardware, middleware, software and data elements.    Covers a broad range of fields from technology, algorithms or IP licensing, depending on the needs of our advanced analytics users.   Actively participate in the integration of analytics and economics within the scope of this role to deepen school engagement.       ","RequirementsThe successful candidate will:  Understand research process, the research context & Links across analytics projects in the school  Have hands on experience with advanced analytics to understand and advise on the most effective tool/approach to be deployed Establish and enforce standards with the executive sponsor(s)  Deliver training on advanced analytics  Acts as a “librarian” of the services, maintain them in their lifecycle Have a deep understanding of computing technology including AI & Machine Learning concepts  Bachelors degree ideally in Information Technology or Scientific studies.   A minimum 6 years experience in a similar role, preferably in an education environment ",Manager - Advanced Analytics Support (data science),"$9,000to$10,000",Monthly,Manager,https://www.mycareersfuture.sg/job/manager-advanced-analytics-support-insead-2c108d512a6f4bb9aa6184c715396455
31,LEADIQ SINGAPORE PTE. LTD.,"SPORE BUSINESS FEDERATION CTR, 160 ROBINSON ROAD 068914",Permanent,"Information Technology, Sciences / Laboratory / R&D","Roles & ResponsibilitiesAre you the type of engineer who punches juke boxes to make the music start? Do you consider riding your motorcycle off into the a sunset a personal hobby? Is architecting a system from the ground up no big deal to you? We're looking for full-time software engineer to make this happen. The Product We are on a mission to revolutionize Sales industry using data science. Our product helps our customers to collect and enrich their target prospects. Our internal data processing combines human intelligence and data science to enable our customers to find perfect contact information and save to their existing platforms like Salesforce, etc. The Challenge  We are at an exciting stage in our growth. We are getting traction with big customers, scaling out, and solving increasingly complex engineering problems. Our systems are mostly written in Scala. We have used Kafka as backbone to communicate between our API server and micro-services. Smart architecture design is crucial in order to guarantee our micro-services based systems run smoothly and reliably.  We have very complex integrations with 3rd parties systems like Salesforce, Gmail and etc. These integrations are core to what we're offering to our customers. This position will involve the development and deployment of machine learning technology in areas such as email signature extraction, account recommendation, company domain searching, natural language processing etc.  This position will involve collecting training and test data set using DB scripts or Spark scripts. This position will involve writing APIs for clients to utilize your trained models.  The Stack Scala, Python, Keras, Kafka, Spark, MongoDB, ElasticSearch, Hyperledger, Docker The Team We want team members with attributes like: - Focus on delivering value to the customer  - Strong belief in collaboration  - Passion that drives you to execute and innovate  - Ability to self-manage and take ownership of a feature  - Ability to juggle many projects and responsibilities - Extremely entrepreneurial and self-driven - Not afraid of a steep learning curve  - Passionate about building a big business that transforms the sales industry - Exceptional at writing scalable, production-ready code - Thrive in a fast-paced environment - Avoid over-engineering  - Simple designs and fast execution  - Discipline in following process and documenting your work These personality traits define the culture we are building and are more important to us than a particular set of technical skills. The Responsibilities If you join LeadIQ, you will learn a lot: In terms of technical ability there are many cool tools, technologies, patterns and other great developers that will sharpen your skills. Personally you be given the chance to step up, lead and make your mark in a growing startup as we tackle the challenges in our next phase of growth. On the technical front, we need you skilled in:  Analyze source data and data flows, working with structured and unstructured data Manipulate high-volume, high-dimensionality data from varying sources to highlight patterns, anomalies, relationships and trends Apply AI/Machine Learning technology to solve real-world problems Communicate and present models to customers and product team Coordinating with fellow engineering team to make product features that our customers will love to use At least one functional language. We're using Scala (or experience in e.g. Haskell or Clojure). You'll write Scala code to create APIs to access ML models. Python language. Our ML models are built with open source libraries that mostly use Python. Concurrency (futures, actors, basic understanding of threads).  Basic Qualifications  Master’s degree in Computer Science, Computer Engineering, Statistics, Economics, Mathematics or Physics or related field 2+ years of experience with Machine Learning techniques and tools to include one or more of the following: classification, clustering, regression or neural networks  Preferred Qualifications  1+ years of experience with Spark, Kafka, or Elastic Search 2+ years of experience of functional programming with Scala, Haskell or Clojure Demonstrated ability in the application of Machine Learning/AI in real-world industrial settings with large scale data Experience with Agile software development Strong oral, written and interpersonal communication skills and an ability to work in a team environment Comfortable working in an environment where problems are not always well-defined   So if you feel like you're a good fit for us, drop us a line! We love meeting developers who are excited by our product!","RequirementsIf you join LeadIQ, you will learn a lot: In terms of technical ability there are many cool tools, technologies, patterns and other great developers that will sharpen your skills. Personally you be given the chance to step up, lead and make your mark in a growing startup as we tackle the challenges in our next phase of growth. On the technical front, we need you skilled in:  Analyze source data and data flows, working with structured and unstructured data Manipulate high-volume, high-dimensionality data from varying sources to highlight patterns, anomalies, relationships and trends Apply AI/Machine Learning technology to solve real-world problems Communicate and present models to customers and product team Coordinating with fellow engineering team to make product features that our customers will love to use At least one functional language. We're using Scala (or experience in e.g. Haskell or Clojure). You'll write Scala code to create APIs to access ML models. Python language. Our ML models are built with open source libraries that mostly use Python. Concurrency (futures, actors, basic understanding of threads). ",Software Engineer in Machine Learning,"$5,000to$7,500",Monthly,Professional,https://www.mycareersfuture.sg/job/software-engineer-machine-learning-leadiq-singapore-b69aa7d21a9fb816b9f56da6f28a62f9
32,LEADIQ SINGAPORE PTE. LTD.,"SPORE BUSINESS FEDERATION CTR, 160 ROBINSON ROAD 068914",Permanent,Information Technology,"Roles & ResponsibilitiesAre you the type of engineer who punches juke boxes to make the music start? Do you consider riding your motorcycle off into the a sunset a personal hobby? Is architecting a system from the ground up no big deal to you? We're looking for full-time Software QA engineer in Automation to make this happen. The Product We are on a mission to revolutionize Sales industry using data science. Our product helps our customers to collect and enrich their target prospects. Our internal data processing combines human intelligence and data science to enable our customers to find perfect contact information and save to their existing platforms like Salesforce, etc. The Challenge  We are at an exciting stage in our growth. We are getting traction with big customers, scaling out, and solving increasingly complex engineering problems. Our systems are mostly written in Scala. We have used Kafka as backbone to communicate between our API server and micro-services. Smart architecture design is crucial in order to guarantee our micro-services based systems run smoothly and reliably. We have very complex integrations with 3rd parties systems like Salesforce, Gmail and etc. These integrations are core to what we're offering to our customers. This position will involve the development and deployment of automation testing technology in areas such as bash/python scripts, continuous integration, Selenium/Cucumber/FitNesse etc. This position will utilize manual and automated testing to ensure stability of each release, participate in the continuous improvement of the products and identify bug trends and drive resolution process. This position will work closely with PM, R&D and Customer Success teams to document discovered bugs, define use cases, and perform risk analysis for releases.  The Stack Scala, MongoDB, ElasticSearch, Docker, Ansible, Amazon Linux The Team We want team members with attributes like: - Focus on delivering value to the customer - Strong belief in collaboration - Passion that drives you to execute and innovate - Ability to self-manage and take ownership of a feature - Ability to juggle many projects and responsibilities - Extremely entrepreneurial and self-driven - Not afraid of a steep learning curve - Passionate about building a big business that transforms the sales industry - Exceptional at writing scalable, production-ready code - Thrive in a fast-paced environment - Avoid over-engineering - Simple designs and fast execution - Discipline in following process and documenting your work These personality traits define the culture we are building and are more important to us than a particular set of technical skills. The Responsibilities If you join LeadIQ, you will learn a lot: In terms of technical ability there are many cool tools, technologies, patterns and other great developers that will sharpen your skills. Personally you be given the chance to step up, lead and make your mark in a growing startup as we tackle the challenges in our next phase of growth. On the technical front, we need you skilled in:  Responsible for testing and delivering high quality Product and associated APIs. Ownership of end to end testing of the web application until deployed to production. Come up with test strategy and scoping of new features, regression and automation. Develop automation framework and scripts to ensure the automation coverage is always > 80% Individually setup and own test environments, develop test cases/scenarios/usage cases, and executing these cases Partner with PM, R&D and Customer Success teams to communicate deployments and release management.  Basic Qualifications  Bachelor’s degree in Computer Science, Computer Engineering, Statistics, Economics, Mathematics or IT or related field 2+ years’ experience in software quality assurance, test methodologies, agile experience in API testing, product & integration testing  Preferred Qualifications  5+ years’ experience in software quality assurance, test methodologies, agile experience in API testing, product & integration testing Strong Experience in web & REST API Automation; programming skills in Java & Selenium/Cucumber/FitNesse is a must Exposure to public cloud platforms - AWS or Azure, cloud container technologies and application architecture of SaaS Experience in Designing the automation framework dealing with UI/REST API based automation Experience in strategizing automation and regression, run the tests Good troubleshooting and debugging skills, especially during production/customer incidents. Experience with agile software development Strong oral, written and interpersonal communication skills and an ability to work in a team environment Comfortable working in an environment where problems are not always well-defined  So if you feel like you're a good fit for us, drop us a line! We love meeting engineers who are excited by our product!","RequirementsIf you join LeadIQ, you will learn a lot: In terms of technical ability there are many cool tools, technologies, patterns and other great developers that will sharpen your skills. Personally you be given the chance to step up, lead and make your mark in a growing startup as we tackle the challenges in our next phase of growth. On the technical front, we need you skilled in:  Responsible for testing and delivering high quality Product and associated APIs. Ownership of end to end testing of the web application until deployed to production. Come up with test strategy and scoping of new features, regression and automation. Develop automation framework and scripts to ensure the automation coverage is always > 80% Individually setup and own test environments, develop test cases/scenarios/usage cases, and executing these cases Partner with PM, R&D and Customer Success teams to communicate deployments and release management. ",Software QA Engineer - Automation,"$4,000to$7,000",Monthly,Professional,https://www.mycareersfuture.sg/job/software-qa-engineer-automation-leadiq-singapore-34cd33157e55f70dea97cd3b7f6b5e0d
33,JEWEL PAYMENTECH PTE. LTD.,"TECHLINK, 31 KAKI BUKIT ROAD 3 417818","Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesAs a Data Engineer you will get to work on a wide range of problems using the cutting-edge technologies in Big Data and Data Science. You are required to translate Data Science and Machine learning based solutions into scalable code, and to develop innovative solutions to collect/cleanse/store/process data. In case you are very passionate about building high throughput, low latency, fault tolerant software then this position is for you.  To be successful in this role, you will need to:  Capture/Analyse requirements and lead the design/architecture of solutions to meet requirements.  Write code by using best software development practices/security standards. Lead projects end-to-end from conceptualisation to deployment. Write clear & concise documentation for solutions/code. Contribute ideas within team to build better code.  Continuously improve knowledge on new technologies. Excellent in English, both written and spoken.","RequirementsRequired Qualifications:  10+ years of experience building highly scalable, low latency, fault tolerant systems. B.Sc., Masters, or equivalent experience in a quantitative field (Computer Science, Mathematics, Engineering, Artificial Intelligence, etc.). Hands on knowledge of at least 2 programming languages of Python/Java/Scala. In depth knowledge of at least 2 of Hadoop/Spark/Storm/Flink/Kafka. In depth knowledge of at least two NoSQL database (HBase/Cassandra/DynamoDB/Neo4j/Mongo/MemcacheDB) Good knowledge of at least some machine learning algorithms like logistic regression/ SVM/ Random Forests.  Knowledge of advanced data structures and algorithms. Preferred Qualifications: Knowledge of large scale ML systems like Tensorflow/pytorch. Knowledge of advanced machine learning algorithms like CNN/RNN Knowledge of Cloud environments like AWS/GCP. Knowledge of indexing systems like Elastic search/Solr/Lucene.  Proficient in using CI/CD and knowledge of Jenkins/SonarQube/Ansible. You’re a perfect fit us if you are   A master problem solver, and able to use own initiative to develop suitable solutions.  A strong communicator with the ability to convey information to others in a simple and unambiguous way.  An innovative, original thinker approach to job responsibilities, methods and processes.  An energetic person who can be trusted to get a job done.    ",Lead Data Engineer,"$8,000to$10,000",Monthly,Professional,https://www.mycareersfuture.sg/job/lead-data-engineer-jewel-paymentech-5ce040f4ff138ac4658c44ded16e1542
34,WEGO PTE. LTD.,"SHAW TOWERS, 100 BEACH ROAD 189702",Full Time,Information Technology,"Roles & ResponsibilitiesAs part of the Data Science and Analytics team, the Data Analyst will play an important role in creating and maintaining a consistent, holistic source of truth for all decision makers in the company, perform analysis to uncover business value in data, as well as assist in reporting to both internal and external stakeholders. Responsibilities   Maintaining and improving one consistent source of data to be used across Wego   Identifying opportunities for in depth analysis to derive business value   Conduct ad hoc statistical analysis and make recommendations   Troubleshoot potential tracking/ business related problems   Enabling smarter and faster decision making using data across Wego through visualization/analysis   Assisting internal and external stakeholders with data needs through identifying right reports to deliver at right time   Making data resources more complete, reliable and accessible  ","Requirements  Experience with statistical analysis   Knowledge of SQL and scripting language such as Python   Deep interest in deriving insights from data   Passionate about helping everyone make better decisions with data   Self driven, independent, clear communication skills   Tools we use (not absolutely necessary to have experience but familiarity with them a plus)   Airflow   Chartio   Github   Google Bigquery   Google Compute Engine   Python   Tableau   What we offer   An open and collaborative environment with relatively flat hierarchy and a wide range of backgrounds   A key role in making the organization ever more data driven   Lots of data related to the travel and tourism industry to work on and experiment with   An exciting opportunity to make an impact on the travel and tourism industry   Getting to experience some of the latest in cloud computing technologies and frameworks  ",Data Analyst,"$4,500to$7,500",Monthly,"Fresh/entry level, Executive, Non-executive, Junior Executive",https://www.mycareersfuture.sg/job/data-analyst-wego-2afed1e76359cded45ded4ad9087ddb3
