,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
10,CAPGEMINI SINGAPORE PTE. LTD.,6 BATTERY ROAD 049909,"Permanent, Contract",Information Technology,"Roles & Responsibilities Primary Responsibilities  Lead a team of advanced analysts and take responsibility for career development, functional development and project management Work with clients and businesses to identify issues and propose AI/ML solutions leveraging the available data Clearly evaluate pros & cons of algorithms/design/architecture decisions across a wide spectrum of factors Understand and clearly articulate (both verbal and written) the data requirements and report results Own and complete work streams for execution and delivery Oversight of advanced tools, such as NLP, Deep Learning, etc, where some domain knowledge is required and/or programming skills are necessary Build quick POCs using simulated data to showcase the proposed methodology Review statistical or machine learning models for service delivery   Secondary Responsibilities  Guides and up-skills junior analysts, including occasional review of their output Engage in senior-level technology discussions Conduct workshops to discover, devise and formulate AI/ML strategies to overcome business challenges        ","Requirements Basic Qualifications  The ideal candidate is pro-active, shows an ability to see the big picture and can prioritize the right work items in order to optimize the overall team output. Experience working with and creating data architectures     Experience  7 years of experience in computational and software fields 4+ Experience in formulating solutions using AI/ML methods Should have experience in building or managing data products Should have worked in Agile environments and good to have exposure to Devops   Primary Traits  Excellent understanding of machine learning techniques and algorithms such as DecisionTrees, Logistic Regression, K-NN etc. Should be able to perform hands on development using machine learning and statistical techniques using relevant tools including big data platforms Good applied statistics skills, such as distributions, statistical testing, regression, etc. Ability to work with both structured and unstructured data Strong scripting and programming in languages such as Python / R is a must Proficiency in query languages such as SQL, Hive, Pig etc. Experienced in visualization tools such as Tableau / Power BI etc. or libraries such as Matplitlib, GGPlot etc.   Secondary Traits  Knowledge in advanced algorithms such as deep learning and associated tools such as Tensorflow Knowledge of cloud platforms (Azure / GCP / AWS) (certifications in AI/ML related field is a plus) Experience in big data, data warehousing and ETL concepts Experience in using NoSQL databases such as MongoDB, HBase   ",Data Scientist,"$9,000to$12,000",Monthly,Professional,https://www.mycareersfuture.sg/job/data-scientist-capgemini-singapore-2ab024238c65c44f618a6d191c8e62ae
11,GROUPM ASIA PACIFIC HOLDINGS PTE. LTD.,"CHINA SQUARE CENTRAL, 18 CROSS STREET 048423","Permanent, Full Time","Advertising / Media , Information Technology","Roles & ResponsibilitiesOverview of job Xaxis APAC is seeking an experienced insights & analytics expert in the field of digital advertising to lead a team of talented data analysts and data scientists.  This role sits amongst the leadership team of Xaxis APAC and is jointly responsible for growing revenue, driving analytics strategies and outputs, developing unique insights and analysis, and pushing Xaxis forward on their goal of being the leader in outcomes. Reporting of the role This role reports to the Senior Vice President of Xaxis APAC. 3 best things about the job:  Direct and immediate impact to business Extraordinary growth and learning opportunities within APAC and beyond Highly visible position with clients, agencies, and other industry leaders  Measures of success In three months:  Complete understanding of team responsibilities, areas of focus, and engagement across regional and local teams You will have a firm understanding of where Xaxis “data” resides, it’s value, and be able to access it with ease  In six months:  You will become confident in your capabilities and be able to independently support regional and local markets on their requests and problems You will provide input to regional leadership on strategic direction and areas of potential growth & development for the team  In 12 months:  You will become a confident team leader and regional spokesperson for marketing science and insights & analytics to other regional leads You will provide strategic guidance and direction to our client strategy team as it pertains to marketing science and the responsibilities described in this job description  Overview and Responsibilities of the role: The role of Director of Marketing Science will, put simply, ‘make data happen’ for Xaxis APAC – and is a key role given the growth of data-driven marketing, and the key opportunity for programmatic media in this space. The role will involve a combination of “building” our capabilities in the area of data, insights & analytics – to be applied across all countries, teams and clients in APAC – together with directly “executing” these capabilities across our key regional clients. As with data and it’s broad application across the business, the role will have the opportunity to work closely with a passionate and senior team of experts in programmatic advertising – experts in the areas of client strategy, supply, platforms and technology, product development and so on. While you will be data ‘smart’ and analytically-minded, you will become even more so, and you will inspire and guide others to do the same. You know a lot, but you don’t know everything, and you’re happy to admit it. You fill this gap through questions, seeking learning opportunities (formal and informal), and aligning with smart people. The Director of Marketing Science will play a critical role in supporting the success of Xaxis, by leading with a strategic, data-driven, and performance-focussed mind-set. ‘Strategic’ in the sense that you can generate different options, and make decisions that drive best long-term value for Xaxis.  The pros and cons may not be obvious. The small things can make a big difference. The quickest solutions might not be the best. It might take many small steps to get the outcome we ultimately want. ‘Data-driven’, in that you use data for informing everyday decisions (internally), and apply widely to client and campaign solutions (externally). ‘Performance-focussed’ in that you know internal stakeholder, client and agency expectations, and you focus on delivering to these. And you know what makes sense, and what doesn’t, and how to influence. This role will have a broad remit to make best possible use of all available forms of data to improve campaign performance, increase profitability and revenue, and ultimately the value that Xaxis delivers to clients. Of course, the challenge is taking this data and turning it into meaningful insights that can be acted upon in a timely way. While formally sitting within the Marketing Science team, the role will have significant involvement across the business, in a truly cross-functional team, such as in the planning of new products, optimisation of campaign performance, ideas for new campaign outcomes, or the marketing of the value that Xaxis delivers.   Specifically, these are the areas of Focus:  Revenue Growth Measurement & Advanced Analytics Outcomes Custom Insights & Deep dives Team Management  Revenue Growth: Engage in projects and initiatives with our regional client strategy team and local markets, where our analytical insights and guidance will yield in the increased spend by a client and or the shifting of budget from competitors to Xaxis advertising products: This will include, but not limited to:  Ensuring clear campaign KPIs, and measurement (metrics and tracking) Strong Analytics Plans (including Brand Impact Studies, Attribution, etc) Strong Audience Plans (driven by Insights, as well as delivering new Insights) Significant application of data (audience and beyond) Driving consistency and quality across markets Benchmarking and quantifying the value of Xaxis to key stakeholders  Measurement & Advanced Analytics: Produce advanced analytics and reports for clients that address direct and indirect business objectives, problems and decisions, yielding actionable insights that help drive improved campaign performance and or demonstrate measurable value. This will include, but not limited to:  Attribution & Path to Conversion Analysis Brand Impact Studies Media Overlap Analysis Custom Deep Dive analyses for client pitches and annual reviews Custom Reporting and Tracking for key clients and campaigns Unique analytics strategies that align with client goals and objectives  Outcomes: Guide your team of data scientists and data analysts to provide analytical support and guidance on the creation of custom algorithms for custom outcomes and provide the foundation and structure to enable local markets to derive benchmarks and estimates for outcome products This will include, but not limited to:  Coordinate and guide discussions around key client custom algorithms Custom outcome tracking and reporting  Custom Insights & Deep Dives: Create custom insights and research for top tier clients to assist in agency pitches, advanced PCA support, QBR, and annual reviews, by using 2nd party data, desk research, and other market research tools & methodologies This will include, but not limited to:  Strong storytelling and compelling narratives Site traffic analytics and insights Economic trends Ad Server and 3rd party vendor verification analysis   Team Leadership: Manage a team of 5 to 6 diverse marketing science team members including but not limited to:  Guidance and direction on data science, insights, analytics, strategy, and stakeholder management Team unification, motivation, and strategic direction Collaboration with local market leads and regional leadership Training and the imparting of your skills and capabilities to them  What you will need:  A minimum of 10 years’ experience in analytics and digital advertising Team leadership experience with junior and senior team members To be comfortable and able to thrive in a fast paced and ever-changing environment Able to work in ambiguity and to stitch together a diversity of inputs and information Able to manage multiple deadlines and stakeholders and prioritize work for your team and others based on internal and external requirements Able & willing to speak comfortably and confidently with clients and customers Able to tell data stories and explain complex ideas in a simplified fashion Advanced skills in Excel, SQL, and business intelligence software (Tableau, Power BI, etc)  About Xaxis Xaxis is a global digital media platform that programmatically connects advertisers to audiences across all addressable channels. Through the expert use of proprietary data and advertising technology along with unparalleled media relationships, Xaxis delivers results for over 2,800 clients in 40 markets across North America, Europe, Asia Pacific, Latin America and the Middle East. Advertisers working with Xaxis achieve exceptionally high return on advertising spend through the company’s proprietary media products, as well as through its wholly-owned specialist companies, Light Reaction, Bannerconnect, and ActionX.  For more information, visit www.xaxis.com.  About Singapore GroupM Singapore operates in one of the most dynamic and exciting environments in the world. Although it is a small domestic market, there is a vibrant media industry which is undergoing rapid evolution as digital technology reshapes the way marketing supports advertisers’ needs. Being at the crossroads of Asia means that aside from the local clients and media owners, we also have a high proportion of multi-national clients and media owners. As the largest media investment management company in Singapore with over 41% market share (Recma) and over 650 employees, GroupM Singapore is the premiere organisation to join and develop a career in. GroupM APAC is committed to fostering a culture of diversity and inclusion. Our people are our strength so we respect and nurture their individual talent and potential.","RequirementsWhat you will need:  A minimum of 10 years’ experience in analytics and digital advertising Team leadership experience with junior and senior team members To be comfortable and able to thrive in a fast paced and ever-changing environment Able to work in ambiguity and to stitch together a diversity of inputs and information Able to manage multiple deadlines and stakeholders and prioritize work for your team and others based on internal and external requirements Able & willing to speak comfortably and confidently with clients and customers Able to tell data stories and explain complex ideas in a simplified fashion Advanced skills in Excel, SQL, and business intelligence software (Tableau, Power BI, etc) ",Senior Data Architect Manager - Director of Marketing Science,"$10,000to$18,000",Monthly,Senior Management,https://www.mycareersfuture.sg/job/senior-data-architect-manager-director-marketing-science-groupm-asia-pacific-holdings-6419842d020237b363e3ca721c22ab1a
12,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,"GUOCO TOWER, 1 WALLICH STREET 078881",Full Time,Information Technology,"Roles & ResponsibilitiesBusiness and Systems Integration professionals analyze, design and/or develop best practice business changes through technology solutions.   Job Description Data and Analytics professionals define strategies, develop and deliver solutions that enable the collection, processing and management of information from one or more sources, and the subsequent delivery of information to audiences in support of key business processes. Big Data professionals use Big Data methodologies, solutions and tools to help organizations optimize their business performance by managing, sorting and filtering volumes of data as well as extracting meaningful value from these large volumes of data.   Big Data experienced professionals will be responsible for guiding the full lifecycle of a Big Data solution, including: • Working in highly client-facing roles to contribute throughout the end-to-end delivery lifecycle of complex and large-scale technology solutions • Use case and business case development • Vendor landscape and technology assessment (covering for example Hadoop, MapReduce, NoSQL etc) • Solution Architecture formulation (including role of conventional information management platforms) • Proof of concept execution to prove the value of Big Data use cases • Full lifecycle implementation from requirements analysis, platform selection, technical architecture design, application design and development, testing, and deployment • Assess emerging trends in storage access which includes the application of existing high performance distributed file system storage technologies for use by applications in lieu to traditional relational database storage methods","RequirementsEssential Qualifications • Deep experience across systems integration, information management, data management and architecture, and business analytics • Experience with large-scale, multi-release information centric projects , especially on Datawarehouse, BI transformation initiatives • Delivery experience leveraging multiple delivery locations (onshore + nearshore/offshore) • Experience with waterfall and agile delivery approaches • End to end implementation of at least 2-3 big data project using at least 1 of Hadoop, Map Reduce or NoSQL platforms/ distributions  Hands on experience with streaming technologies – Storm, Nifi, Kafka, Spark Hands-on experience with ETL technologies – Talend, Pentaho, Informatica  • Solution architecture development encompassing Hadoop distribution file system, data integration tools, data federation and preparation tools, data visualization solutions • Vendor assessment, especially on Hadoop distributions, data integration • TCO assessment for big data platform versus using conventional IM platforms • Experience with ideate-prove-industrialise delivery approach • Deep design experience with programming on high-scale or distributed systems (such as Hadoop)  Design experience of data modeling in Hadoop ecosystem Experience on sizing Hadoop clusters  • Implementation expertise with high performance distributed parallel file system storage technology such as GPFS, GFS, CloudStore, HDFS or similar. • Implementation expertise with a distributed structured storage technology such as BigTable, Cassandra, Dynamo, Mongo or similar NoSQL solution.  Implementation experience of coarse grain and fine grain security on data layer – both for structured and unstructured data  • Ability to support business development activities to articulate organization's Data Platform technical capabilities and help shape and communicate proposed solutions to client executives and architects   Preferred Skills: • Experience with related/complementary open source software platforms and languages (e.g. Java, Linux, Apache, Perl/Python/PHP, Chef) • Business Intelligence and reporting software experience (e.g. Microstrategy, Cognos, Qlik, Tableau) Previous experience with data federation and data preparation tools • Hands-on experience with analytical tools, languages, or libraries (e.g. SAS, SPSS, R, Mahout) • Experience ""productionalizing"" Hadoop applications (e.g. administration, configuration management, monitoring, debugging, and performance tuning) • Previous experience with high-scale or distributed RDBMS (Teradata, Netezza, Greenplum, Aster Data, Vertica) • Knowledge of cloud computing infrastructure (e.g. Amazon Web Services EC2, Elastic MapReduce) and considerations for scalable, distributed systems.   Professional Skills Requirements: • Proven ability to build, manage and foster a team-oriented environment • Demonstrated ability to work with distributed (onshore-offshore) teams • Proven ability to work creatively and analytically in a problem-solving environment • Excellent communication (written and oral) and interpersonal skills • Excellent leadership and management skills   Interested candidates can click apply for more information. ** We regret to inform that only shortlisted candidates will be notified. ** We respect your privacy and all communication will be treated with confidentiality.  If you wish to know more about this position or explore other roles, please prepare your updated profile and get in touch with our consultants. Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by Manpower for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012.  ",Solution Architect – Delivery Lead  /  Big Data,"$7,000to$11,000",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/solution-architect-%E2%80%93-delivery-lead-big-data-manpower-staffing-services-f24a2acadcf58c734c63040fafa7fa5d
13,HOOQ DIGITAL PTE. LTD.,"COMCENTRE, 31 EXETER ROAD 239732",Full Time,Engineering,"Roles & ResponsibilitiesWe are looking for a Data Scientist to join our rapidly expanding Strategy and Consumer Insights team. You will help shape how we build and grow our service in the region. We look for self-starters who demand the best. Responsibilities   Work closely with the product, business and data warehouse teams to identify important questions and answer them with data   Know the tools, systems and methods for finding, querying and analyzing the data needed to answer the questions   Design, analyze and interpret the results for all questions asked   Work with all teams to enhance and refine all data collection processes   Suggest new ways to look at data and work with the teams to cultivate a culture of data driven decisions   Be the conduit between business strategy and data insights   Leverage user data to monitor the impact on business objectives and KPI's including usage, payment, subscriber LTV and retention   Work directly with marketing team to derive insights to inform marketing strategy and KPIs across region   Develop reporting that leverages internal 1st party data and external marketing platforms to provide a holistic view on marketing performance     ","RequirementsRequirements   3+ years working in a data science team with hands on experience in predictive modeling in consumer space   Hands on experience in predictive modeling for consumer analytics e.g. Lifecycle, retention and churn analysis, funnel analysis etc.   Hands on experience in data visualization using any available tool sets   Experience in A/B or multivariate testing   Experience working with digital advertising technology platforms including DMPs, digital campaign management tools, and marketing automation platforms   Anything related to streaming media and video analytics   Worked with AWS, Redshift, Jasper, Hadoop, etc.   New start-up experience.   Proven ability to quickly learn new languages and tools with short lead time   Mastery of scientific computing languages like R, Python, SQL and other similar languages   Good understanding of statistic   Comfort working in an Agile work environment with incredibly fast pace and large degree of independence.   Team player   Ability to communicate clearly with business teams  ",Data Scientist,"$5,000to$10,000",Monthly,Professional,https://www.mycareersfuture.sg/job/data-scientist-hooq-digital-eb339d9fd6824e8d27f78b54516df333
14,INFOCEPTS PTE. LTD.,"INTERNATIONAL PLAZA, 10 ANSON ROAD 079903",Permanent,Information Technology,"Roles & ResponsibilitiesInfoCepts is a leading provider of Information Management and Business Analytics services. With over 750+ Industry leading professionals spread globally, we help organizations make business decisions faster, smarter & better, by deriving maximum value from their data. Our customers include large global enterprises, data syndicators, and leading software companies. Since 2004, we have deployed hundreds of high performance analytics applications over web and mobile platforms, built several advanced analytics models, processed petabytes of data using Big Data technologies and delivered several high impact business solutions. Driven by our vision of delivering great customer experiences, we are looking for professionals who are passionate about making the world a better place by leveraging the power of data. Primary Responsibilities Include  Provide technical expertise for the implementation of Data-Hub using Big Data technologies Execute the develop things around solutions and Infrastructure Architecture Guide the client team around technologies to be used, software and hardware to be provisioned Work with various business and technical teams to identify functional and non-functional requirements Work with the enterprise architect, solution architect and development team to migrate components from development to production environment Train the customer staff on the Data Hub implementation ","Requirements Experience designing and building complex, high performance platforms to support Big Data ingestion, processing and consumption Ability to quickly understand business requirements, propose reference architectures, technology solutions including hardware & software Capable to present options, weigh implementation complexities and risks to recommend the right technical decision Strong understanding of distributed querying, performance tuning, horizontal sharing / data partitioning concepts Excellent communication and presentation skills, able to convey technical information in a clear and unambiguous manner is a must Strong skills in Java, Python, SQL Strong skills in RestAPI, Spring Boot & JAVA. Hands-on in any of the Hadoop distributions: Hortonworks or Cloudera Data capture: Landing data into Hadoop could be HDFS or could be Hive / HBASE Streaming data ingestion frameworks, preferably Kafka or AWS Kinesis Data processing: Batch and/or streaming processing: in any of the frameworks: Storm, Spark, Flink, Beam - could have worked on these frameworks in standalone or on cluster mode (Hadoop) MPP databases like Greenplum, Teradata, Netezza, Vertica or AWS Redshift NoSQL data stores like MongoDB, REDIS, Cassandra or AWS Dynamo DB, Neo4j Data access: SQL-On-Hadoop frameworks Hive, (Hive-on-spark/Hive-on-Tez), SparkSQL, Impala, Drill, Presto Cloud providers like Amazon Web Service (AWS) to Google Cloud Platform Big Data deployments: Resource Manager, Stand alone, Containers, Multi-tenancy ",Senior Big Data Architect,"$103,500to$126,500",Annually,Manager,https://www.mycareersfuture.sg/job/senior-big-data-architect-infocepts-2c462da73e1f8cda3cb39657e2b77175
15,INFOGAIN PTE. LTD.,"ROBINSON SQUARE, 144 ROBINSON ROAD 068908",Contract,Information Technology,"Roles & ResponsibilitiesWe require Data Warehouse Data Architect for Singapore   Requirement1:                                            Position: DW Data Architect Location: Singapore No. of positions: 1   Job description (Role): As we embark on the journey of Data led enterprise, the role will be a combination of Data architecture, Data Management, Data Governance, and data visualization. The responsibilities will be as follows:    Define and set the standards for an enterprise wide framework for data management, data governance, and utilization of information as an organizational asset. Develop an overall data capture, storage, and dissemination framework for all the social enterprises defining central vs. local data framework. Build the ETL frameworks for each SE working with their technology and data leaders and enable a consistent data model for each of the enterprises in the group. Set data governance standards, data control processes, data policy standards, and effective usage frameworks for the enterprise and all the SE’s. Work with software vendors to deploy the latest BI, analytical and big data tools across the franchise. Lead the efforts with our digital platform managers to ensure our data flows and API’s have defined and consistent frameworks. Work with our customer experience teams, data science groups, and product managers to deploy tools and enable information access capabilities. Work closely with CTO’s to deploy data towards payments, authentication, and insight solutions.    Required Experience and Skills    Degree in Information Technology Minimum 7-11 years of experience in Information Technology Must have minimum 3-5 years of relevant DW Data Architect experience Must be highly technical/strong hardware and software engineering competencies. Focus will be on cloud based DWH architecture, latest DWH technologies, and CLOUD capabilities. Demonstrated experience of moving data from existing platforms to CLOUD architecture. Worked closely with BI teams, data science teams, and product teams to deploy the latest software including capable experience with latest tools like HADOOP, SPARK, HANA, TABLEAU, and other latest data tools. Must have worked on new e-biz enabled business models and how data is architected in these areas specially payments, authentication, and insights/search. Managed and rolled-out data governance standards, data protocols, data security, and privacy disciplines. Worked closely with business and data science partners, product vendors, and software firms. Critical to have strong presentation skills, communication and articulation to non-data partners essential. Strong strategic capability that has been proven by having built large data platforms with a 2-3 year frameworks and a clear execution mandate.    If you are interested in this position, have the required experience and skills, please send your resume to murugan@infogain.com or murugan@infogain.com. Please also send your details of your current salary, expected salary and notice period for immediate discussion.","Requirements Degree in Information Technology Minimum 7-11 years of experience in Information Technology Must have minimum 3-5 years of relevant DW Data Architect experience Must be highly technical/strong hardware and software engineering competencies. Focus will be on cloud based DWH architecture, latest DWH technologies, and CLOUD capabilities. Demonstrated experience of moving data from existing platforms to CLOUD architecture. Worked closely with BI teams, data science teams, and product teams to deploy the latest software including capable experience with latest tools like HADOOP, SPARK, HANA, TABLEAU, and other latest data tools. Must have worked on new e-biz enabled business models and how data is architected in these areas specially payments, authentication, and insights/search. Managed and rolled-out data governance standards, data protocols, data security, and privacy disciplines. Worked closely with business and data science partners, product vendors, and software firms. Critical to have strong presentation skills, communication and articulation to non-data partners essential.  Strong strategic capability that has been proven by having built large data platforms with a 2-3 year frameworks and a clear execution mandate.",Data Warehousing Architect,"$7,000to$10,000",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/data-warehousing-architect-infogain-61d45f79eb17d16857ffdfd263b571d2
16,SAGL CONSULTING PTE. LTD.,"THE ARCADE, 11 COLLYER QUAY 049317","Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesAs an SME for data Integration you will drive the technical discussions with the various stakeholders of our clients. You need to ensure that all work performed adheres to best practices and standard guidelines of our client. Responsibilities  Requirements gathering sessions and fully documented the requirements Involved in designing, developing and reviewing the technical developments around integration tools and platform as well as ETL. You will work across Data Integration Platforms, ETL tools and Data Warehousing Track the for timeline, budget and scope of the project for integration Coordinate and conduct functional testing to ensure that deliverables are of good quality and on time Ensure that all incidents and operational enhancements are properly documented and are addressed within specified time and quality Work closely with both business, stakeholders and vendors to ensure project success. ","Requirements Must have at least 5 years of experience in Data Integration Platforms like IBM Integration Bus (IIB), Informatica Cloud Data Integration and or Mulesoft Integration Platform. Good hands on experience in ETL tools like MS BI or Power BI (SSIS, SSRS, SSAS) Good experience in Data Warehousing, data modelling, metadata management. Any exposure or experience in Big Data will be good to have Singaporeans or PRs will be preferred    If you are looking for change and have the above skills, please send us your cv in word document at shivangi@saglconsulting.com",Data Integration Architect,"$7,000to$8,000",Monthly,Professional,https://www.mycareersfuture.sg/job/data-integration-architect-sagl-consulting-00d0a76cc4291fb5220619cb850e5014
17,AMAZON WEB SERVICES SINGAPORE PRIVATE LIMITED,"AIA TOWER, 1 ROBINSON ROAD 048542",Permanent,Information Technology,"Roles & ResponsibilitiesExcited by using massive amounts of data to develop Machine Learning (ML) and Deep Learning (DL) models? Want to help the largest global enterprises derive business value through the adoption of Artificial Intelligence (AI)? Eager to learn from many different enterprise’s use cases of AWS ML and DL? Thrilled to be key part of Amazon, who has been investing in Machine Learning for decades, pioneering and shaping the world’s AI technology? At Amazon Web Services (AWS), we are helping large enterprises build ML and DL models on the AWS Cloud. We are applying predictive technology to large volumes of data and against a wide spectrum of problems. Our Professional Services organization works together with our AWS customers to address their business needs using AI.   AWS Professional Services is a unique consulting team. We pride ourselves on being customer obsessed and highly focused on the AI enablement of our customers. If you have experience with AI, including building ML or DL models, we’d like to have you join our team. You will get to work with an innovative company, with great teammates, and have a lot of fun helping our customers.  A successful candidate will be a person who enjoys diving deep into data, doing analysis, discovering root causes, and designing long-term solutions. It will be a person who likes to have fun, loves to learn, and wants to innovate in the world of AI. Major responsibilities include:  Understand the customer’s business need and guide them to a solution using our AWS AI Services, AWS AI Platforms, AWS AI Frameworks, and AWS AI EC2 Instances . Assist customers by being able to deliver a ML / DL project from beginning to end, including understanding the business need, aggregating data, exploring data, building & validating predictive models, and deploying completed models to deliver business impact to the organization. Use Deep Learning frameworks like MXNet, Caffe 2, Tensorflow, Theano, CNTK, and Keras to help our customers build DL models. Use SparkML and Amazon Machine Learning (AML) to help our customers build ML models. Work with our Professional Services Big Data consultants to analyze, extract, normalize, and label relevant data. Work with our Professional Services DevOps consultants to help our customers operationalize models after they are built. Assist customers with identifying model drift and retraining models. Research and implement novel ML and DL approaches, including using FPGA. ","RequirementsBasic Qualifications  A Bachelor or Masters Degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) or equivalent experience 7+ years of industry experience in predictive modeling, data science and analysis Previous experience in a ML or data scientist role and a track record of building ML or DL models Experience using Python and/or R Knowledge of SparkML Able to write production level code, which is well-written and explainable Experience using ML libraries, such as scikit-learn, caret, mlr, mllib Experience working with GPUs to develop models Experience handling terabyte size datasets Track record of diving into data to discover hidden patterns Familiarity with using data visualization tools Knowledge and experience of writing and tuning SQL Past and current experience writing and speaking about complex technical concepts to broad audiences in a simplified format Experience giving data presentations Extended travel to customer locations may be required to deliver professional services, as needed Strong written and verbal communication skills  Preferred Qualifications  PhD in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) 8+ years of industry experience in predictive modeling and analysis Good skills with programming languages, such as Java or C/C++ Ability to develop experimental and analytic plans for data modeling processes, use of strong baselines, ability to accurately determine cause and effect relations Consulting experience and track record of helping customers with their AI needs Publications or presentation in recognized Machine Learning, Deep Learning and Data Mining journals/conferences Experience with AWS technologies like Redshift, S3, EC2, Data Pipeline, & EMR Combination of deep technical skills and business savvy enough to interface with all levels and disciplines within our customer’s organization Demonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment ",Senior Data Scientist,"$250,000to$350,000",Annually,Professional,https://www.mycareersfuture.sg/job/senior-data-scientist-amazon-web-services-singapore-87ad2ff04d28d2b2f422d30a47996216
18,SAGL CONSULTING,"THE ARCADE, 11 COLLYER QUAY 049317","Permanent, Full Time",Information Technology,Roles & ResponsibilitiesThis position is for data architect who has expertise in data analysis and designing of data models to align with business requirements. The person will need to work with our clients to work with their business and other stakeholders to understand their requirement and provide solution along with execution.,"Requirements Experience in data modelling and engineering. Data Integration, analysis and data visualization using MSBI tools Understanding of cloud data storage, ingestion, computation services & APIs. Experience in data lake and data lake analytics will be preferred. Experience in cloud computing services for data management like Azure is preferred. ",Data Architect,"$7,000to$8,000",Monthly,Professional,https://www.mycareersfuture.sg/job/data-architect-sagl-consulting-9cc29c228cfc98cdaad6612ea6ad1367
19,SAGL CONSULTING,"THE ARCADE, 11 COLLYER QUAY 049317","Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesAs an SME for data Integration you will drive the technical discussions with the various stakeholders of our clients. You need to ensure that all work performed adheres to best practices and standard guidelines of our client. Responsibilities  Requirements gathering sessions and fully documented the requirements Involved in designing, developing and reviewing the technical developments around integration tools and platform as well as ETL. You will work across Data Integration Platforms, ETL tools and Data Warehousing Track the for timeline, budget and scope of the project for integration Coordinate and conduct functional testing to ensure that deliverables are of good quality and on time Ensure that all incidents and operational enhancements are properly documented and are addressed within specified time and quality Work closely with both business, stakeholders and vendors to ensure project success. ","Requirements Must have at least 5 years of experience in Data Integration Platforms like IBM Integration Bus (IIB), Informatica Cloud Data Integration and or Mulesoft Integration Platform. Good hands on experience in ETL tools like MS BI or Power BI (SSIS, SSRS, SSAS) Good experience in Data Warehousing, data modelling, metadata management. Any exposure or experience in Big Data will be good to have Singaporeans or PRs will be preferred    If you are looking for change and have the above skills, please send us your cv in word document at saumya@saglconsulting.com (EA Registration no. R1766612 EA license no. 16S8266 )  ",Data Integration Architect,"$7,000to$8,000",Monthly,Middle Management,https://www.mycareersfuture.sg/job/data-integration-architect-sagl-consulting-19cb2638a4079a3d124236eda459cb37
20,CAPGEMINI SINGAPORE PTE. LTD.,6 BATTERY ROAD 049909,"Permanent, Contract",Information Technology,Roles & Responsibilities ​​​​​​Design and development of objects in HIVE and Hbase Performance tuning and job orchestration. Buildi critical reconciliation jobs Implement metadata framework for restart ability of failed job Develop Unit Testing of code Develop re-usable component and shell script ,Requirements End to end implementation between any Source and BDL. Hands on experience on setting up TALEND jobs Good communication skills Knowledge of utility business ,Business Data Lake Hive & Talend Senior Developer,"$7,000to$10,000",Monthly,Professional,https://www.mycareersfuture.sg/job/business-data-lake-hive-talend-senior-developer-capgemini-singapore-fbb51515325eab90200341d513fdce22
21,SINGAPORE HEALTH SERVICES PTE LTD,31 THIRD HOSPITAL AVENUE 168753,Full Time,Others,"Roles & Responsibilities The Office for Insights and Analytics spearheads analytics projects to improve the quality and experience of patient care, and increase efficiency and utility of resources.  As part of the team to drive analytics work, you will use advanced data science techniques, including statistical modelling, data mining, and machine learning, and develop data models and algorithms. You will be involved in architecting specialised databases and computing environments, developing methodologies, and performing analysis. You will also assist to formulate hypotheses, develop prototypes, as well as validate and refine solutions. You will assess the data to draw conclusions, develop actionable recommendations and present data insights to management and stakeholders.","Requirements PhD, Masters or Bachelors in quantitative disciplines, such as Economics, Statistics, Biostatistics, Bioinformatics, Mathematics, Computer Science, Engineering, Business Analytics, Information System, Operation Research, Physics At least 6 years of hands-on analytical experience in data modelling and predictive analysis Deep understanding of statistical modelling, machine learning, or data mining, text mining concepts and a track record of solving problems with these methods Proficiency in data science tools such as R, SAS, SPSS and Python. Knowledge of big data techniques (such as Hadoop, MapReduce, Hive, Pig, Spark), deep learning, Business intelligence or Visualisation tool (such as OBIEE, Tableau, D3.js) is an advantage Excellent communication and interpersonal skills Strong team player ","Manager, Data Science",Salary undisclosed,Unknown,Manager,https://www.mycareersfuture.sg/job/manager-data-science-singapore-health-services-63027e829bcd8c3de1cf0a1c3ca58e8e
