,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
54,PALO IT SINGAPORE PTE. LTD.,51B CIRCULAR ROAD 049406,"Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesYour profile & role on the project YOU:  Thrive on challenge. When was the last time you failed? Are curious & always learning. What are you up to right now? Can deal with constant change. When were you last surprised? Have mastered at least one skill of your trade but you’re not defined by it. What can you teach us? Can you wear many hats?  YOU AGAIN: The Data Science Consultant will design, build and execute machine learning techniques on large, complex, structured / unstructured data sets to find out hidden patterns and predictive signals. You will research and develop innovating solutions to deliver impact to our clients, contributing to bring intelligence in their digital mesh with the support of other Palo IT experts in Data Intelligence, Research, UX Design, Digital Technology and Agile teams.  Identify use cases allowing to take advantage of AI & Machine learning capabilities Define data science approaches that fit with clients’ business challenges, using state-of-the-art methods to solve problems of large dimensionality in a computationally efficient and statistically effective manner Build advanced algorithms, using statistical knowledge and machine learning techniques to identify trends, patterns and predictive signals on large data sets Communicate algorithms results, limits and potential for improvement in a meaningful way Evaluate third party datasets and emerging technologies (e.g. deep learning, NLP) that may contribute to better results Collaborate with clients and other Palo IT practices to build a comprehensive end-to-end approach, allowing to gather the relevant labeled data and features for ML algorithms as well as effectively embed machine learning outcome into data-driven apps Participate in development of select assets/accelerators that create scale Contribute to thought leadership through research and publication support  STILL YOU:   You hold a Bachelor, Master or PhD degree in Computer Science, Statistics or related discipline, and strong academic performance with analytic and quantitative coursework is required   Good knowledge of supervised/unsupervised machine learning techniques and algorithms   Good applied skills with statistical programming languages such as R, Python (NumPy, pandas), SAS, SPSS etc.   Experience with machine learning frameworks (e.g scikit-learn, Spark MLlib, Caffe, TensorFlow) and/or data science platforms (e.g. SAS, Dataiku)   Data-oriented background in SQL, data wrangling and data modelling   Exposure to data viz tools and/or charting libraries (eg. Tableau, Qlik, D3.js, GGplot)    Willingness to apply advanced data science techniques such as deep learning, reinforcement learning, NLP…   Willingness to be part of a multi-disciplinary team to solve real business problems from end-to-end     Your role at PALO IT You will be invited to take part in R&D works done within our Practices. You will have the chance to assist or be a speaker at must-attend international IT conferences. You will have the opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT, you will present our offers and take an active role in the development of the company.  Your technical environment # Background in math & statistics # Statistical programming languages: R, Python (scikit-learn library), SAS, SPSS # Data science platforms: SAS, Dataiku... # Data viz tools: Tableau, Qlik","Requirements  You hold a Bachelor, Master or PhD degree in Computer Science, Statistics or related discipline, and strong academic performance with analytic and quantitative coursework is required   Good knowledge of supervised/unsupervised machine learning techniques and algorithms   Good applied skills with statistical programming languages such as R, Python (NumPy, pandas), SAS, SPSS etc.   Experience with machine learning frameworks (e.g scikit-learn, Spark MLlib, Caffe, TensorFlow) and/or data science platforms (e.g. SAS, Dataiku)   Data-oriented background in SQL, data wrangling and data modelling   Exposure to data viz tools and/or charting libraries (eg. Tableau, Qlik, D3.js, GGplot)    Willingness to apply advanced data science techniques such as deep learning, reinforcement learning, NLP…   Willingness to be part of a multi-disciplinary team to solve real business problems from end-to-end  ",Senior Analytics Manager - Data Scientist,"$6,000to$12,000",Monthly,Professional,https://www.mycareersfuture.sg/job/senior-analytics-manager-data-scientist-palo-singapore-7025b1ee72fd66a2349dd0e84ffb9192
55,PALO IT SINGAPORE PTE. LTD.,51B CIRCULAR ROAD 049406,"Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesYour profile & role on the project YOU:  Thrive on challenge. When was the last time you failed? Are curious & always learning. What are you up to right now? Can deal with constant change. When were you last surprised? Have mastered at least one skill of your trade but you’re not defined by it. What can you teach us? Can you wear many hats?  YOU AGAIN: The DevOps Architect will install, maintain, and support an on-premises cloud infrastructure and apply DevOps practices and solutions. The person will also implement cloud-related and DevOps technologies such as AWS/Puppet/Chef/Elk/Azure/Openstack. Other infrastructure related activities such as maintaining the company internal server infrastructure and respond to consultant requests when required will be expected.  Install, maintain, and support on-premises and off-premises cloud stack. Configure, maintain, and support the cloud-related infrastructures. Act as a system administrator on different OSes (e.g. RHEL, Opensolaris, Ubuntu, etc.) and help teams deploy their application and automate their development and releases on the cloud. Ability to develop solutions and self-learn new tools and technologies. Document, and share knowledge on developed DevOps solutions.  STILL YOU:  Unix / Linux / Bash knowledge Very good understanding of cloud computing (e.g. Technologies, Deployment, costing, HA/DR, etc.) Good understanding of DevOps principles (e.g. testing automation, BDD, TDD, Release automation, CI/CD, etc.) 2 years experience with cloud deployment (e.g. Openstack, VMWare, AWS, Azure, Terraform, etc.) 1 year experience with testing automation (e.g. Maven, Selenium, HP QC, LoadRunner) 1 year experience with release automation process (e.g. CA-RA, Jenkins, etc.) 1 year experience with Configuration Management (e.g. Ansible, SaltStack, Puppet/Chef, etc.) 1 year experience with monitoring tools (e.g. ELK, Prometheus, Grafana and Splunk) Experience with developing and implementing processes to handle releases from Development to Operations while respecting internal rules, and offering solutions for rollback) Experience with designing an architecture to implement development-to-production workflows. Knowledge of SRE, Containers, Kubernetes, Openshift is a plus. Good understanding of microservice architecture and DevOps practices that support. Strong RDMS and NoSQL skill in deploying and fine tuning such as MySQL, Oracle, Elasticsearch.  Your role at PALO IT You will be invited to take part in R&D works done within our Practices. You will have the chance to assist or be a speaker at must-attend international IT conferences. You will have the opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT, you will present our offers and take an active role in the development of the company.  Your technical environment # Cloud and DevOps based technologies (AWS/Puppet/Chef/Elk/Azure/Opencloud) # DevOps practices # Linux OS, Shell Scripting, SQL # Agile and scrum environment","Requirements✔     You hold a Bachelor, Master or PhD degree in IT, Information Management and/or Computer Science ✔     You are just graduated or have less than 3 years of working experience ✔     Good knowledge of big data technology landscape and concepts related to distributed storage / computing ✔     Experience with big data frameworks (e.g. Hadoop, Spark) and distributions (Cloudera, Hortonworks, MapR) ✔     Experience with batch & ETL jobs to ingest and process data from multiple data sources ✔     Experience with NoSQL databases (e.g. Cassandra, MongoDB, Neo4J, ElasticSearch) ✔     Experience with querying tools (e.g Hive, Spark SQL, Impala) ✔     Experience or willingness to go in real-time stream processing, using solutions such as Kafka, Flume and/or Spark Streaming ✔     You are passionate about technology and continuous learning comes naturally to you  ",Senior Database Consultant - Big Data Engineer,"$6,000to$12,000",Monthly,Professional,https://www.mycareersfuture.sg/job/senior-database-consultant-big-data-engineer-palo-singapore-c1782f4017dc58c1308f3816b938ef0b
56,PALO IT SINGAPORE PTE. LTD.,51B CIRCULAR ROAD 049406,"Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesYour profile & role on the project YOU:  Thrive on challenge. When was the last time you failed? Are curious & always learning. What are you up to right now? Can deal with constant change. When were you last surprised? Have mastered at least one skill of your trade but you’re not defined by it. What can you teach us? Can you wear many hats?  YOU AGAIN: The DevOps Architect will install, maintain, and support an on-premises cloud infrastructure and apply DevOps practices and solutions. The person will also implement cloud-related and DevOps technologies such as AWS/Puppet/Chef/Elk/Azure/Openstack. Other infrastructure related activities such as maintaining the company internal server infrastructure and respond to consultant requests when required will be expected.  Install, maintain, and support on-premises and off-premises cloud stack. Configure, maintain, and support the cloud-related infrastructures. Act as a system administrator on different OSes (e.g. RHEL, Opensolaris, Ubuntu, etc.) and help teams deploy their application and automate their development and releases on the cloud. Ability to develop solutions and self-learn new tools and technologies. Document, and share knowledge on developed DevOps solutions.  STILL YOU:  Unix / Linux / Bash knowledge Very good understanding of cloud computing (e.g. Technologies, Deployment, costing, HA/DR, etc.) Good understanding of DevOps principles (e.g. testing automation, BDD, TDD, Release automation, CI/CD, etc.) 2 years experience with cloud deployment (e.g. Openstack, VMWare, AWS, Azure, Terraform, etc.) 1 year experience with testing automation (e.g. Maven, Selenium, HP QC, LoadRunner) 1 year experience with release automation process (e.g. CA-RA, Jenkins, etc.) 1 year experience with Configuration Management (e.g. Ansible, SaltStack, Puppet/Chef, etc.) 1 year experience with monitoring tools (e.g. ELK, Prometheus, Grafana and Splunk) Experience with developing and implementing processes to handle releases from Development to Operations while respecting internal rules, and offering solutions for rollback) Experience with designing an architecture to implement development-to-production workflows. Knowledge of SRE, Containers, Kubernetes, Openshift is a plus. Good understanding of microservice architecture and DevOps practices that support. Strong RDMS and NoSQL skill in deploying and fine tuning such as MySQL, Oracle, Elasticsearch.  Your role at PALO IT You will be invited to take part in R&D works done within our Practices. You will have the chance to assist or be a speaker at must-attend international IT conferences. You will have the opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT, you will present our offers and take an active role in the development of the company.  Your technical environment # Cloud and DevOps based technologies (AWS/Puppet/Chef/Elk/Azure/Opencloud) # DevOps practices # Linux OS, Shell Scripting, SQL # Agile and scrum environment","Requirements Unix / Linux / Bash knowledge Very good understanding of cloud computing (e.g. Technologies, Deployment, costing, HA/DR, etc.) Good understanding of DevOps principles (e.g. testing automation, BDD, TDD, Release automation, CI/CD, etc.) 2 years experience with cloud deployment (e.g. Openstack, VMWare, AWS, Azure, Terraform, etc.) 1 year experience with testing automation (e.g. Maven, Selenium, HP QC, LoadRunner) 1 year experience with release automation process (e.g. CA-RA, Jenkins, etc.) 1 year experience with Configuration Management (e.g. Ansible, SaltStack, Puppet/Chef, etc.) 1 year experience with monitoring tools (e.g. ELK, Prometheus, Grafana and Splunk) Experience with developing and implementing processes to handle releases from Development to Operations while respecting internal rules, and offering solutions for rollback) Experience with designing an architecture to implement development-to-production workflows. Knowledge of SRE, Containers, Kubernetes, Openshift is a plus. Good understanding of microservice architecture and DevOps practices that support. Strong RDMS and NoSQL skill in deploying and fine tuning such as MySQL, Oracle, Elasticsearch. ",Solutions Architect - DevOps Architect,"$6,000to$12,000",Monthly,Professional,https://www.mycareersfuture.sg/job/solutions-architect-devops-architect-palo-singapore-af291dd14c174d800e5e735e1ed75381
57,Company Undisclosed,"MANULIFE TOWER, 8 CROSS STREET 048424",Full Time,Information Technology,"Roles & Responsibilities Responsible for application development projects of the core application systems. In charge of product setup and related application development using Oracle Forms & Reports, PL/SQL. Work closely with technical team leads and business analysts to deliver systems solution in both SLDC and SCRUM models. Provide technical advice and functional consultancy on business solution. To provide full impact analysis on the system enhancement and the testing required for the changes. Perform system integration testing and ensure the test results are properly documented. Ensure system development policies, best practice, standards and procedures are followed. Develop alternative procedures to solve problems or implement improvements within department. ","Requirements Degree in Information Technology or Computer Science Minimum 5 years working experience in the following technologies: Oracle 11g database, Oracle Forms & Reports, PL/SQL. Exposure to Agile development methodologies SCRUM, Kanban, etc., Working experience in insurance industry will be an advantage Good communication skill and able to work as a team Leadership Skills and Strategic Thinking Able to work proactively and independently with minimal supervision ",Application Analyst,"$4,000to$6,000",Monthly,Executive,https://www.mycareersfuture.sg/job/application-analyst-af50fd41ab81c1fd8c89c15bd335b118
58,OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,"PLAZA 8 @ CBP, 1 CHANGI BUSINESS PARK CRESCENT 486025",Contract,Information Technology,"Roles & ResponsibilitiesOptimum Solutions (Company Registration Number: 199700895N), is a full spectrum Software Solutions and Services Company. Software services from Optimum are designed to deliver Enterprise Client-Server/ Multi-tier and Web based solutions across the entire value chain, spanning on-site consulting services to turnkey software projects. We started our operations in March 1997. Role: Data Analytics  - Tableau, Excel Macro and Data visualization","RequirementsEssential Technical Skill :-  Min 5 years’ experience with data analytics, reporting related works. Expert with Microsoft excel (ability to write excel Macros), powerpoint, tools is a must Experience with data visualization tools such as Tableau, Spotfire, Kibana, Qlikview is a strong plus   At least 3+ years’ prior data analytics/science experience, proficient in statistical tools such as Excel Macro and Data visualization tools.  · Proven ability to deliver data transformation, visualization and analytics in technology in the banking industry · Proven ability in standardizing and automating data analytic reports, notifications and dashboards Additional experience in data transformation and data visualization tools such as Tableau, Spotfire, Kibana, Qlikview is a strong plus Key Responsibilities ·         Regular data mining, transformation, visualization, analytics and reporting works. ·         Coordinate with various internal and external technology stakeholders across the different application domains, information security and infrastructure sectors to ensure smooth data-to-insights communication.  ","Data Analytics - Excel Macro, Tableau, SQL","$4,500to$8,500",Monthly,"Senior Management, Manager",https://www.mycareersfuture.sg/job/data-analytics-excel-macro-tableau-sql-optimum-solutions-4ba45b93407e9331a7794d6a55e9c039
59,VUI SYSTEMS PTE. LTD.,"HONG LEONG BUILDING, 16 RAFFLES QUAY 048581",Contract,Information Technology,"Roles & ResponsibilitiesWe ar hiring for our project requirement in singapore  5+ years of experience in the field of Software Engineering with good communication skills. Atleast 4 years of hands on experience in Hadoop, Hive and Oozie. Atleast 2 years of hands on experience in Apache spark programming. Atleast 2 years of experience working with AWS technologies. Good knowledge and understanding on current big data technolgies. Atleast 5 years of experience working on RDBMS systems such as Oracle, SQL Server and expert level SQL/PL-SQL programming skills. 3 years of experience working on Java/Python and experience in writing shell scrpits.   ","RequirementsGood knowledge and hands-on experience with Big Data platforms covering  Hadoop data platform/tools experience on anyone of these distribution -  Cloudera / Hortonworks Must Have Hands on Developing experience in Apache Spark Framework/API's (1.6 / 2.x) - Streaming, Core, SQL Must have Strong programming language background preferably on Scala or python along with SQL on Big Data context Must have hands on experience in Big data Ingestion tools like Kafka, Sqoop, Flume with integration on DB, Message Queue, Flat files. Basic Knowledge of NoSQL storage (Hive / HBase / Impala / Kudu) & Hadoop File Format (Avro / Parquet) Basic Working knowledge Hadoop connectors across components like Kafka>Spark, Sqoop>HDFS, Flume>Kafka, Spark>HBase, Spark>Impala Good analytical and problem-solving skills with proven communication and experience in working Customer facing roles. Cloudera Certified developer certification, will be preferred ",Big Data Developer,"$6,500to$10,000",Monthly,Professional,https://www.mycareersfuture.sg/job/big-data-developer-vui-systems-ba133f9d220956e458b48d56cb6d3f7c
60,SANDBOX CONSULTING PTE. LTD.,"TRIVEX, 8 BURN ROAD 369977","Permanent, Contract, Full Time",Information Technology,"Roles & Responsibilities·         Total Experience of 8 to 11 years which includes on  Informatica (Power center and BDM) with hands on technical experience. Hands on Cognos and Tableau Reporting is also desired ·         Minimum of 6 to 8 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc. ·    Approx  5 years experience in Cognos Frame work Manager, Cognos Report Studio and other studios 10.1 preferably . Good to have Cognos 11 Analytics exposure. ·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher ·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries ·         2-3 years of Informatica BDM Experience with Cloudera Big Data environment. ·         Sound Technical knowledge in writing sql queries and well aware of performance tuning and optimization. Sound knowledge on uage of indexes and other optimization techniques ·         Provide technical knowledge of Extract/Transform/Load (ETL) solutions for Business Intelligence projects ·         Work closely with project Business Analyst, Data Modeler and Architects to ensure that the end to end designs meet the business and data requirements ·         Develop the task plan for ETL developers for a specific project ·         Assist in the ongoing development of technical best practices for data movement, data quality, data cleansing and other ETL and Reporting related activities. ·         Participation and contribution in quality assurance walk through of ETL and reporting components ·         Responsible for the design, development and deployment of List, Cross Tab, Charts, Dashboard and multi-dimensional reports using the Cognos Business Intelligence solution. ·         Working with business users to design and develop Cognos BI 10.1 reports using Report Studio , Query Studio with data drill-down and slice-and-dice options ·         Support development teams with performance tuning and troubleshooting issues ·         Review of ETL and reporting design documents and working closely with Business/Architect team ·         Should have good troubleshooting the Joins/performance issues at Cognos Framework Manager level and worked on Star and snow flake schemas designs. ·         Understands the range of options and best practices for common ETL design techniques such as change data capture, key generation and optimization ·         Perform root cause analysis on all processes and resolve all issues raised by business ·         Be able to proactively monitor the overall system from the data load perspective and take appropriate actions to improve the overall implementation and performance ·         Should have strong ability to troubleshoot performance and configuration related issues including connectivity issues due to firewalls, load balancers etc. ·         Sound knowledge of SDLC, estimations and preparing POC’s as per client needs ·         Good to have Telecom Domain experience ·         Team handling experience of 10 to 15 resources and preferably direct responsible for their performance cycle , coaching and mentoring the Junior resources for their career growth. ·         Good to have Project Management experience Looking for Quick Joiners within 15 days to 1 month preferably.","Requirements·         Total Experience of 8 to 11 years which includes on  Informatica (Power center and BDM) with hands on technical experience. Hands on Cognos and Tableau Reporting is also desired ·         Minimum of 6 to 8 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc. ·    Approx  5 years experience in Cognos Frame work Manager, Cognos Report Studio and other studios 10.1 preferably . Good to have Cognos 11 Analytics exposure.",Informatica and Cognos Solution Designer,"$7,000to$7,500",Monthly,"Senior Management, Middle Management, Manager",https://www.mycareersfuture.sg/job/informatica-cognos-solution-designer-sandbox-consulting-0c738cb611c1eff5437e3532be6eb590
61,SANDBOX CONSULTING PTE. LTD.,"TRIVEX, 8 BURN ROAD 369977","Permanent, Contract, Full Time",Information Technology,"Roles & Responsibilities·         Total Experience of 7 to 8 years which includes both Informatica and Cognos Reporting Tools hands on technical experience ·         Minimum of 6 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc. ·         Minimum of 4  years experience in Cognos Frame work Manager, Cognos Report Studio and other studios 10.1 preferably . Good to have Cognos 11 Analytics exposure. ·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher ·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries ·         Sound Technical knowledge in writing sql queries and well aware of performance tuning and optimization. Sound knowledge on uage of indexes and other optimization techniques ·         Provide technical knowledge of Extract/Transform/Load (ETL) solutions for Business Intelligence projects ·         Work closely with project Business Analyst, Data Modeler and Architects to ensure that the end to end designs meet the business and data requirements ·         Develop the task plan for ETL developers for a specific project ·         Assist in the ongoing development of technical best practices for data movement, data quality, data cleansing and other ETL and Reporting related activities. ·         Participation and contribution in quality assurance walk through of ETL and reporting components ·         Responsible for the design, development and deployment of List, Cross Tab, Charts, Dashboard and multi-dimensional reports using the Cognos Business Intelligence solution. ·         Working with business users to design and develop Cognos BI 10.1 reports using Report Studio , Query Studio with data drill-down and slice-and-dice options ·         Support development teams with performance tuning and troubleshooting issues ·         Review of ETL and reporting design documents and working closely with Business/Architect team ·         Should have good troubleshooting the Joins/performance issues at Cognos Framework Manager level and worked on Star and snow flake schemas designs. ·         Understands the range of options and best practices for common ETL design techniques such as change data capture, key generation and optimization ·         Perform root cause analysis on all processes and resolve all issues raised by business ·         Be able to proactively monitor the overall system from the data load perspective and take appropriate actions to improve the overall implementation and performance ·         Should have strong ability to troubleshoot performance and configuration related issues including connectivity issues due to firewalls, load balancers etc. ·         Sound knowledge of SDLC, estimations and preparing POC’s as per client needs ·         Good to have Telecom Domain experience ·         Team handling experience of 10 to 15 resources and preferably direct responsible for their performance cycle , coaching and mentoring the Junior resources for their career growth. ·         Good to have Project Management experience Looking for Quick Joiners within 1-2 months preferably.","Requirements·         Minimum of 4  years experience in Cognos Frame work Manager, Cognos Report Studio and other studios 10.1 preferably . Good to have Cognos 11 Analytics exposure. ·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher ·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries ·         Sound Technical knowledge in writing sql queries and well aware of performance tuning and optimization. Sound knowledge on uage of indexes and other optimization techniques ·         Provide technical knowledge of Extract/Transform/Load (ETL) solutions for Business Intelligence projects ·         Work closely with project Business Analyst, Data Modeler and Architects to ensure that the end to end designs meet the business and data requirements ·         Develop the task plan for ETL developers for a specific project",Informatica and Cognos Reporting Developer,"$6,000to$6,500",Monthly,"Senior Management, Middle Management, Manager, Professional",https://www.mycareersfuture.sg/job/informatica-cognos-reporting-developer-sandbox-consulting-c757726496d419528840909dbe3e4cc4
62,SANDBOX CONSULTING PTE. LTD.,"TRIVEX, 8 BURN ROAD 369977","Permanent, Contract, Full Time",Information Technology,"Roles & Responsibilities·          7 to 8 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc. ·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher ·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries ·         Sound Technical knowledge in writing sql queries and well aware of performance tuning and optimization. Sound knowledge on uage of indexes and other optimization techniques ·         Provide technical knowledge of Extract/Transform/Load (ETL) solutions for Business Intelligence projects ·         Work closely with project Business Analyst, Data Modeler and Architects to ensure that the end to end designs meet the business and data requirements ·         Develop the task plan for ETL developers for a specific project ·         Assist in the ongoing development of technical best practices for data movement, data quality, data cleansing and other ETL-related activities. ·         Participation and contribution in quality assurance walk through of ETL components ·         Support development teams with performance tuning and troubleshooting issues ·         Review of ETL design documents and working closely with Business/Architect team ·         Understands the range of options and best practices for common ETL design techniques such as change data capture, key generation and optimization ·         Perform root cause analysis on all processes and resolve all issues raised by business ·         Be able to proactively monitor the overall system from the data load perspective and take appropriate actions to improve the overall implementation and performance ·         Should have strong ability to troubleshoot performance and configuration related issues including connectivity issues due to firewalls, load balancers etc. ·         Sound knowledge of SDLC, estimations and preparing POC’s as per client needs ·         Good to have Telecom Domain experience ·         Team handling experience of 10 to 15 resources and preferably direct responsible for their performance cycle , coaching and mentoring the Junior resources for their career growth. ·         Looking for Quick Joiners within 15 days to 1 month preferably.","Requirements·          7 to 8 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc. ·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher ·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries",Informatica Senior Developer,"$5,500to$6,000",Monthly,"Senior Management, Middle Management, Manager",https://www.mycareersfuture.sg/job/informatica-senior-developer-sandbox-consulting-4dc0acd97a51a7fa9a08e7e65bc61bb8
63,SEPHORA SINGAPORE PTE. LTD.,Unknown,Contract,"Advertising / Media , Marketing / Public Relations ","Roles & ResponsibilitiesSephora Singapore seeks to hire an Ecommerce Campaign Executive. Reporting to the Ecommerce Manager for Singapore, this is a key data-driven role within a small and dynamic team. The successful candidate will be responsible for providing data insights to drive the performance of the online store. He or she will manage campaign data analysis and provide insights on onsite and marketing optimisation strategies in order to meet the store’s target. The successful candidate’s success will be measured against performance of ecommerce (conversion, orders, traffic) and onsite engagement. What you will do:  Day-to-day pulling and consolidation of reports on online store performance using data visualization tools/SQL Daily sharing with the team on key trends and insights that can be used to optimise online store performance Keep track and analyse ongoing campaigns (onsite and marketing) to ensure optimisation; Consolidate and share learnings with the team Using data to propose new campaigns and targeting opportunities Support the Ecommerce Manager in execution of the Singapore Ecommerce store, and ensure smooth execution for online brand launches, promotional campaigns etc. Strategically think about onsite campaigns that should be amplified and work with regional performance team to execute  Please submit your resume together with the answers for the following questions:  How familiar are you with SQL with 1 being ‘Never used’ to 5 being ‘Proficient’. What metric/s do you use to determine if a banner onsite is engaging? Provide at least 1 example on how you would improve this page https://www.sephora.sg/pages/best-serum Referring to the same page, how would you market the page on-site/online and why? ","RequirementsRequired Skills:  A university degree preferably in Business Management, Marketing or Data Analytics 2+ years of data analyst experience in e-commerce/campaign management/online marketing Strong data analysis experience Proven success with data-driven campaign insights Strong understanding of online marketing channels Strong project management and planning skills, with the ability to conceive strategy and drive execution in a fast-paced entrepreneurial environment. Strong analytical and quantitative skills combined with excellent communication skills and the ability to work effectively with different stakeholders Knowledge of SQL, Google/Omniture Analytics is a must Innovative and creative – continually looking to demonstrate and drive improvement to improve commercial outcomes Commercially focused with a strong sense of customer behavior – key advocate for customer voice within Sephora Digital  Personal Attributes:  Open-minded and experimental Hands-on & enthusiastic Hungry to learn, with a passion for self-development Adept at problem solving Team player who enjoys working with others Enjoy chasing the goals & working on tactics to fill the gap, while also looking at long-term gains. Good sense of humor ",Ecommerce Campaign Executive (12-month contract),Salary undisclosed,Unknown,Executive,https://www.mycareersfuture.sg/job/ecommerce-campaign-executive-sephora-singapore-c59317ed57b4abb4525edec5c36ca0c0
64,ITCONNECTUS PTE. LTD.,Unknown,Contract,Information Technology,"Roles & ResponsibilitiesJob Description:  Bachelor or Masters degree in Computer Science or equivalent experience in the field of software development 5 to 12 years’ experience in software development. Solid Object-Oriented Design/Object Oriented Programming (OOD/OOP) foundation Experience with Java EE, Object Relational Mapping (ORM) Frameworks, Java Server Pages (JSP), Enterprise Java Beans (EJBs), Java Data Base Connectivity (JDBC), and Java Message Service (JMS). Experience with Struts, Spring and/or Hibernate Frameworks.  Experience with RESTful programming.  Experience with Java Batch applications.  Experience with JavaScript, JQuery, Ajax, HTML, and CSS.  Experience with XML processing such as XSD, XSL, XSLT, XPath, etc Experience with Service Oriented Architecture (SOA) principles Database experience such as Oracle, DB2, SQL Server, SQL (and JDBC) Web Service Technology and Security, Web Service Definition Language (WSDL), Web Services-Interoperability (WS-I), Message Transmission Optimization Mechanism (MTOM), SOAP with Attachments (SwA) is a plus Applying web development design patterns Demonstrated thorough knowledge of development methodologies, technologies and standards Experience in the full life cycle of next generation IT applications, including secure coding practices Able to identify and recommend best practices  Excellent verbal and written communication skills and ability to interact with other teams","RequirementsJob Description: The people in Senior Java Developer position is responsible for:  Defines, designs and implements programs integrating multiple software systems, modules and technologies. Provides technical leadership to a team of mid-level and entry-level developers. Develops software that is object oriented and conforms to program standards to ensure reusability and repeatability. Works with version management system to control the release of changes Works with bug tracking to resolve moderately complex issues and ensures that all bugs along with solutions are documented. Works closely with design team offering input and works closely with customers to ensure solutions will meet requirements.  Communicates effectively in oral and written form",Senior Java Developer,"$4,000to$7,000",Monthly,"Executive, Senior Executive",https://www.mycareersfuture.sg/job/senior-java-developer-itconnectus-8b255677f59df0bd154b610fdf8ff1b1
65,ADMATERIALS TECHNOLOGIES PTE. LTD.,"PROSPAQ INDUSTRIAL BUILDING, 58 SUNGEI KADUT LOOP 729501",Full Time,"Building and Construction, Information Technology, Sciences / Laboratory / R&D","Roles & ResponsibilitiesWe have an opportunity for an IT Engineer. In this role you will be responsible for all IT related tasks and issues including hardware and software at the designated unit and shall:  Handle daily technical support activities on desktop support, data network and server management Setup desktop computers and peripherals and test network connections Install and test desktop software applications and internet browsers Test computers to ensure proper functioning of computer systems Perform data acquisition and automation of testing equipment’s Website administration Image Dell/HP laptops and desktops Manage photocopier and telephone system Develop and maintain Data integration modules for testing Lab equipment’s like Cube compression machine SQL query writing and debugging of SQL queries Develop training materials and deliver technical training to colleagues; Order or buy computer systems and liaise with purchase and supplies department Work effectively with diverse business users and articulate the substantive issues clearly and concisely to peers, senior management and clients; Assist in any ad-hoc task or project as assigned. ","RequirementsWhat we are looking for  Degree in Computer Science, Information Technology or equivalent Knowledge in troubleshooting desktops/laptops/printers Basic knowledge in Router, Firewall and switches High level of proficiency in  .NET technologies especially ASP.NET MVC and C#; Creating and consuming Windows Communication Foundation (WCF) and Web API services SQL Server experience with ability to create stored procedures, triggers, etc. Experience in HTML/XML/AJAX/CSS/JavaScript and jQuery;  Experience working with 3rd party UI controls such as Kendo UI or DevExpress; Experience in networking and automation ( an advantage);  Who we are looking for  Someone with a minimum 2 year experience in the criteria listed above. Self-motivated team player with excellent organizational skills. Exceptional  communicator with communication skills in English   This position is based at Sungei Kadut Loop. Transport will be provided at Yewtee MRT Station. For interested candidates, kindly email your latest CV with current and expected salary to diana.rosli@exova.com We regret to inform that only shortlisted candidates will be contacted.",IT Engineer,"$2,200to$3,500",Monthly,"Fresh/entry level, Executive, Non-executive",https://www.mycareersfuture.sg/job/engineer-admaterials-technologies-ab948a8218bd3bef554cf7158b75c57d
